tick,strategy_0_fraction,strategy_1_fraction,mean_trust,coordination_rate,num_interactions,strategy_switches,converged,majority_strategy,majority_fraction,mean_memory_window,norm_level,belief_error,belief_variance,norm_adoption_rate,mean_norm_strength,mean_ddm_evidence,total_anomalies,norm_crises,enforcement_events,norm_crystallisations,correct_norm_rate,mean_compliance
207,0.84,0.16,0.6609137047310845,0.76,50,20,False,0,0.84,4.13,0,0.1636666666666667,0.03481122222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
208,0.89,0.11,0.6637028454259217,0.82,50,21,False,0,0.89,4.11,0,0.15773333333333336,0.03845788888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
209,0.89,0.11,0.6645911949503119,0.78,50,16,False,0,0.89,4.13,0,0.1503,0.031744749999999995,0.0,0.0,0.0,0,0,0,0,0.0,0.0
210,0.93,0.07,0.6695644358611542,0.86,50,12,False,0,0.93,4.19,0,0.12296666666666667,0.02412430555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
211,0.91,0.09,0.6780695975839022,0.86,50,10,False,0,0.91,4.18,0,0.1216,0.019648222222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
212,0.89,0.11,0.6811952801809489,0.78,50,20,False,0,0.89,4.19,0,0.13293333333333332,0.021288888888888895,0.0,0.0,0.0,0,0,0,0,0.0,0.0
213,0.92,0.08,0.6944097401738588,0.88,50,15,False,0,0.92,4.21,0,0.12533333333333332,0.027538888888888894,0.0,0.0,0.0,0,0,0,0,0.0,0.0
214,0.94,0.06,0.7065636150706283,0.88,50,8,False,0,0.94,4.26,0,0.10720000000000002,0.01881488888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
215,0.92,0.08,0.7187306892523168,0.84,50,12,False,0,0.92,4.25,0,0.11923333333333334,0.022146527777777772,0.0,0.0,0.0,0,0,0,0,0.0,0.0
216,0.93,0.07,0.7252541253337434,0.9,50,15,False,0,0.93,4.37,0,0.117,0.02756488888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
217,0.93,0.07,0.7301724561963415,0.86,50,8,False,0,0.93,4.37,0,0.10556666666666664,0.016813194444444443,0.0,0.0,0.0,0,0,0,0,0.0,0.0
218,0.91,0.09,0.7318901663656776,0.82,50,10,False,0,0.91,4.38,0,0.1193,0.02245208333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
219,0.96,0.04,0.7456225518000639,0.92,50,13,True,0,0.96,4.44,0,0.0839,0.015698305555555552,0.0,0.0,0.0,0,0,0,0,0.0,0.0
220,0.9,0.1,0.7445408004770901,0.88,50,10,False,0,0.9,4.45,0,0.13283333333333333,0.02823252777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
221,0.9,0.1,0.7343912496530564,0.8,50,12,False,0,0.9,4.39,0,0.12366666666666667,0.019657888888888884,0.0,0.0,0.0,0,0,0,0,0.0,0.0
222,0.91,0.09,0.733341158162985,0.82,50,11,False,0,0.91,4.43,0,0.12053333333333334,0.020118777777777777,0.0,0.0,0.0,0,0,0,0,0.0,0.0
223,0.89,0.11,0.7289508497625816,0.82,50,12,False,0,0.89,4.36,0,0.13016666666666662,0.020683638888888894,0.0,0.0,0.0,0,0,0,0,0.0,0.0
224,0.89,0.11,0.7245367529928726,0.78,50,14,False,0,0.89,4.38,0,0.13566666666666666,0.02454844444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
225,0.88,0.12,0.717525780337199,0.76,50,19,False,0,0.88,4.37,0,0.1435,0.027078083333333332,0.0,0.0,0.0,0,0,0,0,0.0,0.0
226,0.87,0.13,0.7081721361867302,0.74,50,21,False,0,0.87,4.33,0,0.142,0.024688444444444447,0.0,0.0,0.0,0,0,0,0,0.0,0.0
227,0.86,0.14,0.6964590135476617,0.72,50,21,False,0,0.86,4.24,0,0.15370000000000003,0.029757194444444447,0.0,0.0,0.0,0,0,0,0,0.0,0.0
228,0.8,0.2,0.6778753274037105,0.72,50,24,False,0,0.8,4.17,0,0.16633333333333333,0.03543677777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
229,0.82,0.18,0.6619264353663672,0.72,50,22,False,0,0.82,4.08,0,0.16593333333333335,0.03944788888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
230,0.81,0.19,0.6465932507361114,0.7,50,23,False,0,0.81,4.07,0,0.1644,0.044566000000000015,0.0,0.0,0.0,0,0,0,0,0.0,0.0
231,0.82,0.18,0.6270915309801035,0.72,50,21,False,0,0.82,3.94,0,0.16733333333333333,0.04174600000000002,0.0,0.0,0.0,0,0,0,0,0.0,0.0
232,0.81,0.19,0.6068442569719753,0.7,50,21,False,0,0.81,3.93,0,0.1845666666666666,0.05102163888888888,0.0,0.0,0.0,0,0,0,0,0.0,0.0
233,0.81,0.19,0.5980089949713885,0.74,50,24,False,0,0.81,3.84,0,0.18136666666666668,0.051288305555555566,0.0,0.0,0.0,0,0,0,0,0.0,0.0
234,0.79,0.21,0.5796460177720274,0.7,50,20,False,0,0.79,3.81,0,0.18216666666666664,0.04886697222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
235,0.78,0.22,0.5528258522906481,0.68,50,25,False,0,0.78,3.73,0,0.1831333333333333,0.04790544444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
236,0.81,0.19,0.5504455266152224,0.74,50,21,False,0,0.81,3.7,0,0.18310000000000007,0.048611416666666664,0.0,0.0,0.0,0,0,0,0,0.0,0.0
237,0.81,0.19,0.5475389441052181,0.7,50,24,False,0,0.81,3.69,0,0.1895333333333333,0.054288888888888887,0.0,0.0,0.0,0,0,0,0,0.0,0.0
238,0.82,0.18,0.5353093240391207,0.68,50,21,False,0,0.82,3.59,0,0.1684,0.035816,0.0,0.0,0.0,0,0,0,0,0.0,0.0
239,0.8,0.2,0.5272329730588438,0.6,50,34,False,0,0.8,3.62,0,0.176,0.043674888888888895,0.0,0.0,0.0,0,0,0,0,0.0,0.0
240,0.84,0.16,0.5368229092408817,0.76,50,26,False,0,0.84,3.6,0,0.1806666666666667,0.044687333333333336,0.0,0.0,0.0,0,0,0,0,0.0,0.0
241,0.86,0.14,0.544919288596366,0.76,50,24,False,0,0.86,3.66,0,0.17840000000000003,0.041655555555555564,0.0,0.0,0.0,0,0,0,0,0.0,0.0
242,0.79,0.21,0.5421061028295745,0.62,50,23,False,0,0.79,3.65,0,0.17980000000000004,0.039316555555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
243,0.83,0.17,0.542891275050953,0.74,50,26,False,0,0.83,3.67,0,0.19106666666666677,0.046953444444444443,0.0,0.0,0.0,0,0,0,0,0.0,0.0
244,0.81,0.19,0.538439325993983,0.66,50,24,False,0,0.81,3.67,0,0.19426666666666673,0.04848888888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
245,0.77,0.23,0.5291501497379667,0.66,50,22,False,0,0.77,3.64,0,0.19886666666666666,0.05414322222222221,0.0,0.0,0.0,0,0,0,0,0.0,0.0
246,0.84,0.16,0.5401194243572642,0.8,50,29,False,0,0.84,3.65,0,0.20676666666666668,0.06778697222222221,0.0,0.0,0.0,0,0,0,0,0.0,0.0
247,0.83,0.17,0.5402192702728185,0.78,50,21,False,0,0.83,3.67,0,0.19366666666666668,0.054066666666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
248,0.88,0.12,0.5406285428528801,0.8,50,17,False,0,0.88,3.62,0,0.16863333333333336,0.039927194444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
249,0.84,0.16,0.539473204625932,0.76,50,18,False,0,0.84,3.68,0,0.1727666666666667,0.036320305555555564,0.0,0.0,0.0,0,0,0,0,0.0,0.0
250,0.86,0.14,0.544183448158088,0.72,50,18,False,0,0.86,3.66,0,0.15853333333333336,0.03069444444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
251,0.87,0.13,0.5530523168513564,0.74,50,21,False,0,0.87,3.7,0,0.16090000000000004,0.03657986111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
252,0.86,0.14,0.5607011289518844,0.72,50,21,False,0,0.86,3.73,0,0.16020000000000004,0.032191666666666674,0.0,0.0,0.0,0,0,0,0,0.0,0.0
253,0.81,0.19,0.5592370623392621,0.62,50,21,False,0,0.81,3.71,0,0.16743333333333332,0.03148541666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
254,0.88,0.12,0.5741758540568325,0.76,50,25,False,0,0.88,3.8,0,0.15546666666666664,0.031449333333333336,0.0,0.0,0.0,0,0,0,0,0.0,0.0
255,0.81,0.19,0.5767015641937328,0.66,50,25,False,0,0.81,3.8,0,0.16786666666666666,0.03691944444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
256,0.79,0.21,0.5593358719764293,0.58,50,24,False,0,0.79,3.71,0,0.15723333333333334,0.03267986111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
257,0.8,0.2,0.5542428810872316,0.72,50,27,False,0,0.8,3.71,0,0.17183333333333337,0.04574363888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
258,0.85,0.15,0.5573438970150524,0.7,50,23,False,0,0.85,3.76,0,0.16933333333333334,0.036812111111111115,0.0,0.0,0.0,0,0,0,0,0.0,0.0
259,0.78,0.22,0.5431907990944245,0.72,50,29,False,0,0.78,3.71,0,0.17393333333333336,0.044447222222222235,0.0,0.0,0.0,0,0,0,0,0.0,0.0
260,0.78,0.22,0.5376957918964105,0.68,50,26,False,0,0.78,3.62,0,0.19563333333333335,0.05697697222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
261,0.75,0.25,0.5261969529167612,0.74,50,25,False,0,0.75,3.62,0,0.19000000000000003,0.06043333333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
262,0.79,0.21,0.5092561678075405,0.58,50,24,False,0,0.79,3.54,0,0.19036666666666668,0.051850305555555566,0.0,0.0,0.0,0,0,0,0,0.0,0.0
263,0.76,0.24,0.48946603678176737,0.52,50,33,False,0,0.76,3.47,0,0.18013333333333328,0.049844444444444455,0.0,0.0,0.0,0,0,0,0,0.0,0.0
264,0.76,0.24,0.48627108567672445,0.72,50,36,False,0,0.76,3.44,0,0.2018333333333333,0.05517986111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
265,0.7,0.3,0.4740442343100441,0.64,50,32,False,0,0.7,3.41,0,0.2131666666666667,0.06456875000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
266,0.63,0.37,0.44739792974688686,0.54,50,27,False,0,0.63,3.26,0,0.23329999999999998,0.07286875000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
267,0.66,0.34,0.4334124813674451,0.56,50,37,False,0,0.66,3.17,0,0.2339333333333333,0.08421944444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
268,0.74,0.26,0.4261005800659969,0.64,50,38,False,0,0.74,3.19,0,0.2393666666666667,0.08653541666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
269,0.7,0.3,0.40063383428230315,0.48,50,30,False,0,0.7,3.1,0,0.21833333333333332,0.06236111111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
270,0.73,0.27,0.40218023744058057,0.66,50,35,False,0,0.73,3.05,0,0.22240000000000001,0.07066944444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
271,0.77,0.23,0.4064481098939878,0.66,50,30,False,0,0.77,3.14,0,0.22706666666666667,0.07432488888888888,0.0,0.0,0.0,0,0,0,0,0.0,0.0
272,0.75,0.25,0.405053428827744,0.58,50,26,False,0,0.75,3.1,0,0.22666666666666668,0.08175277777777776,0.0,0.0,0.0,0,0,0,0,0.0,0.0
273,0.73,0.27,0.4059362868974914,0.62,50,32,False,0,0.73,3.08,0,0.23320000000000005,0.08055555555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
274,0.71,0.29,0.4056998316002332,0.54,50,32,False,0,0.71,3.11,0,0.22826666666666667,0.07263888888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
275,0.71,0.29,0.4050132774458756,0.66,50,32,False,0,0.71,3.15,0,0.24906666666666666,0.08993055555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
276,0.75,0.25,0.41027376032022184,0.7,50,28,False,0,0.75,3.15,0,0.2425,0.08209652777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
277,0.74,0.26,0.4162319955273535,0.68,50,25,False,0,0.74,3.13,0,0.24933333333333332,0.08373888888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
278,0.77,0.23,0.41687885282674064,0.66,50,15,False,0,0.77,3.19,0,0.2358,0.07247500000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
279,0.72,0.28,0.39185360125464963,0.44,50,29,False,0,0.72,3.0,0,0.20693333333333336,0.05442777777777777,0.0,0.0,0.0,0,0,0,0,0.0,0.0
280,0.83,0.17,0.4092344592756543,0.74,50,35,False,0,0.83,3.21,0,0.19813333333333338,0.05465277777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
281,0.73,0.27,0.40791632997291877,0.58,50,30,False,0,0.73,3.11,0,0.22406666666666664,0.0667361111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
282,0.73,0.27,0.4045617684462331,0.58,50,30,False,0,0.73,3.11,0,0.19416666666666668,0.05453541666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
283,0.79,0.21,0.4261005147540964,0.82,50,30,False,0,0.79,3.18,0,0.22313333333333335,0.06860833333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
284,0.74,0.26,0.4229588926609102,0.6,50,25,False,0,0.74,3.21,0,0.2053666666666667,0.06036875,0.0,0.0,0.0,0,0,0,0,0.0,0.0
285,0.75,0.25,0.42101255349705186,0.66,50,31,False,0,0.75,3.18,0,0.21666666666666667,0.07008055555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
286,0.73,0.27,0.41371033731859264,0.62,50,30,False,0,0.73,3.12,0,0.22543333333333332,0.07267430555555557,0.0,0.0,0.0,0,0,0,0,0.0,0.0
287,0.69,0.31,0.4032098358573908,0.66,50,28,False,0,0.69,3.1,0,0.24619999999999997,0.08658055555555558,0.0,0.0,0.0,0,0,0,0,0.0,0.0
288,0.73,0.27,0.4072301255386321,0.66,50,28,False,0,0.73,3.13,0,0.2283666666666667,0.0724798611111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
289,0.75,0.25,0.41040433775869195,0.58,50,22,False,0,0.75,3.16,0,0.1991666666666667,0.058757638888888894,0.0,0.0,0.0,0,0,0,0,0.0,0.0
290,0.73,0.27,0.40887958585829554,0.58,50,32,False,0,0.73,3.12,0,0.22043333333333334,0.07578541666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
291,0.72,0.28,0.40622890931408256,0.64,50,33,False,0,0.72,3.12,0,0.2052333333333333,0.06426319444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
292,0.69,0.31,0.398632536371073,0.62,50,25,False,0,0.69,3.06,0,0.21953333333333336,0.06885000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
293,0.73,0.27,0.41341223239610936,0.66,50,26,False,0,0.73,3.13,0,0.22463333333333335,0.07907986111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
294,0.74,0.26,0.422310971095351,0.68,50,25,False,0,0.74,3.19,0,0.22746666666666662,0.08137222222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
295,0.75,0.25,0.4113991270742272,0.62,50,25,False,0,0.75,3.14,0,0.23416666666666663,0.07831319444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
296,0.7,0.3,0.3958752452036628,0.52,50,29,False,0,0.7,3.1,0,0.22650000000000003,0.07376319444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
297,0.77,0.23,0.39360643590848615,0.66,50,35,False,0,0.77,3.05,0,0.22526666666666667,0.0711111111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
298,0.74,0.26,0.3998196491094854,0.6,50,23,False,0,0.74,3.13,0,0.19623333333333334,0.05715208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
299,0.76,0.24,0.4004705567026995,0.6,50,32,False,0,0.76,3.11,0,0.21850000000000003,0.07098541666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
300,0.79,0.21,0.4062155248353503,0.62,50,35,False,0,0.79,3.13,0,0.19983333333333334,0.055607638888888894,0.0,0.0,0.0,0,0,0,0,0.0,0.0
301,0.76,0.24,0.4134155973729998,0.6,50,29,False,0,0.76,3.19,0,0.21580000000000002,0.06644166666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
302,0.79,0.21,0.4158486527521812,0.7,50,33,False,0,0.79,3.13,0,0.2082,0.05729166666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
303,0.81,0.19,0.4175166634010503,0.66,50,22,False,0,0.81,3.12,0,0.19916666666666663,0.05040208333333335,0.0,0.0,0.0,0,0,0,0,0.0,0.0
304,0.79,0.21,0.43218538332784434,0.62,50,28,False,0,0.79,3.23,0,0.20170000000000002,0.05870208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
305,0.76,0.24,0.44505386448341105,0.68,50,33,False,0,0.76,3.36,0,0.21266666666666667,0.07593333333333332,0.0,0.0,0.0,0,0,0,0,0.0,0.0
306,0.81,0.19,0.445765939876415,0.66,50,25,False,0,0.81,3.27,0,0.2117666666666667,0.057968749999999986,0.0,0.0,0.0,0,0,0,0,0.0,0.0
307,0.76,0.24,0.4439459238270028,0.68,50,23,False,0,0.76,3.27,0,0.22316666666666665,0.05942986111111113,0.0,0.0,0.0,0,0,0,0,0.0,0.0
308,0.75,0.25,0.44092511192903694,0.58,50,25,False,0,0.75,3.17,0,0.22083333333333335,0.06928541666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
309,0.74,0.26,0.4446415574885424,0.64,50,31,False,0,0.74,3.29,0,0.22119999999999998,0.07388888888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
310,0.76,0.24,0.4454988184073782,0.68,50,26,False,0,0.76,3.26,0,0.20616666666666666,0.06435763888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
311,0.7,0.3,0.4355259218270648,0.6,50,30,False,0,0.7,3.3,0,0.1956666666666667,0.06374722222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
312,0.7,0.3,0.42510390012736304,0.6,50,36,False,0,0.7,3.18,0,0.20700000000000002,0.065025,0.0,0.0,0.0,0,0,0,0,0.0,0.0
313,0.82,0.18,0.42877323036730397,0.68,50,24,False,0,0.82,3.21,0,0.21896666666666662,0.06253541666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
314,0.73,0.27,0.41539480703312315,0.58,50,29,False,0,0.73,3.13,0,0.1832333333333333,0.04476319444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
315,0.79,0.21,0.4241552306554423,0.7,50,26,False,0,0.79,3.14,0,0.21730000000000005,0.0720965277777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
316,0.69,0.31,0.4163612718501855,0.54,50,34,False,0,0.69,3.19,0,0.23636666666666667,0.07394097222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
317,0.77,0.23,0.4211073239426822,0.62,50,30,False,0,0.77,3.19,0,0.24159999999999995,0.08767777777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
318,0.77,0.23,0.42240860221472476,0.62,50,28,False,0,0.77,3.16,0,0.22463333333333327,0.06626586111111109,0.0,0.0,0.0,0,0,0,0,0.0,0.0
319,0.8,0.2,0.4302159891556976,0.68,50,27,False,0,0.8,3.24,0,0.22699999999999998,0.06544166666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
320,0.81,0.19,0.43514572646461525,0.66,50,19,False,0,0.81,3.26,0,0.21113333333333337,0.060363888888888884,0.0,0.0,0.0,0,0,0,0,0.0,0.0
321,0.8,0.2,0.4429952050212712,0.64,50,25,False,0,0.8,3.27,0,0.19866666666666663,0.05145555555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
322,0.8,0.2,0.44595480835097084,0.64,50,30,False,0,0.8,3.25,0,0.20183333333333325,0.04914652777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
323,0.85,0.15,0.45602456349868686,0.7,50,25,False,0,0.85,3.36,0,0.1888333333333333,0.052023638888888876,0.0,0.0,0.0,0,0,0,0,0.0,0.0
324,0.86,0.14,0.4718377802734433,0.76,50,23,False,0,0.86,3.44,0,0.17846666666666672,0.039558333333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
325,0.85,0.15,0.4960380736567063,0.74,50,19,False,0,0.85,3.46,0,0.19483333333333328,0.053702083333333345,0.0,0.0,0.0,0,0,0,0,0.0,0.0
326,0.84,0.16,0.5104950828662653,0.8,50,23,False,0,0.84,3.49,0,0.2014666666666667,0.06434444444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
327,0.85,0.15,0.5274384090078921,0.74,50,19,False,0,0.85,3.59,0,0.18399999999999994,0.04744722222222224,0.0,0.0,0.0,0,0,0,0,0.0,0.0
328,0.81,0.19,0.5330929082811591,0.66,50,20,False,0,0.81,3.69,0,0.18456666666666666,0.04366319444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
329,0.85,0.15,0.5444023272575245,0.78,50,24,False,0,0.85,3.71,0,0.17900000000000002,0.04401666666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
330,0.82,0.18,0.5457386261835351,0.72,50,13,False,0,0.82,3.65,0,0.18523333333333333,0.042413194444444455,0.0,0.0,0.0,0,0,0,0,0.0,0.0
331,0.89,0.11,0.5570575482108788,0.82,50,23,False,0,0.89,3.68,0,0.16623333333333332,0.037457638888888894,0.0,0.0,0.0,0,0,0,0,0.0,0.0
332,0.83,0.17,0.5595260737172443,0.7,50,22,False,0,0.83,3.68,0,0.17483333333333342,0.03981875000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
333,0.84,0.16,0.5602306788572982,0.68,50,21,False,0,0.84,3.69,0,0.1746666666666667,0.04119711111111113,0.0,0.0,0.0,0,0,0,0,0.0,0.0
334,0.84,0.16,0.5609565057643547,0.72,50,20,False,0,0.84,3.77,0,0.1803,0.04576319444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
335,0.81,0.19,0.5515602455189204,0.7,50,27,False,0,0.81,3.7,0,0.17723333333333335,0.039374305555555565,0.0,0.0,0.0,0,0,0,0,0.0,0.0
336,0.79,0.21,0.5458950894320826,0.66,50,24,False,0,0.79,3.73,0,0.18470000000000003,0.04517919444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
337,0.77,0.23,0.5374586667586325,0.7,50,24,False,0,0.77,3.68,0,0.20416666666666664,0.05741319444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
338,0.79,0.21,0.5316503569192649,0.66,50,20,False,0,0.79,3.58,0,0.21583333333333332,0.06542986111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
339,0.78,0.22,0.5268500273588574,0.68,50,31,False,0,0.78,3.58,0,0.2143,0.05935697222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
340,0.81,0.19,0.531795852578763,0.74,50,23,False,0,0.81,3.64,0,0.21803333333333336,0.06918919444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
341,0.83,0.17,0.5217507617260178,0.7,50,22,False,0,0.83,3.65,0,0.18789999999999998,0.04517919444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
342,0.85,0.15,0.5287775624435821,0.7,50,22,False,0,0.85,3.64,0,0.1763333333333333,0.041736111111111106,0.0,0.0,0.0,0,0,0,0,0.0,0.0
343,0.86,0.14,0.5329770281091848,0.72,50,23,False,0,0.86,3.64,0,0.17436666666666667,0.04004097222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
344,0.88,0.12,0.5418262251021065,0.76,50,24,False,0,0.88,3.69,0,0.14806666666666668,0.02616944444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
345,0.86,0.14,0.5520932868231617,0.72,50,20,False,0,0.86,3.69,0,0.15786666666666668,0.02973888888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
346,0.86,0.14,0.5577020998162635,0.76,50,22,False,0,0.86,3.72,0,0.16083333333333336,0.034769194444444436,0.0,0.0,0.0,0,0,0,0,0.0,0.0
347,0.83,0.17,0.560869709083087,0.66,50,21,False,0,0.83,3.74,0,0.16240000000000002,0.03051377777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
348,0.82,0.18,0.5600486251114732,0.68,50,25,False,0,0.82,3.77,0,0.17473333333333332,0.03958611111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
349,0.84,0.16,0.5528237131769396,0.68,50,32,False,0,0.84,3.74,0,0.1715,0.038540527777777785,0.0,0.0,0.0,0,0,0,0,0.0,0.0
350,0.83,0.17,0.550865557394034,0.74,50,23,False,0,0.83,3.71,0,0.16333333333333336,0.03276666666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
351,0.84,0.16,0.5565362848660584,0.72,50,25,False,0,0.84,3.72,0,0.17576666666666668,0.04063586111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
352,0.84,0.16,0.5564781358126263,0.72,50,24,False,0,0.84,3.7,0,0.17279999999999998,0.04161288888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
353,0.84,0.16,0.5623522326533679,0.72,50,22,False,0,0.84,3.73,0,0.1698,0.03769544444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
354,0.84,0.16,0.5579916302843908,0.72,50,20,False,0,0.84,3.77,0,0.16703333333333337,0.03486475000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
355,0.9,0.1,0.5712842274782686,0.8,50,20,False,0,0.9,3.8,0,0.15566666666666668,0.032569444444444436,0.0,0.0,0.0,0,0,0,0,0.0,0.0
356,0.86,0.14,0.5820256249699195,0.76,50,22,False,0,0.86,3.84,0,0.16080000000000003,0.03310000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
357,0.84,0.16,0.58225934637086,0.72,50,24,False,0,0.84,3.82,0,0.17380000000000004,0.04105833333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
358,0.8,0.2,0.5777685375899398,0.72,50,20,False,0,0.8,3.76,0,0.18583333333333332,0.045207638888888874,0.0,0.0,0.0,0,0,0,0,0.0,0.0
359,0.82,0.18,0.5768688334513086,0.68,50,20,False,0,0.82,3.82,0,0.17996666666666664,0.04270208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
360,0.84,0.16,0.5665372340094913,0.68,50,28,False,0,0.84,3.75,0,0.17626666666666668,0.04291666666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
361,0.84,0.16,0.569825483213236,0.68,50,24,False,0,0.84,3.79,0,0.16820000000000004,0.03638611111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
362,0.84,0.16,0.5706825696131,0.72,50,20,False,0,0.84,3.79,0,0.16923333333333335,0.03937141666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
363,0.9,0.1,0.5817309976016434,0.8,50,20,False,0,0.9,3.79,0,0.14966666666666667,0.029199888888888893,0.0,0.0,0.0,0,0,0,0,0.0,0.0
364,0.86,0.14,0.5880185903294841,0.76,50,16,False,0,0.86,3.82,0,0.1661,0.03806875000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
365,0.88,0.12,0.5952037495545293,0.8,50,22,False,0,0.88,3.87,0,0.15193333333333336,0.02946944444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
366,0.89,0.11,0.6027568130324743,0.82,50,15,False,0,0.89,3.94,0,0.14776666666666666,0.029063194444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
