N,topology,degree_k,rewire_p,trial,converged,conv_tick,total_ticks,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err
500,roundrobin,4,0.0,17,true,36,236,1.0,1.0,496,0.9238918710430556,0.0
500,roundrobin,4,0.0,20,true,52,252,1.0,1.0,496,0.8792719980674991,0.0
500,roundrobin,4,0.0,11,true,32,232,1.0,1.0,496,0.9270801181108442,0.0
500,roundrobin,4,0.0,40,true,48,248,1.0,1.0,491,0.8927838014992042,0.0
500,roundrobin,4,0.0,48,true,39,239,1.0,1.0,493,0.9118701839197669,0.0
500,roundrobin,4,0.0,34,true,47,247,1.0,1.0,496,0.9038986193768717,0.0
500,roundrobin,4,0.0,46,true,33,233,1.0,1.0,491,0.9240189579601285,0.0
500,roundrobin,4,0.0,2,true,51,251,1.0,1.0,497,0.8898596493561054,0.0
500,roundrobin,4,0.0,5,true,37,237,1.0,1.0,493,0.9234424346140412,0.0
500,roundrobin,4,0.0,14,true,62,262,1.0,1.0,498,0.8733495705687726,0.0
500,roundrobin,4,0.0,50,true,33,233,1.0,1.0,491,0.9256006408489357,0.0
500,roundrobin,4,0.0,29,true,27,227,1.0,1.0,495,0.9278587566681012,0.0
500,roundrobin,4,0.0,18,true,33,233,1.0,1.0,492,0.9241227009706603,0.0
500,roundrobin,4,0.0,12,true,33,233,1.0,1.0,498,0.9259158464477488,0.0
500,roundrobin,4,0.0,9,true,46,246,1.0,1.0,497,0.9016072837941621,0.0
500,roundrobin,4,0.0,24,true,29,229,1.0,1.0,494,0.9272159704887539,0.0
500,roundrobin,4,0.0,27,true,37,237,1.0,1.0,496,0.9187049038863107,0.0
500,roundrobin,4,0.0,21,true,46,246,1.0,1.0,496,0.8974493829912867,0.0
500,roundrobin,4,0.0,6,true,30,230,1.0,1.0,496,0.9269979915937524,0.0
500,roundrobin,4,0.0,15,true,30,230,1.0,1.0,496,0.9284033405184824,0.0
500,roundrobin,4,0.0,3,true,42,242,1.0,1.0,497,0.915793006760786,0.0
500,roundrobin,4,0.0,30,true,30,230,1.0,1.0,493,0.9266766286986174,0.0
500,ring,4,0.0,22,true,1452,1652,1.0,0.99,496,0.961596157147986,0.018886666666666482
500,ring,4,0.0,13,false,0,5000,0.9730941704035875,0.768,495,0.930723438109755,0.34120533333333297
500,ring,4,0.0,19,false,0,5000,0.9598214285714286,0.728,493,0.9595218636593769,0.389127999999996
500,ring,4,0.0,1,false,0,5000,0.9733333333333334,0.642,495,0.9291545263640485,0.445302666666666
500,ring,4,0.0,47,false,0,5000,0.9774774774774775,0.646,497,0.9271378548898083,0.44782000000000405
500,ring,4,0.0,37,false,0,5000,0.9776785714285714,0.62,496,0.9536545365548207,0.4607866666666665
500,ring,4,0.0,45,false,0,5000,0.9820627802690582,0.56,499,0.9488111274351333,0.4791399999999998
500,ring,4,0.0,16,false,0,5000,0.9774774774774775,0.6679999999999999,495,0.9273724650648196,0.43122266666666587
500,ring,4,0.0,43,false,0,5000,0.9866071428571429,0.762,495,0.9105805187891252,0.3551279999999999
500,ring,4,0.0,28,false,0,5000,0.972972972972973,0.578,495,0.9305619446300739,0.4723919999999996
500,ring,4,0.0,35,false,0,5000,0.9863636363636363,0.54,496,0.9595933807565724,0.4850266666666674
500,ring,4,0.0,25,false,0,5000,0.9865470852017937,0.718,498,0.9549541798537643,0.3945786666666675
500,ring,4,0.0,10,false,0,5000,0.9776785714285714,0.652,497,0.9522899495748892,0.44276666666666675
500,ring,4,0.0,49,false,0,5000,0.9774774774774775,0.532,496,0.9289010820011615,0.4869359999999981
500,ring,4,0.0,7,false,0,5000,0.9864864864864865,0.628,494,0.9240710901495646,0.4563013333333355
500,ring,4,0.0,4,false,0,5000,0.9732142857142857,0.534,499,0.9564098493115482,0.4858213333333333
500,ring,4,0.0,33,false,0,5000,0.9691629955947136,0.574,494,0.9372710824351722,0.4720773333333302
500,ring,4,0.0,31,false,0,5000,0.9732142857142857,0.514,493,0.960345584625958,0.4866533333333321
500,ring,4,0.0,41,false,0,5000,0.9911111111111112,0.53,498,0.951112721078088,0.48941999999999997
500,ring,4,0.0,23,false,0,5000,0.9867256637168141,0.6799999999999999,497,0.954196708929473,0.4282866666666642
500,ring,4,0.0,39,false,0,5000,0.9775784753363229,0.598,492,0.9287303217799769,0.4657106666666651
500,ring,4,0.0,14,false,0,5000,0.96875,0.66,494,0.9314300837911728,0.4343800000000013
500,ring,4,0.0,20,false,0,5000,0.9776785714285714,0.602,492,0.9327786356622957,0.46254933333333337
500,ring,4,0.0,2,false,0,5000,0.9555555555555556,0.594,497,0.9271603545079526,0.4653986666666679
500,ring,4,0.0,36,false,0,5000,0.9690265486725663,0.72,497,0.9488638405235796,0.3926733333333337
500,ring,4,0.0,11,false,0,5000,0.9690265486725663,0.524,495,0.9015551912375087,0.4789653333333333
500,ring,4,0.0,48,false,0,5000,0.9780701754385965,0.69,495,0.9261111713406123,0.4142066666666671
500,ring,4,0.0,44,false,0,5000,0.9728506787330317,0.596,497,0.954129958247505,0.4688679999999991
500,ring,4,0.0,38,false,0,5000,0.9647577092511013,0.5660000000000001,494,0.9298013445674934,0.47450533333333295
500,ring,4,0.0,5,false,0,5000,0.9778761061946902,0.614,496,0.9563441136504571,0.4665426666666674
500,ring,4,0.0,26,false,0,5000,0.9911111111111112,0.754,494,0.9543936315943096,0.3646639999999997
500,ring,4,0.0,34,false,0,5000,0.972972972972973,0.84,495,0.950338727335157,0.258479999999998
500,ring,4,0.0,46,false,0,5000,0.9684684684684685,0.672,496,0.9265266320785461,0.42356933333333413
500,ring,4,0.0,17,false,0,5000,0.9776785714285714,0.846,497,0.9731913743185393,0.25793733333333524
500,ring,4,0.0,24,false,0,5000,0.9732142857142857,0.606,494,0.8984505053064469,0.4583000000000012
500,ring,4,0.0,32,false,0,5000,0.9819004524886877,0.91,499,0.9745031757978057,0.15888666666666915
500,ring,4,0.0,8,false,0,5000,0.9777777777777777,0.658,496,0.9578757282414588,0.435172
500,ring,4,0.0,50,false,0,5000,0.9911111111111112,0.548,496,0.9503379500533231,0.4893759999999999
500,ring,4,0.0,29,false,0,5000,0.9644444444444444,0.544,495,0.9337285479544463,0.48008400000000095
500,ring,4,0.0,42,false,0,5000,0.9647577092511013,0.594,492,0.9278205207060436,0.4701373333333329
500,ring,4,0.0,40,false,0,5000,0.9776785714285714,0.718,491,0.9156644591938453,0.39014933333333457
500,ring,4,0.0,15,false,0,5000,0.9732142857142857,0.812,496,0.9514238724097537,0.30071066666666674
500,ring,4,0.0,3,false,0,5000,0.9773755656108597,0.55,497,0.95371397508919,0.48253333333333065
500,ring,4,0.0,21,false,0,5000,0.9652173913043478,0.588,492,0.9278714675858146,0.4683973333333335
500,ring,4,0.0,12,false,0,5000,0.9777777777777777,0.544,496,0.960591653273974,0.48533733333333057
500,ring,4,0.0,27,false,0,5000,0.96875,0.676,494,0.9240868872040504,0.4265760000000014
500,ring,4,0.0,6,false,0,5000,0.9601769911504425,0.532,491,0.9045941671778829,0.47713066666666565
500,ring,4,0.0,9,false,0,5000,0.9772727272727273,0.574,496,0.9514535257683066,0.4796106666666665
500,ring,4,0.0,18,false,0,5000,0.9777777777777777,0.6779999999999999,496,0.94971448826186,0.42643466666666796
500,ring,4,0.0,30,false,0,5000,0.9865470852017937,0.756,496,0.9508157306000897,0.36215333333333327
500,ring,8,0.0,49,false,0,5000,0.9872881355932204,0.556,497,0.9490830504956896,0.48310933333333644
500,ring,8,0.0,28,false,0,5000,0.9786324786324786,0.782,498,0.9500758750840818,0.3300480000000021
500,ring,8,0.0,43,false,0,5000,0.9578059071729957,0.734,489,0.9180990942134842,0.3700479999999987
500,ring,8,0.0,7,false,0,5000,0.9830508474576272,0.6639999999999999,499,0.9591505566559116,0.43818800000000385
500,ring,8,0.0,35,false,0,5000,0.9789029535864979,0.8240000000000001,496,0.9302206133490117,0.2825199999999981
500,ring,8,0.0,33,false,0,5000,0.9537815126050421,0.546,490,0.916556782408665,0.475551999999998
500,ring,8,0.0,10,false,0,5000,0.9788135593220338,0.65,494,0.952917458800671,0.4436333333333338
500,ring,8,0.0,45,false,0,5000,0.9873417721518988,0.706,498,0.9518057506014808,0.4061146666666698
500,ring,8,0.0,4,false,0,5000,0.9787234042553191,0.778,495,0.9210623314888562,0.3282093333333315
500,ring,8,0.0,41,false,0,5000,0.961864406779661,0.576,497,0.9164306715433055,0.46890933333333423
500,ring,8,0.0,1,false,0,5000,0.9703389830508474,0.6579999999999999,492,0.922138970093857,0.4328720000000042
500,ring,8,0.0,16,false,0,5000,0.9572649572649573,0.5700000000000001,493,0.915935333540033,0.46896000000000126
500,ring,8,0.0,19,false,0,5000,0.9707112970711297,0.634,494,0.956725863607677,0.45322933333333215
500,ring,8,0.0,39,false,0,5000,0.9617021276595744,0.672,495,0.905739807991809,0.4233026666666679
500,ring,8,0.0,22,false,0,5000,0.9830508474576272,0.79,498,0.9525419538846376,0.3271866666666682
500,ring,8,0.0,47,false,0,5000,0.9831932773109243,0.78,497,0.9628783656144664,0.3402799999999996
500,ring,8,0.0,31,false,0,5000,0.9789029535864979,0.734,496,0.9579461682983222,0.3808066666666695
500,ring,8,0.0,13,false,0,5000,0.9446808510638298,0.78,491,0.9199481692920961,0.3276133333333329
500,ring,8,0.0,25,false,0,5000,0.9829059829059829,0.672,494,0.9176788037190154,0.4291626666666675
500,ring,8,0.0,37,false,0,5000,0.9783549783549783,0.596,496,0.958785497036606,0.47311866666666663
500,ring,8,0.0,48,true,2867,3067,0.9787234042553191,0.954,497,0.9606773606140977,0.08857999999999971
500,ring,8,0.0,20,true,3335,3535,0.9873417721518988,0.95,499,0.9608973740104896,0.09473333333333174
500,ring,8,0.0,36,false,0,5000,0.9578059071729957,0.546,493,0.9123398440688005,0.47203600000000184
500,ring,8,0.0,34,true,4630,4830,0.9915254237288136,0.944,499,0.9486527790078759,0.10272266666666661
500,ring,8,0.0,29,false,0,5000,0.9831932773109243,0.624,495,0.9541438143675558,0.45588533333333264
500,ring,8,0.0,46,false,0,5000,0.9617021276595744,0.694,493,0.9099078858417674,0.4079640000000014
500,ring,8,0.0,11,false,0,5000,0.9871244635193133,0.656,500,0.9551575732388516,0.440213333333334
500,ring,8,0.0,50,false,0,5000,0.9872340425531915,0.858,498,0.9533460790360914,0.24319599999999697
500,ring,8,0.0,44,false,0,5000,0.9243697478991597,0.646,488,0.8810302652304483,0.43443866666666936
500,ring,8,0.0,8,false,0,5000,0.9568965517241379,0.702,494,0.9216766766284313,0.3969040000000006
500,ring,8,0.0,42,false,0,5000,0.9872881355932204,0.544,495,0.9579012824094596,0.4882466666666599
500,ring,8,0.0,5,false,0,5000,0.9829787234042553,0.856,495,0.9562081906204479,0.24015333333333627
500,ring,8,0.0,26,false,0,5000,0.9957983193277311,0.752,495,0.9617987557253914,0.36869066666666184
500,ring,8,0.0,14,false,0,5000,0.961864406779661,0.632,495,0.9253027922713101,0.45000800000000074
500,ring,8,0.0,23,false,0,5000,0.9872340425531915,0.632,496,0.9573063949575035,0.45691866666666736
500,ring,8,0.0,40,false,0,5000,0.9785407725321889,0.75,497,0.9551550276346503,0.36643333333333333
500,ring,8,0.0,38,false,0,5000,0.987012987012987,0.6639999999999999,495,0.9586720787964138,0.44006400000000606
500,ring,8,0.0,2,false,0,5000,0.9827586206896551,0.8,500,0.9553006598324542,0.3130999999999971
500,ring,8,0.0,17,false,0,5000,0.9745762711864406,0.84,497,0.9636366914400226,0.2642733333333308
500,ring,8,0.0,32,false,0,5000,0.9872340425531915,0.564,494,0.9552151898834078,0.48451999999999934
500,ring,8,0.0,21,false,0,5000,0.9786324786324786,0.5840000000000001,497,0.9526085687890133,0.4778159999999995
500,ring,8,0.0,30,false,0,5000,0.9746835443037974,0.64,496,0.9617858572817896,0.4512466666666725
500,ring,8,0.0,27,false,0,5000,0.9957446808510638,0.84,496,0.9585398107066867,0.26153333333333223
500,ring,8,0.0,6,false,0,5000,0.9871244635193133,0.806,496,0.958539988189426,0.3040293333333303
500,ring,8,0.0,15,false,0,5000,0.9788135593220338,0.918,496,0.962578261590413,0.14642799999999898
500,ring,8,0.0,9,false,0,5000,0.9495798319327731,0.598,491,0.8797132683366139,0.45509333333333274
500,ring,8,0.0,18,false,0,5000,0.9707112970711297,0.518,497,0.9106060076465918,0.48438933333333334
500,ring,8,0.0,12,false,0,5000,0.9915966386554622,0.658,496,0.9597964059374912,0.44500533333334075
500,ring,8,0.0,24,false,0,5000,0.9539748953974896,0.536,495,0.9109401823251565,0.4760826666666668
500,ring,8,0.0,3,false,0,5000,0.9617021276595744,0.604,492,0.9125955436341446,0.4553186666666695
500,ring,16,0.0,31,true,1775,1975,1.0,1.0,498,0.9599513957442355,0.0
500,ring,16,0.0,10,false,0,5000,0.9673469387755103,0.752,493,0.9200355040275908,0.35588799999999626
500,ring,16,0.0,1,false,0,5000,0.9547325102880658,0.756,494,0.9140103298025248,0.35380799999999996
500,ring,16,0.0,37,false,0,5000,0.9917355371900827,0.528,492,0.9238711779661378,0.4872653333333361
500,ring,16,0.0,25,false,0,5000,0.9628099173553719,0.618,498,0.9210942342035978,0.4564066666666675
500,ring,16,0.0,19,false,0,5000,0.9711934156378601,0.698,494,0.9252063434778806,0.4054533333333318
500,ring,16,0.0,45,false,0,5000,0.9583333333333334,0.778,497,0.9284043734348959,0.3361853333333338
500,ring,16,0.0,7,false,0,5000,0.9834710743801653,0.8220000000000001,494,0.910458647766037,0.28187999999999935
500,ring,16,0.0,49,false,0,5000,0.9672131147540983,0.802,495,0.9208602461404565,0.3065373333333364
500,ring,16,0.0,28,false,0,5000,0.9547325102880658,0.726,491,0.9221210159457185,0.3778800000000004
500,ring,16,0.0,13,false,0,5000,0.9581589958158996,0.594,497,0.9191582857741636,0.4645893333333329
500,ring,16,0.0,35,false,0,5000,0.9382716049382716,0.86,494,0.9150457029403053,0.23098666666666695
500,ring,16,0.0,43,false,0,5000,0.9626556016597511,0.764,491,0.9185278809115005,0.34991466666666365
500,ring,16,0.0,4,false,0,5000,0.9752066115702479,0.736,496,0.9118733681472225,0.3717813333333316
500,ring,16,0.0,33,false,0,5000,0.9710743801652892,0.652,497,0.9215285473358996,0.43845733333333814
500,ring,16,0.0,16,false,0,5000,0.9713114754098361,0.75,490,0.918022950296446,0.36026666666666673
500,ring,16,0.0,5,true,49,249,1.0,1.0,497,0.9245506815504659,0.0
500,ring,16,0.0,47,false,0,5000,0.9835390946502057,0.586,495,0.9088536614498094,0.47009599999999685
500,ring,16,0.0,39,false,0,5000,0.9752066115702479,0.6679999999999999,497,0.9230612243396973,0.42206133333332996
500,ring,16,0.0,41,false,0,5000,0.9625,0.764,489,0.9061693613988738,0.3450373333333299
500,ring,16,0.0,22,false,0,5000,0.9669421487603306,0.664,495,0.9233441805972303,0.42821999999999716
500,ring,16,0.0,26,true,1741,1941,1.0,1.0,500,0.9704499540166117,0.0
500,ring,16,0.0,38,true,2735,2935,1.0,1.0,499,0.9715724278886666,0.0
500,ring,16,0.0,32,false,0,5000,0.9585062240663901,0.838,494,0.9101508855616918,0.2617480000000002
500,ring,16,0.0,29,true,2993,3193,1.0,1.0,500,0.9736589092189545,0.0
500,ring,16,0.0,11,false,0,5000,0.966804979253112,0.906,494,0.9251597291164674,0.1648066666666672
500,ring,16,0.0,2,false,0,5000,0.9753086419753086,0.502,495,0.9159842704753861,0.48296666666667004
500,ring,16,0.0,20,false,0,5000,0.9669421487603306,0.712,495,0.9125040627103719,0.39809600000000106
500,ring,16,0.0,14,false,0,5000,0.9753086419753086,0.566,494,0.910957461093329,0.4759213333333334
500,ring,16,0.0,44,false,0,5000,0.9629629629629629,0.6,495,0.91791778272204,0.46666666666666573
500,ring,16,0.0,46,false,0,5000,0.9795081967213115,0.636,498,0.9024593060435749,0.44972799999999913
500,ring,16,0.0,36,false,0,5000,0.9665271966527197,0.854,496,0.9157338981537105,0.23867600000000042
500,ring,16,0.0,8,false,0,5000,0.9541666666666667,0.552,490,0.9254214526347677,0.47547466666666977
500,ring,16,0.0,50,false,0,5000,0.9590163934426229,0.76,493,0.890690243986915,0.3486200000000024
500,ring,16,0.0,48,false,0,5000,0.9666666666666667,0.942,494,0.9144240817956052,0.11039466666666656
500,ring,16,0.0,40,false,0,5000,0.9752066115702479,0.782,495,0.9261631400741398,0.32803199999999616
500,ring,16,0.0,34,false,0,5000,0.9626556016597511,0.8140000000000001,495,0.9142519834586019,0.29419333333333353
500,ring,16,0.0,6,false,0,5000,0.9623430962343096,0.754,494,0.9088956039670916,0.3578253333333371
500,ring,16,0.0,17,false,0,5000,0.9629629629629629,0.604,495,0.9160073822623034,0.4646666666666609
500,ring,16,0.0,23,false,0,5000,0.9588477366255144,0.942,491,0.8906226390319428,0.10179333333333322
500,ring,16,0.0,42,false,0,5000,0.9752066115702479,0.668,495,0.9173103081005973,0.42825066666666733
500,ring,16,0.0,27,false,0,5000,0.975,0.86,495,0.9154333203127386,0.2309133333333336
500,ring,16,0.0,21,true,2752,2952,1.0,1.0,500,0.9732081520421257,0.0
500,ring,16,0.0,30,false,0,5000,0.9094650205761317,0.696,487,0.8167621466035513,0.39134533333333354
500,ring,16,0.0,24,true,3460,3660,1.0,1.0,498,0.974735326913543,0.0
500,ring,16,0.0,3,false,0,5000,0.9583333333333334,0.558,493,0.9126639283151389,0.4773679999999975
500,ring,16,0.0,9,false,0,5000,0.9588477366255144,0.558,494,0.9052418994881386,0.4754026666666708
500,ring,16,0.0,12,false,0,5000,0.9753086419753086,0.634,490,0.9121408098519188,0.4505933333333348
500,ring,16,0.0,15,false,0,5000,0.9793388429752066,0.792,492,0.9177098558289588,0.3165506666666657
500,ring,16,0.0,18,false,0,5000,0.975103734439834,0.77,492,0.9190940727010533,0.34070666666666366
500,sw_p001,4,0.01,33,true,2632,2832,0.986784140969163,0.95,496,0.9562250678184564,0.0927333333333335
500,sw_p001,4,0.01,19,false,0,5000,0.96,0.782,495,0.9194552518585082,0.325194666666664
500,sw_p001,4,0.01,4,false,0,5000,0.9955555555555555,0.888,498,0.977332151026231,0.19617199999999693
500,sw_p001,4,0.01,39,false,0,5000,0.9822222222222222,0.504,494,0.9235226410981938,0.48529999999999723
500,sw_p001,4,0.01,13,false,0,5000,0.96875,0.738,496,0.9208513970393396,0.3729213333333335
500,sw_p001,4,0.01,28,false,0,5000,0.9732142857142857,0.788,498,0.9504248532204774,0.3263133333333307
500,sw_p001,4,0.01,31,true,4488,4688,0.9822222222222222,0.962,497,0.9569988517812418,0.0705479999999996
500,sw_p001,4,0.01,41,false,0,5000,0.972972972972973,0.522,499,0.9268322956109035,0.4881413333333305
500,sw_p001,4,0.01,45,false,0,5000,0.9642857142857143,0.576,491,0.8955488839520828,0.46321866666666695
500,sw_p001,4,0.01,7,false,0,5000,0.9688888888888889,0.85,499,0.9505493125504401,0.248200000000002
500,sw_p001,4,0.01,16,false,0,5000,0.9594594594594594,0.61,494,0.9153677285098155,0.4553333333333294
500,sw_p001,4,0.01,1,false,0,5000,0.9907407407407407,0.808,496,0.9476617867143545,0.3036266666666649
500,sw_p001,4,0.01,47,false,0,5000,0.9730941704035875,0.944,496,0.9500228117732048,0.10404133333333335
500,sw_p001,4,0.01,35,false,0,5000,0.9822222222222222,0.616,496,0.9482959018888452,0.4655826666666658
500,sw_p001,4,0.01,49,false,0,5000,0.9644444444444444,0.514,494,0.8761064911544173,0.47441199999999834
500,sw_p001,4,0.01,25,false,0,5000,0.9866071428571429,0.878,498,0.9655133187147695,0.2123346666666666
500,sw_p001,4,0.01,37,false,0,5000,0.9955555555555555,0.884,498,0.945093603891694,0.20367333333333307
500,sw_p001,4,0.01,43,false,0,5000,0.9733333333333334,0.8180000000000001,497,0.949630864814047,0.29367199999999855
500,sw_p001,4,0.01,22,false,0,5000,0.995575221238938,0.616,498,0.9451150302540797,0.4646826666666661
500,sw_p001,4,0.01,10,false,0,5000,0.9482758620689655,0.552,491,0.8902665530102133,0.46262133333333494
500,sw_p001,4,0.01,38,true,1541,1741,0.9912280701754386,0.974,499,0.9678742431171529,0.050898666666666516
500,sw_p001,4,0.01,34,false,0,5000,0.9555555555555556,0.632,492,0.9067651836848377,0.44879199999999975
500,sw_p001,4,0.01,5,false,0,5000,0.9690265486725663,0.51,496,0.9250929406462738,0.4843599999999972
500,sw_p001,4,0.01,40,true,4494,4694,0.9912663755458515,0.976,498,0.9701907411269266,0.048134666666666936
500,sw_p001,4,0.01,20,false,0,5000,0.972972972972973,0.532,494,0.8905750873775299,0.47775866666666533
500,sw_p001,4,0.01,14,false,0,5000,0.9691629955947136,0.524,496,0.9315060223687028,0.48357733333333325
500,sw_p001,4,0.01,32,false,0,5000,0.9818181818181818,0.828,495,0.9521537055537588,0.2790946666666656
500,sw_p001,4,0.01,8,false,0,5000,0.9734513274336283,0.778,496,0.9523635941075337,0.3338493333333321
500,sw_p001,4,0.01,48,false,0,5000,0.9690265486725663,0.518,496,0.9324816829861986,0.4827173333333332
500,sw_p001,4,0.01,50,false,0,5000,0.9910714285714286,0.948,498,0.9753483935877123,0.09724266666666637
500,sw_p001,4,0.01,44,false,0,5000,0.9644444444444444,0.81,494,0.905335294585877,0.2996933333333329
500,sw_p001,4,0.01,42,false,0,5000,0.9954954954954955,0.738,495,0.9248961043355121,0.37755333333333363
500,sw_p001,4,0.01,29,false,0,5000,0.972972972972973,0.684,498,0.9205523205406347,0.42121200000000036
500,sw_p001,4,0.01,26,false,0,5000,0.990990990990991,0.78,495,0.9541073599924429,0.33145999999999953
500,sw_p001,4,0.01,2,false,0,5000,0.954954954954955,0.624,493,0.8777833743407735,0.44758666666666813
500,sw_p001,4,0.01,46,false,0,5000,0.958904109589041,0.61,492,0.9018573667397953,0.4545866666666661
500,sw_p001,4,0.01,17,false,0,5000,0.9820627802690582,0.776,496,0.941582187671853,0.3379759999999967
500,sw_p001,4,0.01,11,false,0,5000,0.973568281938326,0.654,496,0.917778268114774,0.43960000000000043
500,sw_p001,4,0.01,36,false,0,5000,0.9553571428571429,0.548,497,0.8909293815997665,0.4730173333333333
500,sw_p001,4,0.01,23,false,0,5000,0.9646017699115044,0.684,495,0.8952250237252227,0.417209333333334
500,sw_p001,4,0.01,6,false,0,5000,0.9822222222222222,0.886,495,0.9295572740929063,0.19663733333333558
500,sw_p001,4,0.01,18,true,3849,4049,0.9863636363636363,0.972,498,0.9755008929546677,0.05670266666666618
500,sw_p001,4,0.01,15,false,0,5000,0.9691629955947136,0.818,494,0.9377450014527274,0.29114399999999857
500,sw_p001,4,0.01,9,false,0,5000,0.9779735682819384,0.712,499,0.9338232394608097,0.399581333333336
500,sw_p001,4,0.01,27,false,0,5000,0.9819819819819819,0.596,498,0.9650229872401918,0.47423333333333273
500,sw_p001,4,0.01,21,false,0,5000,0.9954545454545455,0.644,500,0.9562089584127338,0.45213733333333056
500,sw_p001,4,0.01,3,false,0,5000,0.947136563876652,0.754,498,0.8937108119225813,0.3502266666666672
500,sw_p001,4,0.01,30,false,0,5000,0.9770642201834863,0.594,495,0.931596059397012,0.46823200000000137
500,sw_p001,4,0.01,24,false,0,5000,0.9636363636363636,0.584,492,0.8526148020382451,0.46350933333333266
500,sw_p001,4,0.01,12,false,0,5000,0.9733333333333334,0.608,497,0.8964519123893513,0.46260266666666466
500,sw_p001,8,0.01,7,true,1161,1361,1.0,1.0,499,0.9690954293599731,0.0
500,sw_p001,8,0.01,13,true,1180,1380,1.0,1.0,500,0.9639488775571429,0.0
500,sw_p001,8,0.01,31,true,1143,1343,1.0,1.0,499,0.9543259550493635,0.0
500,sw_p001,8,0.01,22,true,1570,1770,0.9826839826839827,0.966,498,0.9521462621538714,0.06303066666666673
500,sw_p001,8,0.01,19,true,2172,2372,1.0,1.0,498,0.9648776206913894,0.0
500,sw_p001,8,0.01,47,true,2924,3124,1.0,1.0,500,0.9724053290939173,0.0
500,sw_p001,8,0.01,32,true,1718,1918,0.9872881355932204,0.92,499,0.9600624444737329,0.1419599999999993
500,sw_p001,8,0.01,49,true,3519,3719,1.0,1.0,499,0.9784755648316664,0.0
500,sw_p001,8,0.01,45,true,3568,3768,0.9915254237288136,0.992,493,0.9691195246024799,0.012708000000000007
500,sw_p001,8,0.01,1,true,4918,5000,0.9958333333333333,0.96,499,0.9407776557056756,0.07265333333333288
500,sw_p001,8,0.01,28,false,0,5000,0.9702127659574468,0.95,497,0.9473670640967871,0.09539999999999985
500,sw_p001,8,0.01,10,false,0,5000,0.9913793103448276,0.924,497,0.9558435532784745,0.1390693333333326
500,sw_p001,8,0.01,25,false,0,5000,0.9703389830508474,0.8200000000000001,495,0.9117343158600902,0.2844800000000031
500,sw_p001,8,0.01,33,false,0,5000,0.9702127659574468,0.882,494,0.9123106722386803,0.202003999999997
500,sw_p001,8,0.01,39,false,0,5000,0.9491525423728814,0.506,495,0.9030596961813453,0.47499600000000003
500,sw_p001,8,0.01,41,false,0,5000,0.9531914893617022,0.652,495,0.8864125962951838,0.43224133333333165
500,sw_p001,8,0.01,43,false,0,5000,0.9572649572649573,0.572,494,0.8600413610030455,0.4673533333333325
500,sw_p001,8,0.01,35,false,0,5000,0.9570815450643777,0.782,493,0.8997342400662881,0.32517200000000196
500,sw_p001,8,0.01,37,false,0,5000,0.9872340425531915,0.882,498,0.9452272057799198,0.20450399999999921
500,sw_p001,8,0.01,4,false,0,5000,0.9743589743589743,0.794,499,0.9178757056108047,0.3223879999999975
500,sw_p001,8,0.01,16,false,0,5000,0.9535864978902954,0.71,491,0.86871478492187,0.392739999999999
500,sw_p001,8,0.01,8,false,0,5000,0.9873417721518988,0.88,499,0.9607371222870205,0.20880000000000293
500,sw_p001,8,0.01,50,true,2454,2654,1.0,1.0,500,0.9682470612569211,0.0
500,sw_p001,8,0.01,14,false,0,5000,0.9746835443037974,0.906,498,0.9581685018586491,0.16980133333333078
500,sw_p001,8,0.01,5,true,917,1117,1.0,1.0,499,0.9603925003984124,0.0
500,sw_p001,8,0.01,23,false,0,5000,0.9746835443037974,0.59,500,0.9217991156885846,0.4734133333333325
500,sw_p001,8,0.01,20,true,4536,4736,0.9829059829059829,0.944,498,0.9576578047095529,0.10633599999999807
500,sw_p001,8,0.01,46,true,3043,3243,1.0,1.0,500,0.960438789625947,0.0
500,sw_p001,8,0.01,11,true,2207,2407,0.9789915966386554,0.944,496,0.9426655464923719,0.10560666666666504
500,sw_p001,8,0.01,40,true,1739,1939,0.9914529914529915,0.974,496,0.9444982036245635,0.04935733333333319
500,sw_p001,8,0.01,48,false,0,5000,0.9745762711864406,0.838,499,0.9198604027796906,0.2662466666666713
500,sw_p001,8,0.01,38,true,2569,2769,1.0,1.0,500,0.9757270171693686,0.0
500,sw_p001,8,0.01,15,true,1908,2108,1.0,1.0,499,0.970734721900272,0.0
500,sw_p001,8,0.01,29,false,0,5000,0.9702127659574468,0.848,498,0.9218296624825191,0.25319466666666707
500,sw_p001,8,0.01,2,false,0,5000,0.9741379310344828,0.856,494,0.9391912508985191,0.24242533333333305
500,sw_p001,8,0.01,42,false,0,5000,0.9615384615384616,0.942,497,0.9428112124408959,0.1065893333333332
500,sw_p001,8,0.01,26,false,0,5000,0.9783549783549783,0.938,498,0.9550237188577816,0.11487999999999887
500,sw_p001,8,0.01,36,false,0,5000,0.9743589743589743,0.828,497,0.9450199678761193,0.2751853333333327
500,sw_p001,8,0.01,34,false,0,5000,0.9576271186440678,0.76,493,0.8554313575814129,0.35071333333333266
500,sw_p001,8,0.01,44,false,0,5000,0.9699570815450643,0.936,497,0.9568727789286399,0.11845866666666671
500,sw_p001,8,0.01,9,false,0,5000,0.9621848739495799,0.556,497,0.8700785017175224,0.4703146666666656
500,sw_p001,8,0.01,17,false,0,5000,0.9788135593220338,0.79,498,0.9088106990850832,0.3169133333333338
