theta_crystal,Phi,trial,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
7.0,0.0,21,true,111,111,0.0,0.9998745680526666,91,0.8648627742535407,0.91,36,35,62,62,0,0,0,0,1.0,0
7.0,2.0,20,true,116,116,1.0,0.9998578312362153,90,0.8656305238532457,0.9,37,38,67,67,0,81,0,0,1.0,0
7.0,0.0,6,true,117,117,1.0,0.9998739563459479,90,0.8663883037641112,0.9,36,40,68,68,1,0,0,0,1.0,1
7.0,0.0,22,true,96,96,1.0,0.9991322217598726,95,0.8535603542892022,0.95,36,37,47,47,0,0,0,0,1.0,0
7.0,2.0,21,true,100,100,1.0,0.9986727594168369,96,0.8528343620614348,0.96,45,45,51,51,1,125,0,0,1.0,0
7.0,0.0,7,true,98,98,1.0,0.9995668767838276,93,0.8572625355191295,0.93,31,31,49,49,0,0,0,0,1.0,0
7.0,2.0,4,false,0,3000,1.0,0.9999999999999999,89,0.9999999284087913,0.89,40,40,0,0,1,120,0,0,1.0,0
7.0,2.0,22,true,103,103,1.0,0.9990512354209866,93,0.8540391469595972,0.93,43,44,54,54,1,143,0,0,1.0,0
7.0,2.0,23,true,92,92,0.0,0.9985619065311755,93,0.8517165278913564,0.93,37,37,43,43,1,102,0,0,1.0,0
7.0,0.5,23,false,0,3000,1.0,0.9999999999999999,87,0.9999999254696622,0.87,50,52,0,0,2,170,0,0,1.0,1
7.0,2.0,24,true,95,95,0.0,0.9983491420928128,98,0.8501392428196731,0.98,41,41,46,46,0,110,0,0,1.0,0
7.0,5.0,20,false,0,3000,1.0,0.9999999999999999,87,0.9999999307860092,0.87,38,38,0,0,4,172,0,0,1.0,2
7.0,5.0,21,true,94,94,1.0,0.9986189852109701,96,0.851935045485673,0.96,39,39,45,45,0,115,0,0,1.0,0
7.0,1.0,13,false,0,3000,0.0,0.9999999999999999,88,0.9999999283993914,0.88,41,40,0,0,0,61,0,0,1.0,0
7.0,1.0,14,true,93,93,1.0,0.998960212155149,94,0.8521395902113653,0.94,36,36,44,44,0,62,0,0,1.0,0
7.0,0.5,4,false,0,3000,0.0,0.9999999999999999,88,0.9999999173451891,0.88,78,78,0,0,6,409,0,0,1.0,3
7.0,1.0,18,false,0,3000,0.0,0.9999999999999999,86,0.9999999238857811,0.86,57,57,0,0,3,275,0,0,1.0,3
7.0,0.5,5,true,82,82,0.0,0.9987540349409795,94,0.8492052404223965,0.94,27,28,33,33,0,36,0,0,1.0,0
7.0,0.5,6,true,115,115,0.0,0.9991724385520868,94,0.8564437975533703,0.94,57,57,66,66,3,255,0,0,1.0,2
7.0,5.0,6,false,0,3000,1.0,0.9999999999999999,87,0.9999999289963195,0.87,35,35,0,0,1,80,0,0,1.0,0
7.0,5.0,7,true,94,94,0.0,0.9985922154683265,97,0.8512643142985005,0.97,37,39,45,45,0,98,0,0,1.0,0
7.0,0.0,8,false,0,3000,0.0,0.9999999999999999,89,0.9999999253107829,0.89,50,51,0,0,1,0,0,0,1.0,1
7.0,0.0,23,false,0,3000,0.0,0.9999999999999999,86,0.9999999239783319,0.86,51,51,0,0,1,0,0,0,1.0,1
7.0,0.0,9,true,108,108,1.0,0.9994530975597025,93,0.8571500718476633,0.93,45,46,59,59,0,0,0,0,1.0,0
7.0,2.0,5,false,0,3000,0.0,0.9999999999999999,77,0.9999999038461134,0.77,84,84,0,0,31,1080,9,0,1.0,9
7.0,5.0,8,true,89,89,1.0,0.9981774542649191,96,0.849493099179945,0.96,35,37,40,40,0,80,0,0,1.0,0
7.0,2.0,6,true,92,92,1.0,0.9979515139509304,96,0.8498580975936597,0.96,39,41,43,43,0,148,0,0,1.0,0
7.0,5.0,9,true,110,110,1.0,0.9996798396322943,91,0.8621278046236901,0.91,38,38,61,61,1,96,0,0,1.0,0
7.0,0.5,24,false,0,3000,0.0,0.9999999999999999,89,0.999999927314236,0.89,39,41,0,0,1,93,0,0,1.0,1
7.0,5.0,22,false,0,3000,0.0,0.9999999999999999,83,0.9999999287834331,0.83,52,52,0,0,15,487,1,0,1.0,0
7.0,5.0,10,true,88,88,0.0,0.9981396727285259,96,0.8489415978215669,0.96,34,38,39,39,0,84,0,0,1.0,0
7.0,2.0,25,false,0,3000,1.0,0.9999999999999999,89,0.999999929156437,0.89,37,38,0,0,0,84,0,0,1.0,0
7.0,0.5,25,true,104,104,1.0,0.999503011937471,92,0.8573300724197762,0.92,39,39,55,55,1,102,0,0,1.0,1
7.0,5.0,23,true,80,80,1.0,0.9974633227574075,96,0.8463668194152959,0.96,29,30,31,31,0,61,0,0,1.0,0
7.0,2.0,26,true,127,127,0.0,0.9999430283978658,90,0.871728089888755,0.9,39,39,78,78,1,126,0,0,1.0,0
7.0,5.0,24,true,96,96,1.0,0.9995247409028752,91,0.8561123322989124,0.91,29,29,47,47,0,25,0,0,1.0,0
7.0,2.0,27,true,88,88,0.0,0.9981669739507915,95,0.8488685813186158,0.95,35,35,39,39,0,69,0,0,1.0,0
7.0,2.0,28,true,104,104,0.0,0.9991710784930611,93,0.8549045348147258,0.93,42,43,55,55,1,139,0,0,1.0,0
7.0,2.0,29,true,112,112,1.0,0.9997179062097912,91,0.8635443321713931,0.91,39,39,63,63,2,153,0,0,1.0,0
7.0,2.0,30,true,87,87,0.0,0.9982494757212653,96,0.8490576278540317,0.96,33,33,38,38,0,69,0,0,1.0,0
7.0,1.0,15,false,0,3000,1.0,0.9999999999999999,88,0.999999928415529,0.88,44,44,0,0,2,164,0,0,1.0,0
7.0,1.0,19,false,0,3000,0.0,0.9999999999999999,89,0.9999999280448202,0.89,39,42,0,0,1,118,0,0,1.0,0
7.0,1.0,20,true,110,110,1.0,0.9993993092612251,93,0.85841659418375,0.93,44,45,61,61,2,182,0,0,1.0,0
7.0,0.5,7,false,0,3000,0.0,0.9999999999999999,87,0.999999926933284,0.87,48,48,0,0,1,158,0,0,1.0,0
7.0,0.0,24,false,0,3000,0.0,0.9999999999999999,84,0.999999925270436,0.84,46,48,0,0,2,0,0,0,1.0,2
7.0,0.0,25,true,87,87,0.0,0.9987361747013924,100,0.8499635021948548,1.0,31,31,38,38,0,0,0,0,1.0,0
7.0,0.0,10,false,0,3000,0.0,0.9999999999999999,89,0.9999999104856603,0.89,64,63,0,0,1,0,0,0,1.0,1
7.0,2.0,7,false,0,3000,1.0,0.9999999999999999,87,0.9999999265449105,0.87,44,47,0,0,1,122,0,0,1.0,0
7.0,0.0,11,true,112,112,1.0,0.9996075077122238,93,0.8570770693957294,0.93,45,45,63,63,2,0,0,0,1.0,2
7.0,2.0,8,true,94,94,0.0,0.999438650509603,96,0.8544209096619277,0.96,30,31,45,45,0,39,0,0,1.0,0
7.0,0.5,26,false,0,3000,0.0,0.9999999999999999,89,0.9999999180044448,0.89,75,75,0,0,7,495,0,0,1.0,5
7.0,2.0,9,true,91,91,0.0,0.9991804288797046,94,0.8526866977761973,0.94,31,31,42,42,0,45,0,0,1.0,0
7.0,5.0,11,false,0,3000,0.0,0.9999999999999999,87,0.9999999289611933,0.87,52,52,0,0,11,376,0,0,1.0,0
7.0,5.0,25,false,0,3000,0.0,0.9999999999999999,88,0.9999999298960701,0.88,37,37,0,0,0,68,0,0,1.0,0
7.0,0.5,27,true,90,90,1.0,0.9987804878128915,94,0.8511422894408395,0.94,34,35,41,41,0,66,0,0,1.0,0
7.0,5.0,26,true,100,100,0.0,0.9995258143812616,94,0.8570732165911334,0.94,33,33,51,51,0,73,0,0,1.0,0
7.0,5.0,12,true,91,91,0.0,0.9986503167855971,95,0.8516367520563074,0.95,30,29,42,42,0,47,0,0,1.0,0
7.0,0.5,28,true,126,126,1.0,0.9994138418909772,90,0.861993466716,0.9,65,65,77,77,5,358,0,0,1.0,2
7.0,2.0,10,true,104,104,0.0,0.9996829157742831,92,0.8579161646310045,0.92,34,35,55,55,0,51,0,0,1.0,0
7.0,5.0,13,true,106,106,1.0,0.9998203973278916,91,0.862102516027493,0.91,32,32,57,57,0,32,0,0,1.0,0
7.0,2.0,11,true,102,102,1.0,0.9990479007086561,93,0.8537122193648111,0.93,41,41,53,53,1,100,0,0,1.0,0
7.0,1.0,21,false,0,3000,1.0,0.9999999999999999,88,0.9999999235136852,0.88,60,60,0,0,6,342,0,0,1.0,2
7.0,0.5,8,false,0,3000,1.0,0.9999999999999999,88,0.9999999287765163,0.88,40,40,0,0,0,91,0,0,1.0,0
7.0,0.5,9,true,103,103,0.0,0.9996747132516143,92,0.858661649865171,0.92,33,33,54,54,0,53,0,0,1.0,0
7.0,0.0,26,false,0,3000,0.0,0.9999999999999999,84,0.9999999268114375,0.84,40,43,0,0,0,0,0,0,1.0,0
7.0,0.0,27,true,100,100,0.0,0.9989768959353685,95,0.8528588416976194,0.95,41,41,51,51,0,0,0,0,1.0,0
7.0,5.0,14,false,0,3000,0.0,0.9999999999999999,82,0.9999999284118293,0.82,52,52,0,0,11,344,0,0,1.0,2
7.0,0.0,12,false,0,3000,0.0,0.9999999999999999,84,0.9999999169996049,0.84,56,56,0,0,4,0,1,0,1.0,4
7.0,0.0,13,true,93,93,1.0,0.9989259857953923,96,0.8519247029737623,0.96,35,35,44,44,0,0,0,0,1.0,0
7.0,5.0,27,false,0,3000,1.0,0.9999999999999999,84,0.9999999292039483,0.84,40,41,0,0,2,145,0,0,1.0,0
7.0,5.0,28,true,89,89,1.0,0.9989234752119149,95,0.8522331987959738,0.95,31,31,40,40,0,58,0,0,1.0,0
7.0,0.5,29,false,0,3000,1.0,0.9999999999999999,89,0.9999999261568361,0.89,45,47,0,0,2,163,0,0,1.0,0
7.0,0.5,30,true,99,99,0.0,0.9994286259737728,94,0.8545203767520636,0.94,32,34,50,50,0,45,0,0,1.0,0
7.0,2.0,12,false,0,3000,0.0,0.9999999999999999,87,0.9999999285408476,0.87,39,39,0,0,0,76,0,0,1.0,0
7.0,2.0,13,true,102,102,1.0,0.9997861048393284,92,0.8607313842423523,0.92,28,30,53,53,0,43,0,0,1.0,0
7.0,1.0,22,false,0,3000,1.0,0.9999999999999999,84,0.9999999190841968,0.84,70,70,0,0,10,565,0,0,1.0,4
7.0,5.0,15,false,0,3000,0.0,0.9999999999999999,87,0.9999999291192292,0.87,40,40,0,0,0,64,0,0,1.0,0
7.0,0.5,10,false,0,3000,1.0,0.9999999999999999,89,0.9999999306982834,0.89,32,32,0,0,0,41,0,0,1.0,0
7.0,1.0,23,true,103,103,0.0,0.9994404486176236,93,0.8564437618455816,0.93,39,39,54,54,0,95,0,0,1.0,0
7.0,1.0,24,true,101,101,1.0,0.998528381065588,93,0.8525834166481907,0.93,44,46,52,52,2,184,0,0,1.0,0
7.0,1.0,25,true,83,83,0.0,0.9980409153964278,98,0.8474355244965107,0.98,32,32,34,34,0,59,0,0,1.0,0
7.0,1.0,26,true,111,111,1.0,0.9997283832624195,92,0.861349132249914,0.92,40,39,62,62,1,111,0,0,1.0,0
7.0,0.0,14,false,0,3000,1.0,0.9999999999999999,81,0.9999999057112232,0.81,61,62,0,0,9,0,3,0,1.0,8
7.0,1.0,27,true,91,91,1.0,0.9993530982190143,94,0.8524692621163601,0.94,30,30,42,42,0,39,0,0,1.0,0
7.0,0.0,28,false,0,3000,1.0,0.9999999999999999,88,0.9999999299078087,0.88,36,36,0,0,0,0,0,0,1.0,0
7.0,1.0,28,true,85,85,1.0,0.9987734814950397,96,0.8498303212073811,0.96,29,29,36,36,0,46,0,0,1.0,0
7.0,5.0,29,false,0,3000,1.0,0.9999999999999999,74,0.9999998686821822,0.74,73,73,0,0,39,1026,14,0,1.0,4
7.0,5.0,30,true,116,116,0.0,0.9997748919993313,91,0.8631054464119402,0.91,43,43,67,67,0,103,0,0,1.0,0
7.0,2.0,14,false,0,3000,0.0,0.9999999999999999,87,0.999999930007468,0.87,34,34,0,0,0,40,0,0,1.0,0
7.0,2.0,15,true,90,90,1.0,0.9990618459197604,96,0.8510839920467642,0.96,32,32,41,41,0,43,0,0,1.0,0
7.0,0.5,11,false,0,3000,1.0,0.9999999999999999,88,0.9999999279224592,0.88,43,43,0,0,1,140,0,0,1.0,0
7.0,0.5,12,true,117,117,0.0,0.9991690061131547,94,0.855369442633255,0.94,57,58,68,68,4,254,0,0,1.0,3
7.0,0.0,15,false,0,3000,0.0,0.9999999999999999,83,0.9999999060284832,0.83,72,72,0,0,9,0,5,0,1.0,7
7.0,0.5,13,true,125,125,1.0,0.998820317560686,91,0.8569528591470387,0.91,68,68,76,76,8,477,0,0,1.0,3
7.0,0.5,14,true,107,107,1.0,0.999528324264055,94,0.8579077609393537,0.94,41,41,58,58,1,97,0,0,1.0,0
7.0,0.5,15,true,104,104,0.0,0.9993725369767421,92,0.8548743556631464,0.92,42,42,55,55,0,68,0,0,1.0,0
7.0,0.0,29,false,0,3000,1.0,0.9999999999999999,88,0.9999998829439106,0.88,96,96,0,0,26,0,12,10,1.0,13
7.0,0.0,30,true,95,95,0.0,0.9995233527521051,95,0.8547840222465184,0.95,30,30,46,46,0,0,0,0,1.0,0
7.0,1.0,29,false,0,3000,1.0,0.9999999999999999,89,0.9999999310076085,0.89,31,31,0,0,0,49,0,0,1.0,0
7.0,1.0,30,true,102,102,1.0,0.9988948304637768,98,0.8516342808384151,0.98,42,44,53,53,0,96,0,0,1.0,0
