theta_crystal,Phi,trial,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
9.0,2.0,11,false,0,3000,1.0,0.9999999999999999,89,0.9999999275379736,0.89,40,42,0,0,0,53,0,0,1.0,0
5.0,2.0,24,true,88,88,1.0,0.9976790575465495,96,0.8510233295513595,0.96,37,37,38,39,4,240,0,0,1.0,0
5.0,2.0,25,true,79,79,0.0,0.9975905903235165,99,0.8472447148824812,0.99,29,30,30,30,0,65,0,0,1.0,0
5.0,5.0,16,false,0,3000,0.0,0.9999999999999999,84,0.9999999322217977,0.84,45,45,0,0,19,555,5,0,1.0,4
7.0,5.0,7,false,0,3000,1.0,0.9999999999999999,88,0.9999999302705794,0.88,34,34,0,0,0,46,0,0,1.0,0
7.0,5.0,8,true,95,95,0.0,0.9988488192914023,92,0.8526733007499222,0.92,37,38,46,46,0,66,0,0,1.0,0
7.0,5.0,9,true,106,106,0.0,0.9997787371674114,91,0.8610602159236505,0.91,33,33,57,57,0,39,0,0,1.0,0
7.0,5.0,10,true,94,94,1.0,0.9988383536633069,93,0.8515523438325863,0.93,36,38,45,45,0,58,0,0,1.0,0
7.0,5.0,11,true,133,133,0.0,0.9999933235550053,90,0.8820695172754043,0.9,27,28,84,84,0,50,0,0,1.0,0
15.0,0.0,24,false,0,3000,1.0,0.9999999999999999,26,0.9999999138834667,0.26,64,64,0,0,0,0,0,0,1.0,0
12.0,1.0,24,false,0,3000,1.0,0.9999999999999999,67,0.999999913478714,0.67,75,75,0,0,0,80,0,0,1.0,0
12.0,5.0,9,false,0,3000,0.0,0.9999999999999999,83,0.9999999201234181,0.83,61,62,0,0,0,90,0,0,1.0,0
12.0,0.5,9,false,0,3000,0.0,0.9999999999999999,65,0.999999916763873,0.65,67,68,0,0,0,54,0,0,1.0,0
9.0,0.5,24,false,0,3000,0.0,0.9999999999999999,80,0.9999999240367167,0.8,49,49,0,0,0,64,0,0,1.0,0
9.0,0.0,11,false,0,3000,0.0,0.9999999999999999,80,0.9999999216560587,0.8,61,61,0,0,2,0,0,0,1.0,2
15.0,2.0,23,false,0,3000,0.0,0.9999999999999999,51,0.9999999203631058,0.51,30,50,0,0,0,14,0,0,1.0,0
15.0,1.0,8,false,0,3000,1.0,0.9999999999999999,68,0.9999999172082488,0.68,66,66,0,0,0,32,0,0,1.0,0
7.0,1.0,14,false,0,3000,0.0,0.9999999999999999,86,0.9999999181122857,0.86,76,76,0,0,10,621,1,0,1.0,4
7.0,0.0,27,false,0,3000,0.0,0.9999999999999999,84,0.9999999181384954,0.84,57,59,0,0,5,0,0,0,1.0,5
9.0,2.0,12,false,0,3000,1.0,0.9999999999999999,79,0.9999999219720537,0.79,56,56,0,0,1,97,0,0,1.0,0
7.0,1.0,15,true,98,98,1.0,0.9991429235086351,94,0.8535206198204713,0.94,37,37,49,49,0,73,0,0,1.0,0
9.0,5.0,27,false,0,3000,1.0,0.9999999999999999,81,0.9999999223713085,0.81,57,57,0,0,0,83,0,0,1.0,0
5.0,2.0,26,false,0,3000,0.0,0.9999999999999999,79,0.9999999012761079,0.79,59,59,0,0,32,951,11,0,1.0,2
5.0,2.0,27,true,92,92,1.0,0.998897048836464,93,0.8545191988711132,0.93,30,32,43,43,4,190,0,0,1.0,1
5.0,5.0,17,false,0,3000,1.0,0.9999999999999999,85,0.9999998657256488,0.85,57,57,0,0,42,1052,27,0,1.0,4
5.0,5.0,18,true,74,74,0.0,0.9971759750354071,100,0.846733093435526,1.0,23,24,25,25,0,75,0,0,1.0,0
5.0,2.0,28,true,127,127,0.0,0.9999458662756786,90,0.8760313442653782,0.9,36,43,78,78,7,316,0,0,1.0,0
5.0,2.0,29,true,110,110,0.0,0.9996598931902136,91,0.8643601596149505,0.91,40,40,61,61,8,318,1,0,1.0,2
5.0,2.0,30,true,84,84,1.0,0.9982178929599662,96,0.8496341619093034,0.96,31,31,35,35,1,87,0,0,1.0,0
7.0,5.0,12,false,0,3000,1.0,0.9999999999999999,86,0.9999999278802313,0.86,46,46,0,0,4,174,0,0,1.0,0
15.0,0.0,25,false,0,3000,1.0,0.9999999999999999,79,0.9999999189734325,0.79,65,65,0,0,0,0,0,0,1.0,0
12.0,1.0,25,false,0,3000,0.0,0.9999999999999999,88,0.9999999222495642,0.88,56,56,0,0,0,79,0,0,1.0,0
12.0,0.5,10,false,0,3000,0.0,0.9999999999999999,80,0.9999999242430437,0.8,48,49,0,0,0,40,0,0,1.0,0
12.0,5.0,10,false,0,3000,1.0,0.9999999999999999,56,0.9999999234936513,0.56,45,45,0,0,0,6,0,0,1.0,0
9.0,0.5,25,false,0,3000,1.0,0.9999999999999999,75,0.9999999285595487,0.75,38,38,0,0,0,26,0,0,1.0,0
9.0,0.0,12,false,0,3000,1.0,0.9999999999999999,69,0.9999999018764647,0.69,73,74,0,0,2,0,0,0,1.0,2
9.0,2.0,13,false,0,3000,0.0,0.9999999999999999,75,0.9999999254204579,0.75,45,45,0,0,0,67,0,0,1.0,0
15.0,2.0,24,false,0,3000,1.0,0.9999999999999999,39,0.9999999070617673,0.39,86,86,0,0,0,23,0,0,1.0,0
9.0,2.0,14,true,98,98,1.0,0.9985697563715781,95,0.850102345627856,0.95,41,43,49,49,0,71,0,0,1.0,0
15.0,1.0,9,false,0,3000,0.0,0.9999999999999999,77,0.9999999153809846,0.77,73,73,0,0,0,65,0,0,1.0,0
9.0,2.0,15,true,136,136,1.0,0.99992490890201,90,0.868823338824629,0.9,52,53,87,87,0,108,0,0,1.0,0
7.0,0.0,28,false,0,3000,0.0,0.9999999999999999,81,0.999999918954132,0.81,53,53,0,0,3,0,0,0,1.0,2
7.0,1.0,16,false,0,3000,0.0,0.9999999999999999,85,0.9999999281371261,0.85,42,42,0,0,0,70,0,0,1.0,0
9.0,5.0,28,false,0,3000,1.0,0.9999999999999999,87,0.9999999265069486,0.87,44,45,0,0,0,62,0,0,1.0,0
5.0,5.0,19,false,0,3000,1.0,0.9999999999999999,85,0.9999999320205003,0.85,45,45,0,0,15,412,2,0,1.0,4
5.0,5.0,20,true,78,78,1.0,0.9978388304292752,98,0.848384249975823,0.98,27,27,29,29,0,77,0,0,1.0,0
5.0,5.0,21,true,81,81,1.0,0.9978658194361476,98,0.8487643940419731,0.98,30,30,31,32,0,93,0,0,1.0,0
5.0,5.0,22,true,79,79,0.0,0.9972689013703991,98,0.84769637910171,0.98,28,30,29,30,2,131,1,0,1.0,0
7.0,5.0,13,false,0,3000,1.0,0.9999999999999999,75,0.9999999132996021,0.75,65,65,0,0,29,800,4,0,1.0,2
7.0,5.0,14,true,87,87,0.0,0.9978187317071433,96,0.8491743448143487,0.96,36,36,37,38,0,114,0,0,1.0,0
15.0,0.0,26,false,0,3000,1.0,0.9999999999999999,44,0.999999915817104,0.44,72,72,0,0,0,0,0,0,1.0,0
12.0,1.0,26,false,0,3000,1.0,0.9999999999999999,82,0.9999999217043104,0.82,57,57,0,0,0,65,0,0,1.0,0
12.0,5.0,11,false,0,3000,0.0,0.9999999999999999,57,0.9999999193725392,0.57,63,62,0,0,0,27,0,0,1.0,0
12.0,0.5,11,false,0,3000,1.0,0.9999999999999999,81,0.9999999252084183,0.81,44,44,0,0,0,27,0,0,1.0,0
9.0,0.5,26,false,0,3000,0.0,0.9999999999999999,84,0.9999999233073621,0.84,51,52,0,0,0,107,0,0,1.0,0
15.0,2.0,25,false,0,3000,0.0,0.9999999999999999,76,0.9999999186603281,0.76,53,57,0,0,0,31,0,0,1.0,0
9.0,2.0,16,false,0,3000,1.0,0.9999999999999999,86,0.999999921373084,0.86,57,57,0,0,0,61,0,0,1.0,0
9.0,0.0,13,false,0,3000,0.0,0.9999999999999999,85,0.9999999264300664,0.85,46,46,0,0,0,0,0,0,1.0,0
15.0,1.0,10,false,0,3000,1.0,0.9999999999999999,52,0.9999999035506857,0.52,92,96,0,0,0,57,0,0,1.0,0
9.0,5.0,29,false,0,3000,1.0,0.9999999999999999,86,0.9999999239661268,0.86,50,52,0,0,4,196,0,0,1.0,2
7.0,0.0,29,false,0,3000,0.0,0.9999999999999999,88,0.9999999315688168,0.88,26,27,0,0,0,0,0,0,1.0,0
7.0,1.0,17,false,0,3000,0.0,0.9999999999999999,89,0.9999999265738724,0.89,45,45,0,0,1,111,0,0,1.0,1
7.0,0.0,30,true,87,87,0.0,0.9988924034852471,97,0.8513359892183866,0.97,32,31,38,38,0,0,0,0,1.0,0
9.0,5.0,30,true,108,108,0.0,0.9996854801164363,91,0.8589034463232587,0.91,40,39,59,59,0,33,0,0,1.0,0
7.0,1.0,18,true,99,99,1.0,0.99974833857968,93,0.8569841702117197,0.93,29,29,50,50,0,23,0,0,1.0,0
7.0,0.5,1,true,112,112,0.0,0.9998186309628931,91,0.8636523010662356,0.91,38,38,63,63,0,81,0,0,1.0,0
7.0,1.0,19,true,101,101,1.0,0.9980764698903606,95,0.8515381240752545,0.95,46,46,52,52,1,176,0,0,1.0,0
7.0,0.5,2,true,86,86,1.0,0.9983570632219192,98,0.849087544684481,0.98,32,32,37,37,0,60,0,0,1.0,0
5.0,5.0,23,false,0,3000,1.0,0.9999999999999999,83,0.9999998791331632,0.83,55,55,0,0,36,982,19,0,1.0,2
7.0,5.0,15,false,0,3000,1.0,0.9999999999999999,76,0.9999998600486406,0.76,75,75,0,0,39,1074,16,0,1.0,9
7.0,5.0,16,true,93,93,1.0,0.9990349097735499,93,0.8529440563312709,0.93,32,33,44,44,0,63,0,0,1.0,0
15.0,0.0,27,false,0,3000,0.0,0.9999999999999999,63,0.9999999152696823,0.63,65,69,0,0,0,0,0,0,1.0,0
12.0,5.0,12,false,0,3000,0.0,0.9999999999999999,73,0.9999999241768537,0.73,49,49,0,0,0,51,0,0,1.0,0
12.0,1.0,27,false,0,3000,1.0,0.9999999999999999,76,0.9999999239316835,0.76,27,35,0,0,0,36,0,0,1.0,0
15.0,2.0,26,false,0,3000,1.0,0.9999999999999999,63,0.9999999109741964,0.63,83,82,0,0,0,50,0,0,1.0,0
12.0,0.5,12,false,0,3000,0.0,0.9999999999999999,87,0.9999999242571457,0.87,51,51,0,0,0,60,0,0,1.0,0
9.0,0.5,27,false,0,3000,1.0,0.9999999999999999,72,0.9999998888043622,0.72,120,124,0,0,13,898,1,0,1.0,7
9.0,2.0,17,false,0,3000,1.0,0.9999999999999999,79,0.9999999233030107,0.79,53,55,0,0,0,66,0,0,1.0,0
9.0,0.0,14,false,0,3000,0.0,0.9999999999999999,80,0.9999999292855113,0.8,36,36,0,0,0,0,0,0,1.0,0
15.0,1.0,11,false,0,3000,1.0,0.9999999999999999,67,0.9999999153826158,0.67,74,74,0,0,0,40,0,0,1.0,0
7.0,1.0,20,false,0,3000,1.0,0.9999999999999999,88,0.999999928346933,0.88,41,41,0,0,0,75,0,0,1.0,0
12.0,0.0,1,false,0,3000,0.0,0.9999999999999999,56,0.9999999233603869,0.56,43,43,0,0,0,0,0,0,1.0,0
7.0,1.0,21,true,115,115,1.0,0.999730204673537,92,0.8613504670260622,0.92,45,45,66,66,1,100,0,0,1.0,0
7.0,1.0,22,true,87,87,1.0,0.9988403644679739,95,0.8501195486741757,0.95,31,31,38,38,0,40,0,0,1.0,0
7.0,1.0,23,true,103,103,1.0,0.9992952163197731,94,0.8556820189457389,0.94,44,44,54,54,0,94,0,0,1.0,0
7.0,0.5,3,false,0,3000,1.0,0.9999999999999999,84,0.9999999291367394,0.84,36,37,0,0,0,53,0,0,1.0,0
5.0,5.0,24,false,0,3000,0.0,0.9999999999999999,85,0.9999999326346879,0.85,39,42,0,0,14,402,0,0,1.0,0
7.0,1.0,24,true,116,116,1.0,0.99926716074683,91,0.8589850032532316,0.91,50,50,67,67,3,237,0,0,1.0,1
5.0,5.0,25,true,74,74,0.0,0.996648617859726,97,0.8465753794379949,0.97,25,25,25,25,2,125,0,0,1.0,0
7.0,5.0,17,false,0,3000,0.0,0.9999999999999999,77,0.9999999286430152,0.77,59,60,0,0,19,568,3,0,1.0,3
15.0,0.0,28,false,0,3000,1.0,0.9999999999999999,68,0.9999999143529924,0.68,76,76,0,0,0,0,0,0,1.0,0
7.0,5.0,18,true,87,87,0.0,0.9984404505926964,97,0.8498305893651704,0.97,32,32,38,38,0,72,0,0,1.0,0
15.0,2.0,27,false,0,3000,1.0,0.9999999999999999,80,0.9999999129823609,0.8,79,79,0,0,0,76,0,0,1.0,0
15.0,2.0,28,true,120,120,0.0,0.9990784239654882,92,0.853363980703797,0.92,62,63,71,71,0,70,0,0,1.0,0
12.0,1.0,28,false,0,3000,0.0,0.9999999999999999,62,0.9999999120973919,0.62,81,81,0,0,0,71,0,0,1.0,0
12.0,0.5,13,false,0,3000,1.0,0.9999999999999999,65,0.9999998997369158,0.65,117,117,0,0,4,394,0,0,1.0,2
12.0,5.0,13,false,0,3000,1.0,0.9999999999999999,86,0.999999917600346,0.86,69,70,0,0,0,84,0,0,1.0,0
12.0,1.0,29,true,158,158,1.0,0.9999915400614472,90,0.8806756423530148,0.9,55,55,109,109,0,60,0,0,1.0,0
15.0,1.0,12,false,0,3000,0.0,0.9999999999999999,67,0.9999999165909293,0.67,64,64,0,0,0,44,0,0,1.0,0
9.0,0.5,28,false,0,3000,0.0,0.9999999999999999,81,0.9999999270758416,0.81,39,40,0,0,0,29,0,0,1.0,0
9.0,0.0,15,false,0,3000,0.0,0.9999999999999999,84,0.9999999240123858,0.84,49,49,0,0,0,0,0,0,1.0,0
9.0,2.0,18,false,0,3000,1.0,0.9999999999999999,85,0.999999924939671,0.85,52,50,0,0,0,68,0,0,1.0,0
12.0,0.0,2,false,0,3000,1.0,0.9999999999999999,66,0.9999999251124013,0.66,39,39,0,0,0,0,0,0,1.0,0
7.0,1.0,25,false,0,3000,1.0,0.9999999999999999,89,0.9999999292631985,0.89,39,39,0,0,0,78,0,0,1.0,0
7.0,0.5,4,false,0,3000,0.0,0.9999999999999999,81,0.9999999226230837,0.81,62,61,0,0,5,290,0,0,1.0,2
7.0,1.0,26,true,106,106,0.0,0.9997425055991919,94,0.8602976041482779,0.94,34,34,57,57,0,69,0,0,1.0,0
5.0,5.0,26,false,0,3000,1.0,0.9999999999999999,79,0.9999999308859457,0.79,45,48,0,0,24,645,5,0,1.0,2
5.0,5.0,27,true,73,73,1.0,0.9979933955463963,99,0.8473423234240675,0.99,23,23,24,24,0,40,0,0,1.0,0
7.0,1.0,27,true,121,121,0.0,0.9998243335110695,90,0.8654749865798022,0.9,46,46,72,72,1,140,0,0,1.0,0
7.0,1.0,28,true,89,89,0.0,0.998844348344652,97,0.8510543268936158,0.97,32,32,40,40,0,51,0,0,1.0,0
7.0,1.0,29,true,109,109,0.0,0.9992123382585711,95,0.8548098688609783,0.95,47,47,60,60,0,112,0,0,1.0,0
7.0,1.0,30,true,103,103,0.0,0.9989245134096891,97,0.8516335798424007,0.97,46,46,54,54,0,75,0,0,1.0,0
7.0,2.0,1,true,93,93,1.0,0.9991200259380597,93,0.8526668686652824,0.93,34,34,44,44,0,61,0,0,1.0,0
15.0,0.0,29,false,0,3000,1.0,0.9999999999999999,41,0.9999999197308127,0.41,43,49,0,0,0,0,0,0,1.0,0
7.0,5.0,19,false,0,3000,1.0,0.9999999999999999,85,0.9999999306871239,0.85,32,33,0,0,0,26,0,0,1.0,0
7.0,5.0,20,true,90,90,0.0,0.9981564041693192,96,0.8485183545969927,0.96,37,37,41,41,0,71,0,0,1.0,0
7.0,5.0,21,true,86,86,1.0,0.9989355162044737,96,0.8508350808451598,0.96,28,28,37,37,0,38,0,0,1.0,0
7.0,5.0,22,true,88,88,0.0,0.9988362046998137,96,0.8508390831327143,0.96,31,31,39,39,0,50,0,0,1.0,0
7.0,5.0,23,true,89,89,0.0,0.9978908223168083,97,0.8487726989888605,0.97,36,37,40,40,0,99,0,0,1.0,0
12.0,1.0,30,false,0,3000,0.0,0.9999999999999999,76,0.9999999153539272,0.76,74,74,0,0,0,101,0,0,1.0,0
9.0,0.0,16,false,0,3000,0.0,0.9999999999999999,86,0.9999999271274722,0.86,44,44,0,0,0,0,0,0,1.0,0
12.0,0.5,14,false,0,3000,1.0,0.9999999999999999,50,0.9999999160976024,0.5,59,67,0,0,0,22,0,0,1.0,0
15.0,2.0,29,false,0,3000,0.0,0.9999999999999999,67,0.9999999172969898,0.67,61,61,0,0,0,17,0,0,1.0,0
9.0,2.0,19,false,0,3000,1.0,0.9999999999999999,84,0.9999999295778171,0.84,35,35,0,0,0,40,0,0,1.0,0
12.0,5.0,14,false,0,3000,0.0,0.9999999999999999,82,0.9999999249451061,0.82,49,50,0,0,0,48,0,0,1.0,0
15.0,1.0,13,false,0,3000,0.0,0.9999999999999999,68,0.9999999064888945,0.68,95,93,0,0,0,79,0,0,1.0,0
9.0,2.0,20,true,119,119,1.0,0.9997584412681839,90,0.8620164727851148,0.9,47,47,70,70,0,81,0,0,1.0,0
9.0,0.5,29,false,0,3000,1.0,0.9999999999999999,89,0.9999999271412128,0.89,43,43,0,0,0,60,0,0,1.0,0
7.0,0.5,5,false,0,3000,1.0,0.9999999999999999,88,0.9999999235775068,0.88,59,59,0,0,4,257,0,0,1.0,2
12.0,0.0,3,false,0,3000,1.0,0.9999999999999999,66,0.9999999006087369,0.66,100,100,0,0,1,0,0,0,1.0,1
7.0,0.5,6,true,98,98,1.0,0.9995999627881771,94,0.8568260188234872,0.94,30,32,49,49,0,47,0,0,1.0,0
12.0,0.0,4,true,128,128,1.0,0.9996859418080737,93,0.8599070044120092,0.93,58,59,79,79,0,0,0,0,1.0,0
5.0,5.0,28,false,0,3000,1.0,0.9999999999999999,85,0.9999999326840071,0.85,42,42,0,0,16,453,1,0,1.0,2
15.0,0.0,30,false,0,3000,0.0,0.9999999999999999,58,0.9999998960663988,0.58,96,96,0,0,0,0,0,0,1.0,0
7.0,2.0,2,false,0,3000,0.0,0.9999999999999999,87,0.9999999295161315,0.87,36,36,0,0,0,60,0,0,1.0,0
7.0,5.0,24,false,0,3000,1.0,0.9999999999999999,76,0.9999999278155604,0.76,59,59,0,0,24,680,0,0,1.0,2
9.0,0.0,17,false,0,3000,0.0,0.9999999999999999,86,0.9999999266732653,0.86,46,46,0,0,0,0,0,0,1.0,0
12.0,0.5,15,false,0,3000,1.0,0.9999999999999999,69,0.9999999185415115,0.69,62,63,0,0,0,43,0,0,1.0,0
12.0,2.0,1,false,0,3000,0.0,0.9999999999999999,73,0.9999999157948452,0.73,71,71,0,0,0,80,0,0,1.0,0
15.0,2.0,30,false,0,3000,1.0,0.9999999999999999,51,0.9999999177246125,0.51,66,66,0,0,0,26,0,0,1.0,0
12.0,5.0,15,false,0,3000,0.0,0.9999999999999999,80,0.9999999254574616,0.8,42,42,0,0,0,24,0,0,1.0,0
9.0,2.0,21,false,0,3000,1.0,0.9999999999999999,85,0.9999999249946099,0.85,49,48,0,0,0,68,0,0,1.0,0
15.0,1.0,14,false,0,3000,1.0,0.9999999999999999,54,0.999999918595998,0.54,45,47,0,0,0,12,0,0,1.0,0
9.0,2.0,22,true,123,123,0.0,0.9999366217541261,91,0.8672485509789244,0.91,38,38,74,74,0,32,0,0,1.0,0
12.0,5.0,16,true,101,101,1.0,0.9985475432746604,95,0.8494378235522582,0.95,49,49,52,52,0,54,0,0,1.0,0
9.0,2.0,23,true,92,92,0.0,0.9986900195421766,95,0.8496850677519086,0.95,38,38,43,43,0,48,0,0,1.0,0
9.0,0.5,30,false,0,3000,0.0,0.9999999999999999,81,0.9999999226273838,0.81,57,57,0,0,0,81,0,0,1.0,0
9.0,2.0,24,true,135,135,1.0,0.99996579261461,90,0.8728539406202854,0.9,45,45,86,86,0,40,0,0,1.0,0
12.0,0.0,5,false,0,3000,1.0,0.9999999999999999,79,0.9999999248760718,0.79,46,48,0,0,0,0,0,0,1.0,0
7.0,0.5,7,false,0,3000,0.0,0.9999999999999999,87,0.9999999294644963,0.87,37,35,0,0,0,55,0,0,1.0,0
5.0,5.0,29,false,0,3000,1.0,0.9999999999999999,83,0.9999998291434234,0.83,62,61,0,0,46,1103,27,2,1.0,6
15.0,0.5,1,false,0,3000,0.0,0.9999999999999999,78,0.9999999206753697,0.78,56,56,0,0,0,41,0,0,1.0,0
7.0,2.0,3,false,0,3000,1.0,0.9999999999999999,75,0.9999998925106074,0.75,81,81,0,0,27,966,5,0,1.0,5
7.0,2.0,4,true,102,102,1.0,0.9990716714080478,93,0.855174514648128,0.93,41,42,53,53,1,158,0,0,1.0,0
7.0,2.0,5,true,95,95,0.0,0.9993744288635721,93,0.8545349099381254,0.93,32,32,46,46,0,39,0,0,1.0,0
7.0,2.0,6,true,103,103,0.0,0.9993740379720341,90,0.8562266927938149,0.9,39,39,54,54,1,95,0,0,1.0,0
7.0,2.0,7,true,83,83,1.0,0.9978750487655036,100,0.847177004119619,1.0,33,33,34,34,0,67,0,0,1.0,0
7.0,2.0,8,true,89,89,1.0,0.9984996056306054,98,0.8494295493483685,0.98,34,34,40,40,0,70,0,0,1.0,0
7.0,2.0,9,true,87,87,1.0,0.9978533777117532,100,0.8476954465180188,1.0,35,35,38,38,0,81,0,0,1.0,0
7.0,5.0,25,false,0,3000,1.0,0.9999999999999999,76,0.999999894051085,0.76,74,74,0,0,38,976,14,0,1.0,8
7.0,2.0,10,true,88,88,1.0,0.9982627192853092,97,0.8494379965390907,0.97,35,35,39,39,0,67,0,0,1.0,0
7.0,5.0,26,true,86,86,1.0,0.9988151580025065,96,0.8503376222595941,0.96,30,31,37,37,0,54,0,0,1.0,0
7.0,2.0,11,true,94,94,0.0,0.9987709856360257,96,0.8520297306136587,0.96,35,36,45,45,0,83,0,0,1.0,0
12.0,0.5,16,false,0,3000,0.0,0.9999999999999999,70,0.9999999189291545,0.7,62,62,0,0,0,40,0,0,1.0,0
7.0,5.0,27,true,86,86,0.0,0.9979395793326179,98,0.8482573277407871,0.98,35,35,37,37,0,80,0,0,1.0,0
7.0,5.0,28,true,84,84,1.0,0.998542864788091,95,0.8495283226667424,0.95,28,31,35,35,0,56,0,0,1.0,0
7.0,5.0,29,true,81,81,1.0,0.998224582289988,100,0.8476774558463471,1.0,26,29,32,32,0,37,0,0,1.0,0
15.0,5.0,1,false,0,3000,1.0,0.9999999999999999,63,0.9999999194067665,0.63,59,59,0,0,0,24,0,0,1.0,0
9.0,0.0,18,false,0,3000,1.0,0.9999999999999999,64,0.9999998994208759,0.64,86,86,0,0,5,0,1,0,1.0,3
7.0,5.0,30,true,157,157,1.0,0.9998292523625372,90,0.6883628112698352,0.9,82,82,108,108,43,1158,32,1,1.0,5
12.0,2.0,2,false,0,3000,0.0,0.9999999999999999,88,0.9999999243186306,0.88,50,50,0,0,0,64,0,0,1.0,0
9.0,0.0,19,true,113,113,1.0,0.9998082810096682,90,0.8619105187772045,0.9,40,40,64,64,0,0,0,0,1.0,0
9.0,1.0,1,false,0,3000,0.0,0.9999999999999999,82,0.9999999118480499,0.82,85,86,0,0,3,222,0,0,1.0,2
9.0,0.0,20,true,129,129,0.0,0.999756342448533,91,0.8634617251770168,0.91,57,58,80,80,0,0,0,0,1.0,0
15.0,1.0,15,false,0,3000,0.0,0.9999999999999999,78,0.9999999141981254,0.78,77,77,0,0,0,86,0,0,1.0,0
12.0,5.0,17,false,0,3000,1.0,0.9999999999999999,84,0.999999922486572,0.84,57,58,0,0,0,67,0,0,1.0,0
9.0,2.0,25,false,0,3000,1.0,0.9999999999999999,86,0.9999999229071709,0.86,54,55,0,0,1,117,0,0,1.0,1
12.0,0.0,6,false,0,3000,1.0,0.9999999999999999,62,0.999999900312898,0.62,93,93,0,0,2,0,0,0,1.0,1
7.0,0.5,8,false,0,3000,1.0,0.9999999999999999,83,0.9999999147461949,0.83,85,86,0,0,12,744,1,0,1.0,4
5.0,5.0,30,false,0,3000,0.0,0.9999999999999999,83,0.9999999321383062,0.83,42,42,0,0,16,455,1,0,1.0,0
7.0,0.5,9,true,92,92,0.0,0.9991752093753593,93,0.8532473168838496,0.93,33,34,43,43,0,52,0,0,1.0,0
7.0,0.5,10,true,98,98,0.0,0.9993599493410504,91,0.8548925595919895,0.91,36,36,49,49,0,60,0,0,1.0,0
7.0,0.5,11,true,108,108,0.0,0.9996331742693806,92,0.8591624489308044,0.92,37,39,59,59,1,83,0,0,1.0,1
7.0,0.5,12,true,110,110,0.0,0.9996677206599555,91,0.8597412293299297,0.91,39,39,61,61,0,93,0,0,1.0,0
15.0,0.5,2,false,0,3000,1.0,0.9999999999999999,67,0.9999999112742863,0.67,79,79,0,0,0,46,0,0,1.0,0
7.0,2.0,12,false,0,3000,0.0,0.9999999999999999,84,0.9999999188112111,0.84,75,76,0,0,14,642,4,0,1.0,6
12.0,0.5,17,false,0,3000,1.0,0.9999999999999999,68,0.9999999192240052,0.68,61,61,0,0,0,40,0,0,1.0,0
15.0,5.0,2,false,0,3000,0.0,0.9999999999999999,43,0.9999999133206443,0.43,74,74,0,0,0,21,0,0,1.0,0
9.0,2.0,26,false,0,3000,1.0,0.9999999999999999,78,0.9999999265243693,0.78,39,39,0,0,0,43,0,0,1.0,0
12.0,2.0,3,false,0,3000,1.0,0.9999999999999999,67,0.9999998969971705,0.67,124,125,0,0,7,513,0,0,1.0,3
9.0,1.0,2,false,0,3000,0.0,0.9999999999999999,81,0.9999999284982566,0.81,35,35,0,0,0,26,0,0,1.0,0
9.0,1.0,3,true,113,113,0.0,0.9997987901492261,90,0.8622642695138674,0.9,40,41,64,64,0,58,0,0,1.0,0
15.0,1.0,16,false,0,3000,0.0,0.9999999999999999,64,0.9999999213226779,0.64,52,52,0,0,0,17,0,0,1.0,0
9.0,0.0,21,false,0,3000,0.0,0.9999999999999999,71,0.999999903066037,0.71,80,81,0,0,7,0,0,0,1.0,5
12.0,5.0,18,false,0,3000,0.0,0.9999999999999999,78,0.9999999223703975,0.78,57,57,0,0,0,63,0,0,1.0,0
12.0,0.0,7,false,0,3000,1.0,0.9999999999999999,67,0.9999999202126798,0.67,62,62,0,0,0,0,0,0,1.0,0
7.0,0.0,1,false,0,3000,0.0,0.9999999999999999,88,0.9999999222705589,0.88,53,53,0,0,2,0,0,0,1.0,2
7.0,0.5,13,false,0,3000,1.0,0.9999999999999999,85,0.9999999164152905,0.85,80,80,0,0,11,630,0,0,1.0,7
7.0,0.5,14,true,95,95,0.0,0.99886521231936,95,0.8518837582954558,0.95,35,37,46,46,0,86,0,0,1.0,0
7.0,0.5,15,true,88,88,0.0,0.9976942146632247,99,0.8486712836146907,0.99,39,39,39,39,0,122,0,0,1.0,0
15.0,0.5,3,false,0,3000,1.0,0.9999999999999999,56,0.9999999192032425,0.56,58,58,0,0,0,20,0,0,1.0,0
7.0,0.5,16,true,86,86,0.0,0.9991251962569615,96,0.8513604695841682,0.96,25,28,37,37,0,29,0,0,1.0,0
7.0,2.0,13,false,0,3000,1.0,0.9999999999999999,84,0.9999999238941432,0.84,56,58,0,0,5,305,0,0,1.0,1
7.0,2.0,14,true,95,95,1.0,0.9991112895215459,94,0.852730450672873,0.94,35,35,46,46,0,54,0,0,1.0,0
9.0,2.0,27,false,0,3000,0.0,0.9999999999999999,88,0.9999999287423713,0.88,34,34,0,0,0,22,0,0,1.0,0
7.0,2.0,15,true,125,125,0.0,0.9999483793879825,90,0.8720206900172006,0.9,38,38,76,76,0,68,0,0,1.0,0
9.0,2.0,28,true,117,117,0.0,0.9998542257342965,90,0.8650230470154366,0.9,41,41,68,68,0,63,0,0,1.0,0
9.0,2.0,29,true,111,111,1.0,0.9998023356378044,90,0.8612429876863892,0.9,38,39,62,62,0,34,0,0,1.0,0
