alpha,beta,ratio,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
0.1,0.5,5.0,C_normative_only,28,97,true,32,32,48,48,1.0,0.9993621750573831,97,0.8521653777476786,0.97,97
0.1,0.5,5.0,C_normative_only,29,112,true,59,59,58,59,0.0,0.9931334981825504,100,0.7022517884206824,1.0,112
0.1,0.5,5.0,C_normative_only,30,94,true,38,38,45,45,0.0,0.997925004522412,99,0.8101070309882994,0.99,94
0.1,0.5,5.0,D_full_model,1,116,true,64,64,67,67,1.0,0.9976338171809122,100,0.7602113717544539,1.0,116
0.1,0.5,5.0,D_full_model,2,98,true,36,36,49,49,1.0,0.9992149477116556,99,0.8547098256577156,0.99,98
0.1,0.5,5.0,D_full_model,3,72,true,21,23,20,23,0.0,0.9974163152422326,98,0.8492587238557108,0.98,72
0.1,0.5,5.0,D_full_model,4,101,true,42,42,52,52,1.0,0.998676224393553,99,0.7831461680553532,0.99,101
0.1,0.5,5.0,D_full_model,5,101,true,41,41,52,52,1.0,0.9985735466314644,100,0.7844644297487297,1.0,101
0.1,0.5,5.0,D_full_model,6,73,true,22,24,23,24,0.0,0.9966072038897817,96,0.8487272433292724,0.96,73
0.1,0.5,5.0,D_full_model,7,99,true,35,37,50,50,1.0,0.998535898328192,98,0.8242613304855045,0.98,99
0.1,0.5,5.0,D_full_model,8,127,true,74,74,78,78,1.0,0.997978528213087,98,0.7875945426182388,0.98,127
0.1,0.5,5.0,D_full_model,9,107,true,53,54,58,58,0.0,0.9976966247218452,99,0.7167747005763024,0.99,107
0.1,0.5,5.0,D_full_model,10,72,true,20,20,23,23,1.0,0.997272739476131,100,0.8478132894746211,1.0,72
0.1,0.5,5.0,D_full_model,11,98,true,35,36,49,49,0.0,0.9991796472074971,99,0.8459220363721864,0.99,98
0.1,0.5,5.0,D_full_model,12,113,true,61,62,64,64,0.0,0.9975724739047591,100,0.7263768120079055,1.0,113
0.1,0.5,5.0,D_full_model,13,101,true,42,42,52,52,0.0,0.9987474031498383,99,0.7997290757230292,0.99,101
0.1,0.5,5.0,D_full_model,14,114,true,63,63,65,65,0.0,0.9974971717948776,100,0.7306353037463788,1.0,114
0.1,0.5,5.0,D_full_model,15,103,true,46,46,54,54,0.0,0.9984822603887008,99,0.7581791728903932,0.99,103
0.1,0.5,5.0,D_full_model,16,102,true,38,38,53,53,1.0,0.9992140384977846,99,0.8266092701460289,0.99,102
0.1,0.5,5.0,D_full_model,17,105,true,56,56,55,56,0.0,0.9971766395234409,100,0.7287180543453537,1.0,105
0.1,0.5,5.0,D_full_model,18,99,true,38,39,50,50,0.0,0.9989549580857202,99,0.808486452848373,0.99,99
0.1,0.5,5.0,D_full_model,19,104,true,38,39,55,55,0.0,0.9993350181166085,98,0.798526698971915,0.98,104
0.1,0.5,5.0,D_full_model,20,100,true,39,39,51,51,0.0,0.9990973854837872,99,0.8309113991089562,0.99,100
0.1,0.5,5.0,D_full_model,21,104,true,46,47,55,55,0.0,0.9985211375833914,99,0.7512362717432458,0.99,104
0.1,0.5,5.0,D_full_model,22,71,true,22,22,21,22,0.0,0.9967772872166667,97,0.8481195480104174,0.97,71
0.1,0.5,5.0,D_full_model,23,75,true,25,26,25,26,1.0,0.9967223826141788,99,0.8474473692001921,0.99,75
0.1,0.5,5.0,D_full_model,24,97,true,31,31,48,48,0.0,0.9994043045392401,100,0.8526254529831984,1.0,97
0.1,0.5,5.0,D_full_model,25,88,true,31,31,39,39,1.0,0.9986652153112403,100,0.855371129550663,1.0,88
0.1,0.5,5.0,D_full_model,26,75,true,24,24,26,26,1.0,0.9973412934773737,98,0.8493068211383356,0.98,75
0.1,0.5,5.0,D_full_model,27,75,true,24,24,26,26,1.0,0.9969215363022396,96,0.8497595447824892,0.96,75
0.1,0.5,5.0,D_full_model,28,142,true,86,86,93,93,1.0,0.9982813699697547,98,0.7843975900662006,0.98,142
0.1,0.5,5.0,D_full_model,29,71,true,21,21,22,22,0.0,0.9961923457878661,100,0.847500084740083,1.0,71
0.1,0.5,5.0,D_full_model,30,98,true,32,32,49,49,1.0,0.9995480875694964,99,0.8601865912045948,0.99,98
0.1,0.7,7.0,A_baseline,1,0,false,402,413,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,2,0,false,535,342,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,3,0,false,643,478,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,4,0,false,580,594,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,5,0,false,1552,1415,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,6,0,false,1340,1001,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,7,0,false,1377,394,0,0,0.92,0.5641164863701431,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,8,0,false,278,278,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,9,0,false,369,369,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,10,0,false,302,302,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,11,0,false,0,2333,0,0,0.56,0.1401702974126292,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,12,0,false,366,366,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,13,0,false,1873,1873,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,14,0,false,0,0,0,0,0.88,0.49189155438542903,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,15,0,false,566,566,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,16,0,false,955,965,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,17,0,false,530,530,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,18,0,false,435,434,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,19,0,false,2106,1120,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,20,0,false,1065,1066,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,21,0,false,451,463,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,22,0,false,162,164,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,23,0,false,238,239,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,24,0,false,850,850,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,25,0,false,941,941,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,26,0,false,1525,1524,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,27,0,false,1129,1146,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,28,0,false,2908,2912,0,0,0.95,0.6609569107860317,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,29,0,false,399,391,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,A_baseline,30,0,false,2513,2508,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,1,0,false,47,63,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,2,0,false,87,87,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,3,0,false,86,86,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,4,0,false,81,81,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,5,0,false,49,58,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,6,0,false,54,54,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,7,0,false,71,71,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,8,0,false,91,90,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,9,0,false,88,96,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,10,0,false,101,101,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,11,0,false,73,75,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,12,0,false,61,61,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,13,0,false,45,51,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,14,0,false,67,72,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,15,0,false,75,75,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,16,0,false,49,49,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,17,0,false,82,82,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,18,0,false,84,84,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,19,0,false,55,59,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,20,0,false,72,71,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,21,0,false,70,70,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,22,0,false,54,56,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,23,0,false,81,81,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,24,0,false,118,118,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,25,0,false,56,56,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,26,0,false,57,57,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,27,0,false,60,60,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,28,0,false,101,107,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,29,0,false,73,73,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,B_lockin_only,30,0,false,52,54,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.7,7.0,C_normative_only,1,100,true,39,38,51,51,1.0,0.9992232409238739,100,0.8530426886436457,1.0,100
0.1,0.7,7.0,C_normative_only,2,97,true,32,32,48,48,0.0,0.999396357668635,99,0.848564519777105,0.99,97
0.1,0.7,7.0,C_normative_only,3,95,true,31,32,46,46,1.0,0.999239327107939,99,0.8509341941575987,0.99,95
0.1,0.7,7.0,C_normative_only,4,93,true,30,32,44,44,1.0,0.9989333994967576,97,0.8543707568218589,0.97,93
0.1,0.7,7.0,C_normative_only,5,77,true,27,28,23,28,1.0,0.9967913436283663,100,0.8509675577252312,1.0,77
0.1,0.7,7.0,C_normative_only,6,103,true,43,42,54,54,0.0,0.9969392809735421,97,0.802160907627919,0.97,103
0.1,0.7,7.0,C_normative_only,7,100,true,34,36,51,51,1.0,0.9993417944107172,97,0.8446708836386269,0.97,100
0.1,0.7,7.0,C_normative_only,8,92,true,38,36,43,43,0.0,0.997624438401893,99,0.7978129357345957,0.99,92
0.1,0.7,7.0,C_normative_only,9,96,true,34,34,47,47,1.0,0.9990862261919653,99,0.8469499938324915,0.99,96
0.1,0.7,7.0,C_normative_only,10,79,true,25,27,28,28,0.0,0.9968347402230205,99,0.8460871521772775,0.99,79
0.1,0.7,7.0,C_normative_only,11,105,true,54,54,53,54,1.0,0.9974369536702432,100,0.735912863901435,1.0,105
0.1,0.7,7.0,C_normative_only,12,88,true,30,32,39,39,1.0,0.9982995245951244,98,0.8563840200953976,0.98,88
0.1,0.7,7.0,C_normative_only,13,107,true,42,42,58,58,1.0,0.999298539425536,100,0.7812426667588638,1.0,107
0.1,0.7,7.0,C_normative_only,14,99,true,46,46,50,50,0.0,0.997198342324736,98,0.7464580702877385,0.98,99
0.1,0.7,7.0,C_normative_only,15,96,true,34,34,47,47,1.0,0.998847457686191,98,0.8426570508335843,0.98,96
0.1,0.7,7.0,C_normative_only,16,72,true,22,23,22,23,1.0,0.9961991665339326,97,0.8497600407858221,0.97,72
0.1,0.7,7.0,C_normative_only,17,78,true,28,27,29,29,1.0,0.9969590806713987,99,0.850415945819196,0.99,78
0.1,0.7,7.0,C_normative_only,18,99,true,40,39,50,50,0.0,0.9986742504323648,100,0.8116285235640358,1.0,99
0.1,0.7,7.0,C_normative_only,19,78,true,29,28,29,29,1.0,0.9965321872357555,99,0.8500434343605313,0.99,78
0.1,0.7,7.0,C_normative_only,20,89,true,26,28,40,40,0.0,0.998799938923115,100,0.8568765854265417,1.0,89
0.1,0.7,7.0,C_normative_only,21,75,true,23,23,22,23,1.0,0.9970413654575472,99,0.8499273169467988,0.99,75
0.1,0.7,7.0,C_normative_only,22,97,true,35,35,48,48,0.0,0.99890143455138,99,0.8369533827704609,0.99,97
0.1,0.7,7.0,C_normative_only,23,115,true,66,65,61,66,0.0,0.9952604495726578,100,0.6828785725506168,1.0,115
0.1,0.7,7.0,C_normative_only,24,104,true,49,52,55,55,1.0,0.9975122166213517,100,0.753693495689103,1.0,104
0.1,0.7,7.0,C_normative_only,25,102,true,45,42,53,53,0.0,0.9985990205763674,98,0.7847479648529604,0.98,102
0.1,0.7,7.0,C_normative_only,26,114,true,63,63,60,63,0.0,0.9968238638594502,99,0.7212439012253722,0.99,114
0.1,0.7,7.0,C_normative_only,27,118,true,67,69,67,69,1.0,0.9962111925448999,98,0.7578914417760927,0.98,118
0.1,0.7,7.0,C_normative_only,28,124,true,70,71,68,71,0.0,0.9968729290847069,99,0.7197796961765659,0.99,124
0.1,0.7,7.0,C_normative_only,29,102,true,33,39,53,53,0.0,0.9992418627256678,99,0.8241317468391793,0.99,102
0.1,0.7,7.0,C_normative_only,30,123,true,74,74,74,74,0.0,0.9962083196881503,98,0.7413311540540696,0.98,123
0.1,0.7,7.0,D_full_model,1,98,true,38,38,49,49,0.0,0.9988028289107495,99,0.8165236628780058,0.99,98
0.1,0.7,7.0,D_full_model,2,89,true,25,25,40,40,1.0,0.9992335503071632,98,0.858195484087947,0.98,89
0.1,0.7,7.0,D_full_model,3,93,true,26,26,44,44,0.0,0.999357964948648,100,0.8592151167739038,1.0,93
0.1,0.7,7.0,D_full_model,4,72,true,20,20,20,20,1.0,0.996865745412367,100,0.848680868649182,1.0,72
0.1,0.7,7.0,D_full_model,5,96,true,27,27,47,47,1.0,0.9995005695217604,98,0.856855705853362,0.98,96
0.1,0.7,7.0,D_full_model,6,94,true,32,32,45,45,1.0,0.9989755376126237,100,0.8360007607657728,1.0,94
0.1,0.7,7.0,D_full_model,7,95,true,31,31,46,46,0.0,0.9985863116785798,100,0.8320935382396089,1.0,95
0.1,0.7,7.0,D_full_model,8,89,true,24,24,40,40,1.0,0.999173870894228,99,0.8582762020298745,0.99,89
0.1,0.7,7.0,D_full_model,9,103,true,45,45,54,54,1.0,0.9983733538419695,99,0.729994685864195,0.99,103
0.1,0.7,7.0,D_full_model,10,95,true,25,25,46,46,0.0,0.9996131929295433,99,0.8613554224463543,0.99,95
0.1,0.7,7.0,D_full_model,11,95,true,33,33,46,46,1.0,0.9987665722702073,99,0.8451909786918641,0.99,95
0.1,0.7,7.0,D_full_model,12,74,true,23,24,25,25,0.0,0.9966964678591723,99,0.843683538369372,0.99,74
0.1,0.7,7.0,D_full_model,13,100,true,40,40,51,51,1.0,0.9989875606779903,97,0.8299250942397098,0.97,100
0.1,0.7,7.0,D_full_model,14,105,true,31,31,56,56,1.0,0.9996933472694366,96,0.8530708836864521,0.96,105
0.1,0.7,7.0,D_full_model,15,67,true,17,18,18,18,0.0,0.9955395239295154,99,0.8466962662865225,0.99,67
0.1,0.7,7.0,D_full_model,16,145,true,85,85,96,96,0.0,0.9987255071402967,100,0.7877303739467593,1.0,145
0.1,0.7,7.0,D_full_model,17,96,true,25,25,47,47,1.0,0.9995693694580068,98,0.8623915461712454,0.98,96
0.1,0.7,7.0,D_full_model,18,71,true,20,20,22,22,0.0,0.9968061056545579,99,0.847552912029729,0.99,71
0.1,0.7,7.0,D_full_model,19,97,true,32,33,48,48,1.0,0.9991948925855774,100,0.8552729411628248,1.0,97
0.1,0.7,7.0,D_full_model,20,92,true,29,29,43,43,0.0,0.9987362178498629,99,0.8534350171183349,0.99,92
0.1,0.7,7.0,D_full_model,21,108,true,53,53,59,59,1.0,0.9970743344739327,100,0.7266869158763944,1.0,108
0.1,0.7,7.0,D_full_model,22,99,true,37,37,50,50,0.0,0.998939516465009,99,0.8214252210782652,0.99,99
0.1,0.7,7.0,D_full_model,23,67,true,18,18,17,18,1.0,0.9956521042290432,99,0.846835429576194,0.99,67
0.1,0.7,7.0,D_full_model,24,75,true,23,23,26,26,0.0,0.9971791746489197,99,0.8500107732187946,0.99,75
0.1,0.7,7.0,D_full_model,25,105,true,47,47,56,56,1.0,0.998148653111258,100,0.7511801563805746,1.0,105
0.1,0.7,7.0,D_full_model,26,108,true,54,56,59,59,1.0,0.9973286076647416,100,0.7135308897063339,1.0,108
0.1,0.7,7.0,D_full_model,27,99,true,47,47,50,50,1.0,0.9973473768074221,100,0.7140075675690423,1.0,99
0.1,0.7,7.0,D_full_model,28,100,true,36,36,51,51,1.0,0.9993356591870834,99,0.8325971453978024,0.99,100
0.1,0.7,7.0,D_full_model,29,105,true,49,49,52,52,1.0,0.9975508685871823,99,0.744578045568368,0.99,105
0.1,0.7,7.0,D_full_model,30,99,true,34,34,50,50,0.0,0.999394965679832,99,0.8484715757180589,0.99,99
