theta_crystal,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
0.5,A_baseline,1,0,false,1457,1457,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,2,0,false,611,1422,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,3,0,false,580,605,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,4,0,false,163,199,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,5,0,false,638,792,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,6,0,false,1005,1004,0,0,0.86,0.6995380797630087,0,0.0,0.0,3000
0.5,A_baseline,7,0,false,1227,182,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,8,0,false,1426,1426,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,9,0,false,692,651,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,10,0,false,901,899,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,11,0,false,368,368,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,12,0,false,522,353,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,13,0,false,245,343,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,14,0,false,158,162,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,15,0,false,399,399,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,16,0,false,148,1670,0,0,0.21,0.5186867671505123,0,0.0,0.0,3000
0.5,A_baseline,17,0,false,1068,1068,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,18,0,false,519,533,0,0,0.98,0.9296145288140584,0,0.0,0.0,3000
0.5,A_baseline,19,0,false,2189,2099,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,20,0,false,685,685,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,21,0,false,349,352,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,22,0,false,1334,1332,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,23,0,false,0,0,0,0,0.54,0.2823032018481471,0,0.0,0.0,3000
0.5,A_baseline,24,0,false,245,245,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,25,0,false,611,676,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,26,0,false,791,675,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,27,0,false,338,255,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,28,0,false,837,837,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,29,0,false,1710,1710,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.5,A_baseline,30,0,false,1338,1338,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.5,C_normative_only,1,85,true,25,25,30,30,1.0,0.9983634619576638,100,0.8500005477003271,1.0,85
0.5,C_normative_only,2,100,true,48,48,36,48,0.0,0.998099801628888,100,0.6757248250834307,1.0,100
0.5,C_normative_only,3,110,true,55,57,60,61,0.0,0.9976757515961495,100,0.7189478431254841,1.0,110
0.5,C_normative_only,4,156,true,105,105,99,105,0.0,0.997732244306421,100,0.6736923892034787,1.0,156
0.5,C_normative_only,5,133,true,73,73,72,73,0.0,0.9973059335031459,100,0.7247921440852803,1.0,133
0.5,C_normative_only,6,123,true,70,70,72,72,0.0,0.99732529872757,100,0.7736678405629844,1.0,123
0.5,C_normative_only,7,120,true,64,64,66,66,0.0,0.9970841721360607,100,0.7647099290335553,1.0,120
0.5,C_normative_only,8,165,true,116,116,114,116,0.0,0.9975050376873266,100,0.7493268322548637,1.0,165
0.5,C_normative_only,9,180,true,131,127,121,131,1.0,0.9977873993716385,100,0.7182006462021913,1.0,180
0.5,C_normative_only,10,112,true,61,61,56,61,0.0,0.9978458474036845,100,0.6619441455508179,1.0,112
0.5,C_normative_only,11,140,true,82,85,77,85,1.0,0.9984935238744599,100,0.7331341200241681,1.0,140
0.5,C_normative_only,12,162,true,101,101,97,101,0.0,0.9946842755605563,100,0.6588880997555596,1.0,162
0.5,C_normative_only,13,121,true,56,56,41,56,1.0,0.9984596668027667,100,0.6782219608599597,1.0,121
0.5,C_normative_only,14,137,true,81,83,78,83,0.0,0.9958510887241657,100,0.6614436694699529,1.0,137
0.5,C_normative_only,15,164,true,108,110,106,110,1.0,0.9983479888551328,100,0.7212547451541694,1.0,164
0.5,C_normative_only,16,114,true,60,62,63,63,0.0,0.9977517858542054,100,0.7238445480333375,1.0,114
0.5,C_normative_only,17,152,true,103,103,96,103,0.0,0.9961748888154301,100,0.676037703283971,1.0,152
0.5,C_normative_only,18,79,true,24,24,30,30,1.0,0.9984623621833241,100,0.8292775844898024,1.0,79
0.5,C_normative_only,19,103,true,51,51,37,51,1.0,0.997903843493562,100,0.6662796523544842,1.0,103
0.5,C_normative_only,20,144,true,90,93,83,95,1.0,0.997610524545519,100,0.659037119346249,1.0,144
0.5,C_normative_only,21,121,true,69,69,69,69,0.0,0.9981422506544346,100,0.7753727686141774,1.0,121
0.5,C_normative_only,22,119,true,65,65,70,70,1.0,0.998147589173234,100,0.7931000947057152,1.0,119
0.5,C_normative_only,23,139,true,86,86,80,86,0.0,0.9980597027484257,100,0.7443899024610345,1.0,139
0.5,C_normative_only,24,99,true,48,48,36,48,1.0,0.9949440599644257,100,0.646800259243204,1.0,99
0.5,C_normative_only,25,93,true,40,40,32,40,0.0,0.9978583018023222,100,0.7650815128923891,1.0,93
0.5,C_normative_only,26,130,true,81,78,67,81,1.0,0.9980551052833074,100,0.6871099163319311,1.0,130
0.5,C_normative_only,27,124,true,72,71,73,75,1.0,0.9977984482922395,100,0.768743679005777,1.0,124
0.5,C_normative_only,28,128,true,74,74,70,74,0.0,0.9975534318809689,100,0.7339417728488936,1.0,128
0.5,C_normative_only,29,130,true,76,76,76,76,1.0,0.9971038795756267,100,0.7354561403918961,1.0,130
0.5,C_normative_only,30,167,true,109,109,111,114,0.0,0.9976963891126687,100,0.7609854614420474,1.0,167
0.5,D_full_model,1,107,true,58,58,57,58,0.0,0.9979476054478874,100,0.6592766097147414,1.0,107
0.5,D_full_model,2,101,true,46,50,39,50,1.0,0.9960528825704386,100,0.6743496798097215,1.0,101
0.5,D_full_model,3,110,true,52,54,58,58,1.0,0.9977380374639631,100,0.6649400107149218,1.0,110
0.5,D_full_model,4,113,true,59,59,64,64,1.0,0.9950528736263939,100,0.7377440557863683,1.0,113
0.5,D_full_model,5,85,true,32,32,33,33,0.0,0.9980788279125602,100,0.7634838217826717,1.0,85
0.5,D_full_model,6,135,true,81,82,81,83,0.0,0.9980094195164741,100,0.7186518753687677,1.0,135
0.5,D_full_model,7,151,true,99,101,98,102,1.0,0.9980992415833734,100,0.6849756324667226,1.0,151
0.5,D_full_model,8,109,true,54,60,47,60,1.0,0.9979706219185168,100,0.6768061546508128,1.0,109
0.5,D_full_model,9,100,true,44,44,37,44,0.0,0.9982858928078443,100,0.6688412502932506,1.0,100
0.5,D_full_model,10,90,true,37,35,33,37,1.0,0.9978560812122329,100,0.7665583816934864,1.0,90
0.5,D_full_model,11,82,true,27,27,32,33,0.0,0.9981276097052039,100,0.8384945912463916,1.0,82
0.5,D_full_model,12,119,true,64,65,70,70,0.0,0.9984469922290485,100,0.7968753883253976,1.0,119
0.5,D_full_model,13,114,true,59,59,64,65,1.0,0.9977779096221766,100,0.709916621948113,1.0,114
0.5,D_full_model,14,121,true,71,72,70,72,0.0,0.9934568962228528,100,0.6865611085964116,1.0,121
0.5,D_full_model,15,80,true,29,29,31,31,1.0,0.9973474942693347,100,0.8157241696728768,1.0,80
0.5,D_full_model,16,114,true,65,65,59,65,0.0,0.9979276701901297,100,0.6814908844271984,1.0,114
0.5,D_full_model,17,85,true,32,36,33,36,1.0,0.9972910413002797,100,0.7651230994341526,1.0,85
0.5,D_full_model,18,202,true,151,150,153,153,1.0,0.9980454312507762,100,0.7625385565771678,1.0,202
0.5,D_full_model,19,103,true,51,51,54,54,1.0,0.9981638950171788,100,0.6596963128681673,1.0,103
0.5,D_full_model,20,111,true,57,57,62,62,0.0,0.997752471296153,100,0.7387711822283015,1.0,111
0.5,D_full_model,21,94,true,43,43,36,43,1.0,0.9976971373030821,100,0.6908605642851761,1.0,94
0.5,D_full_model,22,94,true,38,38,36,38,0.0,0.9980346180740536,100,0.6799285082296938,1.0,94
0.5,D_full_model,23,120,true,68,68,71,71,1.0,0.9978527497687933,100,0.7717864197808554,1.0,120
0.5,D_full_model,24,118,true,64,64,67,67,0.0,0.9974298362969816,100,0.7809397698249246,1.0,118
0.5,D_full_model,25,98,true,49,49,39,49,1.0,0.9979620580992813,100,0.6701470857553075,1.0,98
0.5,D_full_model,26,86,true,36,36,37,37,1.0,0.9974601541807285,100,0.7104599903795575,1.0,86
0.5,D_full_model,27,114,true,59,59,62,63,1.0,0.9983926898962511,100,0.7312750295369789,1.0,114
0.5,D_full_model,28,139,true,88,88,76,88,0.0,0.9983591713904536,100,0.7129911963935107,1.0,139
0.5,D_full_model,29,138,true,85,85,81,85,1.0,0.9979801782535734,100,0.6942070862789401,1.0,138
0.5,D_full_model,30,100,true,51,49,41,51,0.0,0.9946244630076905,100,0.6811526067053251,1.0,100
1.0,A_baseline,1,0,false,1450,1450,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,2,0,false,432,432,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,3,0,false,756,739,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,4,0,false,385,294,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,5,0,false,499,486,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,6,0,false,1262,951,0,0,1.0,0.9999999999996845,0,0.0,0.0,3000
1.0,A_baseline,7,0,false,587,591,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,8,0,false,1279,1380,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,9,0,false,556,563,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,10,0,false,910,910,0,0,0.93,0.893234793052959,0,0.0,0.0,3000
1.0,A_baseline,11,0,false,1042,1042,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,12,0,false,654,647,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,13,0,false,2491,2879,0,0,0.95,0.8325020246806888,0,0.0,0.0,3000
1.0,A_baseline,14,0,false,604,611,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,15,0,false,812,812,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,16,0,false,793,659,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,17,0,false,690,665,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,18,0,false,700,700,0,0,0.44,0.26738870858118335,0,0.0,0.0,3000
1.0,A_baseline,19,0,false,314,322,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,20,0,false,1364,1392,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,21,0,false,244,244,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,22,0,false,96,96,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,23,0,false,2991,0,0,0,0.1,0.6846521388793001,0,0.0,0.0,3000
1.0,A_baseline,24,0,false,1160,583,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,25,0,false,1753,1950,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,26,0,false,258,258,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,27,0,false,1184,1184,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,28,0,false,150,150,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,29,0,false,162,158,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
1.0,A_baseline,30,0,false,133,133,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
1.0,C_normative_only,1,116,true,65,62,52,65,1.0,0.9983782254457684,100,0.6890610894054991,1.0,116
1.0,C_normative_only,2,133,true,84,84,83,84,0.0,0.9961868072846234,100,0.7018737679315403,1.0,133
1.0,C_normative_only,3,135,true,81,81,85,86,1.0,0.997828058377968,100,0.7260173710123061,1.0,135
1.0,C_normative_only,4,92,true,39,39,40,40,0.0,0.9971808328461654,100,0.7049365775541999,1.0,92
1.0,C_normative_only,5,84,true,25,29,35,35,0.0,0.998517742282568,100,0.8310402432395085,1.0,84
1.0,C_normative_only,6,123,true,69,70,74,74,0.0,0.9984713183115598,100,0.7957187116507939,1.0,123
1.0,C_normative_only,7,118,true,61,61,46,62,1.0,0.9985623967848984,100,0.7031308510647887,1.0,118
1.0,C_normative_only,8,100,true,49,49,43,49,1.0,0.9973279810117535,100,0.650700070131833,1.0,100
1.0,C_normative_only,9,89,true,40,40,38,40,0.0,0.9980132844950675,100,0.7413029235343193,1.0,89
1.0,C_normative_only,10,138,true,80,80,81,84,1.0,0.9983680396009653,100,0.7234506936726448,1.0,138
1.0,C_normative_only,11,83,true,33,29,34,34,0.0,0.9980442206136014,100,0.8339219842618655,1.0,83
1.0,C_normative_only,12,91,true,42,42,38,42,1.0,0.9979817475343811,100,0.7174184113229751,1.0,91
1.0,C_normative_only,13,130,true,78,80,81,81,0.0,0.9972750490786259,100,0.7536638301370074,1.0,130
1.0,C_normative_only,14,89,true,38,38,37,38,0.0,0.9957466867928707,100,0.7333868775384768,1.0,89
1.0,C_normative_only,15,124,true,68,69,75,75,0.0,0.9985145511715834,100,0.808810273412508,1.0,124
1.0,C_normative_only,16,86,true,29,32,37,37,1.0,0.9983674962615631,100,0.8054561144837602,1.0,86
1.0,C_normative_only,17,82,true,27,27,33,33,1.0,0.9984121303279404,100,0.8517137569074721,1.0,82
1.0,C_normative_only,18,103,true,48,51,41,51,1.0,0.998059244804524,100,0.6488744331655064,1.0,103
1.0,C_normative_only,19,89,true,33,36,37,37,0.0,0.9982653523133227,100,0.7939718325674852,1.0,89
1.0,C_normative_only,20,100,true,46,46,41,46,1.0,0.9983425519621371,100,0.6619747447140005,1.0,100
1.0,C_normative_only,21,105,true,52,52,43,52,0.0,0.9966429139629709,100,0.6555522447849357,1.0,105
1.0,C_normative_only,22,93,true,39,39,39,39,0.0,0.9977563437129662,100,0.7205548890438824,1.0,93
1.0,C_normative_only,23,111,true,50,50,44,50,0.0,0.9978935468919086,100,0.6639073035809414,1.0,111
1.0,C_normative_only,24,113,true,56,59,46,59,1.0,0.9961224567052592,100,0.6822493011217123,1.0,113
1.0,C_normative_only,25,79,true,22,22,30,30,1.0,0.9986025435886926,100,0.8567338948502378,1.0,79
1.0,C_normative_only,26,125,true,73,73,76,76,1.0,0.9981854470123066,100,0.7501274279666421,1.0,125
1.0,C_normative_only,27,127,true,71,74,78,78,0.0,0.9981508906436726,100,0.784878522232194,1.0,127
1.0,C_normative_only,28,121,true,66,66,72,72,0.0,0.9984999520550282,100,0.7733333109944005,1.0,121
1.0,C_normative_only,29,103,true,50,50,42,50,0.0,0.9984198288569354,100,0.6812771263263225,1.0,103
1.0,C_normative_only,30,118,true,66,66,69,69,1.0,0.998361759820209,100,0.7586855118705255,1.0,118
1.0,D_full_model,1,93,true,44,44,41,44,1.0,0.9979884422398344,100,0.7172422333482613,1.0,93
1.0,D_full_model,2,85,true,33,33,36,36,0.0,0.9983557214348129,100,0.8222366441911615,1.0,85
1.0,D_full_model,3,81,true,22,24,32,32,0.0,0.9988084378109398,100,0.8526140224251751,1.0,81
1.0,D_full_model,4,124,true,65,65,73,73,0.0,0.998339684070103,100,0.794415722742661,1.0,124
1.0,D_full_model,5,104,true,53,55,47,55,0.0,0.9975712672931516,100,0.6776782664117766,1.0,104
1.0,D_full_model,6,86,true,34,34,37,37,0.0,0.9984998268433395,100,0.8185269179686812,1.0,86
1.0,D_full_model,7,121,true,65,66,72,72,1.0,0.9982821462831609,100,0.7998561138337474,1.0,121
1.0,D_full_model,8,85,true,30,30,36,36,0.0,0.9981938961472285,100,0.7961545637018957,1.0,85
1.0,D_full_model,9,100,true,49,49,43,49,1.0,0.9977144536396891,100,0.6766359985887859,1.0,100
1.0,D_full_model,10,104,true,55,55,46,55,1.0,0.9975287057652926,100,0.6759762457446358,1.0,104
1.0,D_full_model,11,83,true,26,28,34,34,0.0,0.9984950634852909,100,0.8336412667857803,1.0,83
1.0,D_full_model,12,99,true,45,45,40,45,1.0,0.9965045447898252,100,0.6683234689807194,1.0,99
1.0,D_full_model,13,90,true,38,38,38,38,1.0,0.9981203679951842,100,0.7414106154660864,1.0,90
1.0,D_full_model,14,83,true,25,25,34,34,0.0,0.9986600391362517,100,0.8430719489961601,1.0,83
1.0,D_full_model,15,97,true,40,46,41,48,0.0,0.9972681582272902,100,0.6547780343931966,1.0,97
1.0,D_full_model,16,85,true,30,30,36,36,1.0,0.9983755989391281,100,0.830427554278798,1.0,85
1.0,D_full_model,17,86,true,34,35,37,37,1.0,0.9979562404514307,100,0.7482310314758932,1.0,86
1.0,D_full_model,18,84,true,27,27,35,35,0.0,0.9985767126750446,100,0.8474808659559477,1.0,84
1.0,D_full_model,19,83,true,28,29,34,34,1.0,0.9983995199429502,100,0.8473567605832227,1.0,83
1.0,D_full_model,20,84,true,32,32,35,35,1.0,0.9980250606076123,100,0.8035842927387843,1.0,84
1.0,D_full_model,21,88,true,36,36,39,39,1.0,0.9982560761016966,100,0.7623795850632706,1.0,88
1.0,D_full_model,22,90,true,40,41,41,41,0.0,0.9977761408015015,100,0.7257884383664313,1.0,90
1.0,D_full_model,23,101,true,52,52,45,52,1.0,0.9970878909458893,100,0.6560747506147986,1.0,101
1.0,D_full_model,24,108,true,59,59,53,59,1.0,0.9964291108763915,100,0.7268068239755955,1.0,108
1.0,D_full_model,25,88,true,38,38,39,39,1.0,0.9977360805704388,100,0.6850249418772524,1.0,88
1.0,D_full_model,26,89,true,37,37,38,38,1.0,0.9981150556795154,100,0.7510755891736964,1.0,89
1.0,D_full_model,27,94,true,43,43,39,43,1.0,0.9979285557798545,100,0.671720363896857,1.0,94
1.0,D_full_model,28,104,true,55,55,54,55,0.0,0.9973887237909898,100,0.7145394705531338,1.0,104
1.0,D_full_model,29,126,true,70,71,77,77,1.0,0.9983351441898389,100,0.8083624334177618,1.0,126
1.0,D_full_model,30,84,true,29,28,35,35,1.0,0.9980807905536031,100,0.8253425366054078,1.0,84
2.0,A_baseline,1,0,false,1953,1953,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,2,0,false,578,578,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,3,0,false,573,573,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,4,0,false,1336,1336,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,5,0,false,851,874,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,6,0,false,1060,1065,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,7,0,false,988,886,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,8,0,false,2299,2288,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,9,0,false,1772,1481,0,0,0.05,0.8804082364186008,0,0.0,0.0,3000
2.0,A_baseline,10,0,false,828,828,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,11,0,false,880,880,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,12,0,false,298,301,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,13,0,false,195,195,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,14,0,false,435,433,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,15,0,false,1413,1423,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,16,0,false,1721,1721,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,17,0,false,818,833,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,18,0,false,916,916,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,19,0,false,2660,2651,0,0,1.0,0.9999999999178201,0,0.0,0.0,3000
2.0,A_baseline,20,0,false,2050,2046,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,21,0,false,405,405,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,22,0,false,570,575,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,23,0,false,753,753,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,24,0,false,663,667,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,25,0,false,324,324,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,26,0,false,170,181,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,27,0,false,844,844,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,28,0,false,356,352,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,29,0,false,1539,1547,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
2.0,A_baseline,30,0,false,581,581,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
2.0,C_normative_only,1,86,true,25,25,37,37,1.0,0.9992669144705689,100,0.8579045167679833,1.0,86
2.0,C_normative_only,2,85,true,23,25,36,36,1.0,0.9990246574936696,100,0.857240406259374,1.0,85
2.0,C_normative_only,3,93,true,32,32,44,44,0.0,0.9992290345740771,100,0.8504423270869027,1.0,93
2.0,C_normative_only,4,89,true,29,29,40,40,1.0,0.9991829380222402,100,0.8373669383426697,1.0,89
2.0,C_normative_only,5,88,true,27,27,39,39,1.0,0.9987518133159081,100,0.8535372527296319,1.0,88
2.0,C_normative_only,6,94,true,33,33,45,45,1.0,0.9987440773078637,100,0.8113808086865698,1.0,94
2.0,C_normative_only,7,101,true,48,48,50,50,1.0,0.9980871563631513,100,0.6903742424679358,1.0,101
2.0,C_normative_only,8,95,true,34,37,46,46,1.0,0.9986881275148061,99,0.8214550351211818,0.99,95
2.0,C_normative_only,9,89,true,28,28,40,40,0.0,0.999409220166568,100,0.8600248118263134,1.0,89
2.0,C_normative_only,10,66,true,17,17,16,17,1.0,0.9971998582886754,100,0.8473080071693925,1.0,66
2.0,C_normative_only,11,95,true,44,43,46,46,1.0,0.9976193540825099,100,0.7605857981341966,1.0,95
2.0,C_normative_only,12,90,true,28,28,41,41,0.0,0.9992228021406949,100,0.8543913507062635,1.0,90
