N,condition,exp_on,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
500,Norm_only,false,true,5,false,0,0,17,0.468,0.594,397,0.5454524730334328,0.25878399999999924,0.0,3000
500,Norm_only,false,true,27,false,0,0,18,0.536,0.64,394,0.5140275984599714,0.24810666666666745,0.0,3000
500,Norm_only,false,true,24,false,0,0,18,0.468,0.594,383,0.48684376705067495,0.2511066666666663,0.0,3000
500,Norm_only,false,true,9,false,0,0,18,0.548,0.5820000000000001,377,0.5346330656374646,0.25318266666666617,0.0,3000
500,Norm_only,false,true,18,false,0,0,17,0.544,0.628,371,0.5469858845248504,0.25150133333333397,0.0,3000
500,Norm_only,false,true,30,false,0,0,17,0.476,0.598,419,0.49930919261963114,0.24409600000000065,0.0,3000
500,Norm_only,false,true,12,false,0,0,18,0.54,0.594,394,0.5297020561898763,0.25752933333333294,0.0,3000
500,Norm_only,false,true,3,false,0,0,18,0.528,0.62,392,0.5187813068441612,0.2416066666666662,0.0,3000
500,Norm_only,false,true,6,false,0,0,16,0.548,0.614,386,0.5310051646256557,0.25205200000000005,0.0,3000
500,Norm_only,false,true,21,false,0,0,16,0.52,0.62,409,0.49605128564548495,0.2326599999999999,0.0,3000
500,Norm_only,false,true,15,false,0,0,17,0.528,0.628,384,0.5166928737021359,0.25514533333333395,0.0,3000
500,Both,true,true,7,true,45,45,19,1.0,1.0,491,0.9046896380180299,0.0,0.0,245
500,Both,true,true,13,true,31,31,18,1.0,1.0,497,0.9268110183607589,0.0,0.0,231
500,Both,true,true,28,true,32,32,18,1.0,1.0,495,0.9276716236087941,0.0,0.0,232
500,Both,true,true,47,true,39,39,18,1.0,1.0,493,0.9121934081081171,0.0,0.0,239
500,Both,true,true,1,true,29,29,17,1.0,1.0,495,0.9277972336683494,0.0,0.0,229
500,Both,true,true,49,true,50,50,20,1.0,1.0,496,0.8893148919068206,0.0,0.0,250
500,Both,true,true,25,true,35,35,19,1.0,1.0,498,0.9259174507386568,0.0,0.0,235
500,Both,true,true,43,true,29,29,18,1.0,1.0,492,0.9269449787496448,0.0,0.0,229
500,Both,true,true,19,true,47,47,21,1.0,1.0,495,0.8915223807472162,0.0,0.0,247
500,Both,true,true,31,true,42,42,20,1.0,1.0,496,0.9043935610468635,0.0,0.0,242
500,Both,true,true,35,true,27,25,16,1.0,1.0,498,0.9283240706145194,0.0,0.0,227
500,Both,true,true,10,true,41,41,19,1.0,1.0,496,0.9133460243182641,0.0,0.0,241
500,Both,true,true,39,true,29,29,16,1.0,1.0,496,0.9289490679521687,0.0,0.0,229
500,Both,true,true,22,true,48,46,20,1.0,1.0,495,0.8963772754253833,0.0,0.0,248
500,Both,true,true,37,true,34,34,18,1.0,1.0,494,0.9243636385694153,0.0,0.0,234
500,Both,true,true,41,true,45,45,20,1.0,1.0,495,0.9043228325152706,0.0,0.0,245
500,Both,true,true,33,true,80,80,20,1.0,1.0,495,0.8968944308174862,0.0,0.0,280
500,Both,true,true,4,true,44,44,20,1.0,1.0,496,0.9052869301051542,0.0,0.0,244
500,Both,true,true,16,true,42,42,19,1.0,1.0,493,0.9037372580112878,0.0,0.0,242
500,Both,true,true,45,true,64,64,19,1.0,1.0,498,0.8706028010373801,0.0,0.0,264
500,Both,true,true,44,true,38,36,18,1.0,1.0,492,0.9190790451760552,0.0,0.0,238
500,Both,true,true,11,true,34,32,17,1.0,1.0,495,0.925746719599113,0.0,0.0,234
500,Both,true,true,50,true,40,40,20,1.0,1.0,495,0.9150450993456688,0.0,0.0,240
500,Both,true,true,26,true,41,41,19,1.0,1.0,494,0.918760287134139,0.0,0.0,241
500,Both,true,true,2,true,49,49,21,1.0,1.0,495,0.89434414442132,0.0,0.0,249
500,Both,true,true,32,true,36,36,19,1.0,1.0,497,0.9232496123597272,0.0,0.0,236
500,Both,true,true,36,true,50,50,19,1.0,1.0,497,0.8796154053382423,0.0,0.0,250
500,Both,true,true,8,true,54,54,19,1.0,1.0,499,0.873895990762553,0.0,0.0,254
500,Both,true,true,20,true,65,65,19,1.0,1.0,500,0.8732824934436157,0.0,0.0,265
500,Both,true,true,48,true,89,89,20,1.0,1.0,494,0.9035296127531947,0.0,0.0,289
500,Both,true,true,29,true,35,35,19,1.0,1.0,499,0.9215444083315231,0.0,0.0,235
500,Both,true,true,14,true,72,72,21,1.0,1.0,499,0.8857296757057259,0.0,0.0,272
500,Both,true,true,42,true,38,38,19,1.0,1.0,497,0.9180429851712598,0.0,0.0,238
500,Both,true,true,34,true,48,48,20,1.0,1.0,496,0.8933671788287911,0.0,0.0,248
500,Both,true,true,40,true,69,67,21,1.0,1.0,497,0.878975632273627,0.0,0.0,269
500,Both,true,true,23,true,38,38,19,1.0,1.0,492,0.9193655604646368,0.0,0.0,238
500,Both,true,true,5,true,56,56,20,1.0,1.0,499,0.8740555686001564,0.0,0.0,256
500,Both,true,true,38,true,61,59,20,1.0,1.0,496,0.8748257681733531,0.0,0.0,261
500,Both,true,true,46,true,39,39,18,1.0,1.0,493,0.9193797873398631,0.0,0.0,239
500,Both,true,true,17,true,74,74,20,1.0,1.0,496,0.894703337949309,0.0,0.0,274
500,Both,true,true,12,true,33,33,18,1.0,1.0,493,0.9222500446051503,0.0,0.0,233
500,Both,true,true,27,true,40,40,18,1.0,1.0,492,0.9174421479914555,0.0,0.0,240
500,Both,true,true,3,true,38,38,19,1.0,1.0,495,0.9205818537784636,0.0,0.0,238
500,Both,true,true,21,true,73,73,20,1.0,1.0,499,0.8883430802083231,0.0,0.0,273
500,Both,true,true,9,true,33,33,17,1.0,1.0,494,0.9239993557387496,0.0,0.0,233
500,Both,true,true,15,true,58,58,20,1.0,1.0,498,0.8710633467820832,0.0,0.0,258
500,Both,true,true,30,true,26,26,15,1.0,1.0,497,0.9284451732842437,0.0,0.0,226
500,Both,true,true,6,true,35,35,18,1.0,1.0,496,0.924580564485031,0.0,0.0,235
500,Both,true,true,24,true,46,46,20,1.0,1.0,495,0.8951277925215851,0.0,0.0,246
500,Both,true,true,18,true,32,32,17,1.0,1.0,493,0.9269518751880744,0.0,0.0,232
