condition,tick,fraction_A,coordination_rate,mean_confidence,num_crystallised,mean_norm_strength,belief_error,num_enforcements
Norm_only,154,0.39,0.54,0.3564550437203743,85,0.5213113162722365,0.2534000000000002,0
Norm_only,155,0.36,0.6,0.35209355550594457,86,0.5430611174348923,0.21716666666666667,0
Norm_only,156,0.33,0.54,0.35990173266223763,85,0.5336515735278912,0.19440000000000004,0
Norm_only,157,0.35,0.58,0.36445400330215555,84,0.5236598076537969,0.23950000000000013,0
Norm_only,158,0.36,0.56,0.3594917622765413,83,0.5270995165041538,0.24133333333333332,0
Norm_only,159,0.35,0.54,0.354196980683939,82,0.5304042548230246,0.2226666666666668,0
Norm_only,160,0.32,0.44,0.3628031859042787,82,0.5386301886666741,0.21176666666666674,0
Norm_only,161,0.41,0.38,0.3510316930116953,85,0.5190733887631125,0.2682666666666668,0
Norm_only,162,0.29,0.58,0.3615998302446254,85,0.5319005212355861,0.23586666666666645,0
Norm_only,163,0.39,0.54,0.3449577367194248,83,0.5318144537024813,0.23213333333333355,0
Norm_only,164,0.36,0.48,0.3337311628828779,85,0.5271079311943672,0.2372333333333333,0
Norm_only,165,0.29,0.62,0.35124080151318715,85,0.5222232517860528,0.21259999999999984,0
Norm_only,166,0.29,0.5,0.3687430938201275,86,0.5271861250255738,0.21453333333333308,0
Norm_only,167,0.4,0.44,0.35436624494656294,87,0.5250911186836608,0.25316666666666643,0
Norm_only,168,0.33,0.62,0.36241953728062837,88,0.5214456167934758,0.23199999999999993,0
Norm_only,169,0.37,0.54,0.3562558628393029,86,0.5276538063220392,0.24243333333333328,0
Norm_only,170,0.29,0.58,0.3577939851969304,88,0.5193024985836948,0.23759999999999976,0
Norm_only,171,0.35,0.54,0.35875279016605716,89,0.5211026259663272,0.20383333333333342,0
Norm_only,172,0.31,0.58,0.36234923287548787,89,0.5155366677679731,0.2432666666666666,0
Norm_only,173,0.39,0.5,0.3474469207065786,86,0.5229868744089382,0.24063333333333362,0
Norm_only,174,0.38,0.48,0.3513837230386405,85,0.5107000183905183,0.25933333333333336,0
Norm_only,175,0.36,0.44,0.35079543254069473,86,0.5023739201259461,0.21106666666666676,0
Norm_only,176,0.44,0.44,0.33888617344550637,83,0.49076697259857854,0.24616666666666678,0
Norm_only,177,0.35,0.54,0.3392762036590191,79,0.5017999146549175,0.22716666666666666,0
Norm_only,178,0.4,0.48,0.3380674012647797,79,0.49546404143459977,0.23066666666666646,0
Norm_only,179,0.37,0.62,0.34230779087975965,78,0.4831445281327861,0.24963333333333323,0
Norm_only,180,0.38,0.72,0.34277193406159684,80,0.48242874974557515,0.25309999999999994,0
Norm_only,181,0.36,0.6,0.34835022840111146,81,0.48504313557854073,0.22760000000000005,0
Norm_only,182,0.34,0.6,0.36204705666309933,82,0.4906247923469909,0.22630000000000008,0
Norm_only,183,0.36,0.6,0.36155667182823065,82,0.4915350095924291,0.26033333333333336,0
Norm_only,184,0.37,0.54,0.34643677471035583,80,0.4924276868306137,0.22256666666666675,0
Norm_only,185,0.28,0.64,0.35818851489344156,79,0.4969877433533407,0.21973333333333336,0
Norm_only,186,0.39,0.46,0.3442903310103651,82,0.4925497856606672,0.24360000000000032,0
Norm_only,187,0.36,0.44,0.3437889095670169,82,0.5047816489170511,0.22943333333333338,0
Norm_only,188,0.32,0.68,0.35459158366201554,84,0.5163445653699056,0.26179999999999987,0
Norm_only,189,0.43,0.46,0.3389777580201694,83,0.5126760583940191,0.2586666666666669,0
Norm_only,190,0.46,0.52,0.3286038105835434,84,0.4967800277412315,0.25016666666666665,0
Norm_only,191,0.36,0.52,0.32525994908735223,86,0.5082461975180737,0.22843333333333343,0
Norm_only,192,0.32,0.56,0.3409899423620291,86,0.5070767338693324,0.23063333333333325,0
Norm_only,193,0.38,0.56,0.3370049531345654,85,0.5007312275224228,0.24619999999999997,0
Norm_only,194,0.36,0.64,0.34494703972213175,85,0.48130837509964264,0.23960000000000012,0
Norm_only,195,0.28,0.56,0.347052644494115,84,0.47825483130797847,0.2146,0
Norm_only,196,0.33,0.54,0.35906999990214444,83,0.4637575683378565,0.1803,0
Norm_only,197,0.37,0.5,0.35410969372071466,81,0.4701629127146822,0.2201333333333332,0
Norm_only,198,0.42,0.52,0.3518249831102637,81,0.470805945930742,0.27143333333333336,0
Norm_only,199,0.31,0.58,0.35636320642604424,78,0.47700561159170646,0.23230000000000003,0
Norm_only,200,0.31,0.58,0.35507636318326496,78,0.491527780110849,0.22803333333333323,0
Norm_only,201,0.42,0.64,0.33759020054627975,79,0.48693031006870874,0.2557333333333334,0
Norm_only,202,0.42,0.48,0.33982991077757696,79,0.48405007730542576,0.2659666666666666,0
Norm_only,203,0.32,0.48,0.35176055935257516,81,0.4937895210128117,0.2520333333333332,0
Norm_only,204,0.51,0.46,0.33297443116052927,82,0.48183837487448683,0.27890000000000004,0
Norm_only,205,0.33,0.54,0.33631401188026067,82,0.49549390890952494,0.24189999999999987,0
Norm_only,206,0.34,0.52,0.3413122744174882,82,0.5108808973792164,0.19576666666666664,0
Norm_only,207,0.36,0.48,0.33299224507804276,84,0.5126699688205337,0.2451000000000001,0
Norm_only,208,0.34,0.52,0.33172266574763154,84,0.5067784948335584,0.21069999999999994,0
Norm_only,209,0.45,0.38,0.3178523510544799,83,0.4927985095290502,0.2668333333333333,0
Norm_only,210,0.38,0.52,0.32761200972641286,82,0.4759059400985261,0.23040000000000002,0
Norm_only,211,0.41,0.54,0.32185045151009406,81,0.479518920822334,0.2545,0
Norm_only,212,0.49,0.5,0.3091919293554866,81,0.4738918047679994,0.27066666666666644,0
Norm_only,213,0.51,0.42,0.29576361110339755,83,0.49483184696706456,0.26863333333333334,0
Norm_only,214,0.41,0.38,0.2938839744210744,82,0.47074481719468725,0.2788000000000002,0
Norm_only,215,0.38,0.52,0.29383252387795766,82,0.47858419852093415,0.2794666666666666,0
Norm_only,216,0.42,0.44,0.2947242193685221,81,0.45444397743891485,0.25706666666666667,0
Norm_only,217,0.41,0.5,0.28925074963210184,82,0.46312554647063486,0.28390000000000026,0
Norm_only,218,0.49,0.34,0.28705773171932303,84,0.45924154822914814,0.23086666666666658,0
Norm_only,219,0.45,0.34,0.29524284829946607,84,0.45417083887533266,0.2466666666666667,0
Norm_only,220,0.47,0.38,0.27961381170513244,80,0.442948760586623,0.23479999999999993,0
Norm_only,221,0.42,0.6,0.2967341028627218,77,0.43250441171567994,0.2620333333333332,0
Norm_only,222,0.39,0.5,0.28322970021801147,77,0.4324165668029282,0.2493000000000002,0
Norm_only,223,0.5,0.6,0.28423272294398017,73,0.4357985459004825,0.25050000000000006,0
Norm_only,224,0.39,0.46,0.29101315740566963,73,0.4332941336358667,0.25410000000000005,0
Norm_only,225,0.35,0.58,0.2911788602828898,74,0.44382607302595695,0.2583333333333332,0
Norm_only,226,0.46,0.36,0.2891674511829673,72,0.4511790316548946,0.22729999999999995,0
Norm_only,227,0.42,0.48,0.27823546597849724,73,0.4419934255514488,0.2580333333333332,0
Norm_only,228,0.46,0.6,0.27106452587384977,71,0.4489030556159616,0.26819999999999994,0
Norm_only,229,0.41,0.54,0.28280379088962904,71,0.4549848009741373,0.2737333333333334,0
Norm_only,230,0.47,0.46,0.27575811880535284,70,0.46300576507754626,0.2599000000000001,0
Norm_only,231,0.45,0.54,0.282362202899297,69,0.4742649702795816,0.2546666666666667,0
Norm_only,232,0.48,0.44,0.27023486991005086,67,0.48063240011010927,0.2703333333333335,0
Norm_only,233,0.45,0.62,0.2806837758618483,69,0.49793573798385715,0.2518333333333335,0
Norm_only,234,0.39,0.54,0.28613476744640515,72,0.5120619696657678,0.26356666666666684,0
Norm_only,235,0.44,0.52,0.28371737315837364,70,0.5042458652190206,0.2625999999999999,0
Norm_only,236,0.42,0.48,0.2892515482186256,70,0.5034411534819502,0.2697333333333333,0
Norm_only,237,0.5,0.56,0.2889837650505752,65,0.5297805137046349,0.2466666666666667,0
Norm_only,238,0.48,0.56,0.2813944526090003,67,0.5391258783943427,0.2573666666666668,0
Norm_only,239,0.49,0.42,0.26707158042649837,66,0.5337856321240719,0.27183333333333315,0
Norm_only,240,0.31,0.58,0.28716399887541494,68,0.5506439966584576,0.2438000000000001,0
Norm_only,241,0.39,0.66,0.2820593671293391,67,0.546537793430482,0.27983333333333366,0
Norm_only,242,0.44,0.52,0.27130543535805896,66,0.5680574079805326,0.27186666666666653,0
Norm_only,243,0.34,0.52,0.27128320643847137,66,0.5596483971917883,0.24403333333333344,0
Norm_only,244,0.5,0.56,0.2833286603032938,66,0.5592124744913505,0.24416666666666673,0
Norm_only,245,0.45,0.54,0.2825101175181314,66,0.5701564829600931,0.24783333333333343,0
Norm_only,246,0.43,0.54,0.29012216116109024,64,0.5812447141480895,0.23506666666666687,0
Norm_only,247,0.41,0.42,0.27071430900824406,63,0.5966284149457636,0.22320000000000012,0
Norm_only,248,0.43,0.58,0.2722992362813623,64,0.598171901885541,0.2478000000000002,0
Norm_only,249,0.35,0.5,0.28262396336864076,65,0.6025823900361397,0.26666666666666666,0
Norm_only,250,0.47,0.46,0.26489685181562433,67,0.5839183770712801,0.22633333333333325,0
Norm_only,251,0.43,0.54,0.2597674281851987,68,0.5802709591589192,0.23750000000000016,0
Norm_only,252,0.41,0.46,0.2496080508138649,70,0.5701629696362391,0.22553333333333334,0
Norm_only,253,0.42,0.44,0.236834401028429,69,0.584398259875846,0.2592333333333332,0
Norm_only,254,0.49,0.5,0.2462761229918308,70,0.580408096188142,0.22723333333333331,0
Norm_only,255,0.44,0.52,0.25982458805691794,71,0.5769245452927376,0.2669999999999999,0
Norm_only,256,0.46,0.64,0.27681070491908544,71,0.5693498967056303,0.22466666666666651,0
Norm_only,257,0.38,0.48,0.27779548550424865,69,0.586593241990655,0.2744666666666667,0
Norm_only,258,0.42,0.48,0.27448688910276664,71,0.5695294497426977,0.2644999999999999,0
Norm_only,259,0.44,0.48,0.2841503378687147,72,0.5582804855147881,0.2636999999999998,0
Norm_only,260,0.41,0.38,0.29441231226957165,73,0.5469188024174768,0.27570000000000017,0
Norm_only,261,0.43,0.5,0.29204307272833135,76,0.5425363536564222,0.24746666666666683,0
Norm_only,262,0.4,0.56,0.2985204522162173,75,0.5320436103622885,0.25699999999999984,0
Norm_only,263,0.41,0.5,0.29449479378973836,77,0.5392380400386267,0.25443333333333346,0
Norm_only,264,0.4,0.48,0.29590138690821993,81,0.5535792485759689,0.2673333333333333,0
Norm_only,265,0.42,0.56,0.29613082349957803,79,0.5474990765683612,0.25223333333333314,0
Norm_only,266,0.43,0.5,0.2958711719648269,80,0.5519331535076646,0.27806666666666685,0
Norm_only,267,0.53,0.5,0.29782900300875886,82,0.5585501341332356,0.2773333333333333,0
Norm_only,268,0.33,0.5,0.2955108171508586,82,0.5594650485024442,0.2574333333333334,0
Norm_only,269,0.39,0.54,0.2939742816494887,79,0.5421497513792749,0.24590000000000017,0
Norm_only,270,0.42,0.44,0.2852433456698186,77,0.5236049715420769,0.25193333333333334,0
Norm_only,271,0.45,0.46,0.27932057081052847,79,0.531145214696371,0.22166666666666676,0
Norm_only,272,0.37,0.5,0.2902360438568643,77,0.5385502884659382,0.2182333333333334,0
Norm_only,273,0.48,0.52,0.2905704503172546,77,0.5396328052937536,0.25043333333333356,0
Norm_only,274,0.55,0.54,0.28120074412235874,76,0.5295476854323807,0.24500000000000008,0
Norm_only,275,0.42,0.6,0.28382079233895996,76,0.5297984421621185,0.2707666666666665,0
Norm_only,276,0.48,0.52,0.2730801421517049,75,0.5264301122089917,0.2332,0
Norm_only,277,0.44,0.48,0.27854336157024695,73,0.5189216246300609,0.2189666666666665,0
Norm_only,278,0.38,0.48,0.28607952439301415,71,0.5176705042496077,0.2857333333333334,0
Norm_only,279,0.42,0.68,0.29450516128096466,66,0.5345592871321441,0.28499999999999986,0
Norm_only,280,0.42,0.52,0.2938189807259323,66,0.5188597065912365,0.25396666666666656,0
Norm_only,281,0.44,0.44,0.2789708642518891,67,0.4722085263382009,0.24813333333333337,0
Norm_only,282,0.43,0.5,0.26008614473356884,68,0.4782253562924711,0.25726666666666687,0
Norm_only,283,0.48,0.52,0.2611490930345175,70,0.4795964086323942,0.25240000000000007,0
Norm_only,284,0.35,0.7,0.27167340351536495,69,0.4837719250470793,0.2366666666666666,0
Norm_only,285,0.46,0.52,0.2601497124840597,70,0.5057921464250356,0.2557999999999999,0
Norm_only,286,0.39,0.5,0.27238155245099427,72,0.5063314086000996,0.24756666666666674,0
Norm_only,287,0.48,0.48,0.2835451688736339,71,0.5099076473969053,0.2436666666666668,0
Norm_only,288,0.42,0.52,0.2919503597249,69,0.5006263918646603,0.2940333333333332,0
Norm_only,289,0.42,0.44,0.2939175675459851,67,0.5081449296089661,0.30473333333333325,0
Norm_only,290,0.42,0.56,0.2804204834506163,70,0.5131788047538203,0.2584666666666665,0
Norm_only,291,0.47,0.46,0.28218322349956076,71,0.5166122105702071,0.2653666666666667,0
Norm_only,292,0.41,0.54,0.2926982431792657,71,0.517596598114708,0.26873333333333355,0
Norm_only,293,0.43,0.46,0.3032248639600044,73,0.5263764519067584,0.2708666666666668,0
Norm_only,294,0.47,0.54,0.29464712736832627,71,0.5343818467360061,0.25,0
Norm_only,295,0.49,0.54,0.2856764954308969,71,0.5350945289315516,0.2711999999999999,0
Norm_only,296,0.4,0.44,0.2772886381527005,70,0.5471161522875249,0.2766666666666666,0
Norm_only,297,0.47,0.46,0.2669640449427092,73,0.5429357612433909,0.23193333333333335,0
Norm_only,298,0.39,0.5,0.27090272934217857,74,0.5468969188920941,0.2475000000000001,0
Norm_only,299,0.45,0.54,0.27853693481726266,73,0.5659388050261696,0.253,0
Norm_only,300,0.45,0.5,0.27588485274923086,72,0.5630711042618881,0.26550000000000007,0
Norm_only,301,0.44,0.52,0.2755761864075833,72,0.5557248520239751,0.26423333333333326,0
Norm_only,302,0.46,0.6,0.28152270179947275,73,0.5664098737282104,0.27253333333333307,0
Norm_only,303,0.4,0.56,0.29980891990854475,72,0.5557212875475371,0.2719999999999999,0
Norm_only,304,0.4,0.4,0.28417969920533015,72,0.5624225141480202,0.23416666666666663,0
Norm_only,305,0.5,0.52,0.2804824680369354,71,0.5747228881053159,0.24000000000000007,0
Norm_only,306,0.48,0.48,0.26394457464374693,74,0.5759153605855177,0.2715666666666668,0
Norm_only,307,0.46,0.56,0.2597179226951327,73,0.564673265083273,0.23139999999999983,0
Norm_only,308,0.45,0.5,0.2595215150957026,73,0.5563495502673951,0.26849999999999996,0
Norm_only,309,0.39,0.54,0.25825305456253056,73,0.5473242536228391,0.26273333333333343,0
Norm_only,310,0.47,0.5,0.2546079841338828,70,0.5243244514302917,0.27629999999999993,0
Norm_only,311,0.47,0.62,0.26224673066456244,70,0.5083899036527885,0.2302666666666666,0
Norm_only,312,0.46,0.56,0.272463471189193,69,0.49614884528227715,0.2731999999999998,0
Norm_only,313,0.48,0.44,0.26318976232886565,70,0.47740486709914937,0.2516333333333335,0
Norm_only,314,0.42,0.56,0.27057007406376216,70,0.4859862221217891,0.2679999999999998,0
Norm_only,315,0.46,0.4,0.2708696552320582,73,0.4915626677675962,0.2564333333333333,0
Norm_only,316,0.35,0.5,0.26867518698587284,73,0.5061853511309963,0.27183333333333337,0
Norm_only,317,0.49,0.58,0.25985857336102947,73,0.5213888455978831,0.2583,0
Norm_only,318,0.32,0.6,0.26416222851199117,72,0.5185808638472701,0.25616666666666665,0
Norm_only,319,0.4,0.6,0.2778329159768876,71,0.5236120058029989,0.2541666666666666,0
Norm_only,320,0.38,0.52,0.2848450353878206,68,0.5265178012018666,0.2612333333333333,0
Norm_only,321,0.47,0.54,0.29349879517684313,68,0.5269686482553954,0.2664333333333333,0
Norm_only,322,0.4,0.48,0.28392240054582873,66,0.535092037690728,0.29899999999999993,0
Norm_only,323,0.39,0.5,0.2794424180091781,66,0.5442419954136408,0.2659000000000002,0
Norm_only,324,0.44,0.64,0.2818787077981697,68,0.5603759251173799,0.25646666666666673,0
Norm_only,325,0.48,0.56,0.2876880849369901,66,0.5533645824768676,0.242,0
Norm_only,326,0.41,0.5,0.2853298140204245,69,0.557057889865439,0.2712333333333334,0
Norm_only,327,0.49,0.42,0.2657725471874338,67,0.5413144657929415,0.2746,0
Norm_only,328,0.37,0.5,0.2700057333763289,69,0.5475260432171261,0.2482333333333332,0
Norm_only,329,0.45,0.58,0.2710248864663873,68,0.5531243893888225,0.2295000000000001,0
Norm_only,330,0.47,0.58,0.2761898797594422,69,0.5580778633016442,0.23643333333333336,0
Norm_only,331,0.42,0.56,0.2724728362209541,68,0.5617549357471153,0.2654333333333332,0
Norm_only,332,0.47,0.54,0.2625501666311565,67,0.5483756758333308,0.2223000000000001,0
Norm_only,333,0.36,0.56,0.27334592628314114,68,0.5525193529961083,0.22650000000000006,0
Norm_only,334,0.38,0.56,0.28494810199234333,67,0.5406036350854111,0.28123333333333334,0
Norm_only,335,0.45,0.58,0.2900714051288722,69,0.5568851213437334,0.2876666666666666,0
Norm_only,336,0.46,0.4,0.2785249158497367,72,0.5596792724355504,0.27563333333333334,0
Norm_only,337,0.4,0.52,0.29012309110923207,71,0.5703759338858583,0.2396666666666666,0
Norm_only,338,0.52,0.48,0.2862383304586473,72,0.5654537963481404,0.26570000000000016,0
Norm_only,339,0.37,0.42,0.29166689874438323,74,0.5575550757932047,0.2693333333333332,0
Norm_only,340,0.39,0.46,0.2858669014543969,76,0.5720657138653749,0.25036666666666685,0
Norm_only,341,0.46,0.56,0.27765107056036886,77,0.5527405857858229,0.24169999999999994,0
Norm_only,342,0.43,0.5,0.27574369498221435,74,0.5651448473765703,0.27386666666666687,0
Norm_only,343,0.43,0.62,0.26875926569298053,74,0.535492336960431,0.28756666666666686,0
Norm_only,344,0.45,0.46,0.2551738894567511,75,0.5463472511312898,0.2350000000000001,0
Norm_only,345,0.44,0.48,0.2596464085247667,74,0.5432577250152109,0.27656666666666657,0
Norm_only,346,0.41,0.58,0.25868533376610936,74,0.5431239356461395,0.2652666666666668,0
Norm_only,347,0.53,0.54,0.2510489712297518,72,0.5580996411548644,0.29010000000000014,0
Norm_only,348,0.36,0.48,0.2647889458086605,73,0.5550972093122364,0.2226333333333335,0
Norm_only,349,0.38,0.56,0.2724199061857285,75,0.510193574314006,0.21113333333333345,0
Norm_only,350,0.45,0.34,0.26432473509558224,73,0.5098966301331554,0.23966666666666664,0
Norm_only,351,0.49,0.54,0.2675483925154495,72,0.498057497113322,0.2368666666666667,0
Norm_only,352,0.38,0.44,0.26711240388091495,75,0.5034864697589242,0.2546000000000001,0
Norm_only,353,0.3,0.52,0.27842512685795395,74,0.5144599205683994,0.25350000000000017,0
Norm_only,354,0.49,0.46,0.26211186827744937,73,0.518304449115358,0.2708666666666665,0
Norm_only,355,0.46,0.44,0.25239383859881626,71,0.5248745102659031,0.28159999999999985,0
Norm_only,356,0.39,0.5,0.2521556077214919,71,0.5170405471487753,0.28416666666666673,0
Norm_only,357,0.44,0.48,0.26149611625439206,70,0.49618892478724036,0.2791666666666665,0
Norm_only,358,0.44,0.44,0.2720051847869333,72,0.49812586522856683,0.2681333333333332,0
Norm_only,359,0.41,0.54,0.282628854816303,72,0.49951654403839424,0.2616666666666668,0
Norm_only,360,0.43,0.58,0.29696315029556797,70,0.5149655903834778,0.2553000000000003,0
Norm_only,361,0.41,0.54,0.2930759388669659,69,0.5189278019273059,0.25776666666666675,0
Norm_only,362,0.48,0.52,0.2894471842394244,67,0.5191718082726969,0.25536666666666674,0
Norm_only,363,0.48,0.52,0.27931381378897807,68,0.5235755451224874,0.2908000000000001,0
Norm_only,364,0.44,0.56,0.2846494623635647,68,0.5308670867253715,0.27886666666666654,0
Norm_only,365,0.42,0.6,0.29101129411223625,66,0.531154235319458,0.24293333333333322,0
Norm_only,366,0.49,0.5,0.2809022547839081,67,0.5348784884548077,0.23929999999999993,0
Norm_only,367,0.43,0.42,0.2612675592320114,64,0.5369360441818617,0.2808000000000002,0
Norm_only,368,0.43,0.58,0.2672818131057232,66,0.5460553330281224,0.24560000000000026,0
Norm_only,369,0.33,0.54,0.2714032797261887,66,0.5464178616603209,0.24389999999999998,0
Norm_only,370,0.36,0.6,0.28967995462558993,67,0.5593690077947515,0.23736666666666673,0
Norm_only,371,0.46,0.4,0.28262776311757093,71,0.5418832052415622,0.23359999999999992,0
Norm_only,372,0.46,0.48,0.2793040907189566,67,0.5494806434583045,0.24629999999999988,0
Norm_only,373,0.43,0.62,0.29127319246628613,69,0.5727537481646522,0.24446666666666694,0
Norm_only,374,0.5,0.48,0.280350697682459,71,0.5711528789679396,0.26916666666666683,0
Norm_only,375,0.4,0.48,0.29038044962150206,72,0.5750600711158678,0.2365,0
Norm_only,376,0.42,0.6,0.2962115194248654,72,0.5369028139338136,0.24799999999999986,0
Norm_only,377,0.4,0.6,0.2863434406507626,73,0.5484870125366782,0.22416666666666665,0
Norm_only,378,0.44,0.52,0.27960204804488686,72,0.5513620346671881,0.2693666666666666,0
Norm_only,379,0.43,0.5,0.2753574853740242,72,0.5485953889835432,0.2888666666666669,0
Norm_only,380,0.36,0.4,0.28020523289667,73,0.5526459108337234,0.2919000000000001,0
Norm_only,381,0.33,0.62,0.28808683699631804,74,0.5559600195253254,0.25239999999999996,0
Norm_only,382,0.41,0.54,0.2874581215417485,75,0.5529698650160736,0.2879666666666668,0
Norm_only,383,0.41,0.62,0.29119796443304446,74,0.5565986493500507,0.2882000000000002,0
Norm_only,384,0.39,0.5,0.2871093957347921,74,0.5721120362083187,0.23550000000000013,0
Norm_only,385,0.4,0.48,0.27868652591865095,76,0.5783869922359995,0.2704999999999999,0
Norm_only,386,0.4,0.72,0.28569175238201955,73,0.5755499364119646,0.22283333333333333,0
Norm_only,387,0.37,0.38,0.2883523681216183,71,0.5687694711449157,0.2812666666666667,0
Norm_only,388,0.44,0.48,0.27968899412308007,74,0.5484758483965354,0.22973333333333337,0
Norm_only,389,0.45,0.62,0.2787134138891327,75,0.552616858563069,0.25183333333333335,0
Norm_only,390,0.41,0.46,0.2775253682686639,74,0.5579227332044783,0.2096666666666667,0
Norm_only,391,0.33,0.58,0.28817604864672836,74,0.5439786940064836,0.24960000000000002,0
Norm_only,392,0.32,0.52,0.29297796528367687,74,0.5522436867938761,0.2671,0
Norm_only,393,0.32,0.56,0.30792391283544135,79,0.5620349074202908,0.2512999999999999,0
Norm_only,394,0.39,0.5,0.3035163302464413,83,0.5530838250783316,0.24593333333333356,0
Norm_only,395,0.34,0.72,0.3209543668719703,86,0.569245274058059,0.23756666666666668,0
Norm_only,396,0.32,0.6,0.3312749489146766,83,0.5736297938589319,0.24346666666666658,0
Norm_only,397,0.29,0.7,0.3507377671544363,83,0.5684794866525686,0.23036666666666644,0
Norm_only,398,0.35,0.54,0.3542546537086889,84,0.571921515470784,0.22716666666666677,0
Norm_only,399,0.36,0.52,0.3563833092513395,82,0.5526507534251377,0.2554666666666666,0
Norm_only,400,0.42,0.6,0.3427473267433275,78,0.5522741389167882,0.24303333333333338,0
Norm_only,401,0.34,0.6,0.35058972737056704,77,0.555692330369722,0.1932666666666666,0
Norm_only,402,0.39,0.5,0.34558059922247353,78,0.5601355887232693,0.22986666666666694,0
Norm_only,403,0.36,0.6,0.3460266311084933,77,0.5501856854731352,0.22723333333333337,0
Norm_only,404,0.35,0.54,0.33270430967907116,79,0.5632408453246822,0.22799999999999992,0
Norm_only,405,0.39,0.5,0.3209401679481089,83,0.5689388729540762,0.23556666666666687,0
Norm_only,406,0.4,0.52,0.32616665391538896,81,0.5708936380372409,0.25149999999999995,0
Norm_only,407,0.39,0.58,0.33500887367653753,83,0.57086292134951,0.2384333333333334,0
Norm_only,408,0.33,0.58,0.34045588534347543,83,0.5774038559701226,0.2525999999999999,0
Norm_only,409,0.32,0.56,0.3471992352667588,82,0.5758141871211845,0.24376666666666658,0
Norm_only,410,0.37,0.5,0.34622202406379476,83,0.5589933973106322,0.24816666666666667,0
Norm_only,411,0.4,0.48,0.3441306123188489,81,0.5664335431689328,0.26883333333333326,0
Norm_only,412,0.39,0.5,0.34006861627995344,79,0.5605704652612392,0.23156666666666684,0
Norm_only,413,0.46,0.56,0.34182455447540483,79,0.540065367575554,0.24339999999999987,0
Norm_only,414,0.42,0.44,0.3335974663251079,78,0.5342158600544563,0.2797999999999999,0
Norm_only,415,0.43,0.5,0.32406932968849633,79,0.510099133054635,0.24880000000000024,0
Norm_only,416,0.39,0.5,0.33066715226126225,79,0.5098064882613204,0.24913333333333346,0
Norm_only,417,0.45,0.46,0.31736460474678546,81,0.5303529025524757,0.2873333333333334,0
Norm_only,418,0.35,0.58,0.3108562417764397,80,0.5162142299867643,0.24733333333333327,0
Norm_only,419,0.42,0.56,0.31367440073994457,79,0.5194778994905087,0.23963333333333317,0
Norm_only,420,0.32,0.44,0.32142169571227064,81,0.5139897637104117,0.23123333333333332,0
Norm_only,421,0.37,0.62,0.3134195059066915,79,0.49935410314757017,0.2724333333333333,0
Norm_only,422,0.39,0.46,0.31570383647375716,80,0.48302734224006494,0.25936666666666697,0
Norm_only,423,0.4,0.6,0.31603612195718583,80,0.4837107626359269,0.24949999999999994,0
Norm_only,424,0.45,0.46,0.30843071217515633,77,0.47038790651821955,0.25183333333333335,0
Norm_only,425,0.39,0.5,0.3167046161815454,75,0.46176666088947843,0.25293333333333357,0
Norm_only,426,0.39,0.54,0.3102070378170972,76,0.45925438765654425,0.25146666666666684,0
Norm_only,427,0.34,0.68,0.31123456032556507,76,0.4595381024539691,0.26270000000000004,0
Norm_only,428,0.35,0.54,0.31947748531822423,78,0.4761891405269525,0.2798333333333334,0
Norm_only,429,0.43,0.62,0.3103445168913487,77,0.4793399378164366,0.2932000000000002,0
Norm_only,430,0.38,0.52,0.30850269902504124,77,0.4941799130195021,0.23436666666666653,0
Norm_only,431,0.4,0.48,0.29829733026237476,77,0.5141535446485661,0.27849999999999975,0
Norm_only,432,0.44,0.52,0.30747309025795244,78,0.5181943502243284,0.3113999999999999,0
Norm_only,433,0.32,0.52,0.3141473772819726,78,0.5192954218505792,0.2539999999999999,0
Norm_only,434,0.31,0.62,0.3188027621579836,82,0.5206067364870983,0.24623333333333325,0
Norm_only,435,0.47,0.5,0.3062833831185239,82,0.5172914040714595,0.2939999999999998,0
Norm_only,436,0.46,0.56,0.30266514177100856,77,0.5190757923241023,0.23586666666666656,0
Norm_only,437,0.37,0.54,0.31070078427922526,77,0.4984086410525136,0.2162666666666666,0
Norm_only,438,0.4,0.48,0.31497260892309786,77,0.5073702177982434,0.24349999999999988,0
Norm_only,439,0.3,0.52,0.3210148597218708,77,0.5182629251560145,0.23600000000000018,0
Norm_only,440,0.34,0.6,0.3233490261515767,77,0.5327935933402066,0.23640000000000014,0
Norm_only,441,0.37,0.5,0.32958121532333673,77,0.5331086920071464,0.25183333333333324,0
Norm_only,442,0.37,0.5,0.3365870582546699,76,0.537699561821557,0.24283333333333335,0
Norm_only,443,0.38,0.52,0.3473257266990198,73,0.5318824596684909,0.27593333333333336,0
Norm_only,444,0.37,0.62,0.3358206485325779,74,0.5437444716691229,0.24876666666666675,0
Norm_only,445,0.35,0.58,0.3348183671568431,76,0.5520559903402064,0.22783333333333328,0
Norm_only,446,0.38,0.68,0.3360142337364978,76,0.5526531364060506,0.2589,0
Norm_only,447,0.39,0.46,0.3412140590255159,76,0.5614503626456121,0.23370000000000013,0
Norm_only,448,0.42,0.56,0.32899183160028445,74,0.5606229391507351,0.24963333333333346,0
Norm_only,449,0.36,0.44,0.32800941262312905,74,0.5615017713409699,0.24420000000000003,0
Norm_only,450,0.39,0.54,0.3272176344588354,75,0.5570365672820453,0.25120000000000015,0
Norm_only,451,0.35,0.58,0.3307287100880339,75,0.564635713360866,0.24683333333333327,0
