N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
100,Fixed_Norm,fixed,true,62,true,65,60,22,1.0,1.0,100,0.8714653505072948,0.0,0.0,265
100,Fixed_Norm,fixed,true,86,true,21,19,13,1.0,1.0,100,0.9288547942528187,0.0,0.0,221
100,Fixed_Norm,fixed,true,18,true,30,30,17,1.0,1.0,99,0.9251187935843456,0.0,0.0,230
100,Fixed_Norm,fixed,true,92,true,32,28,19,1.0,1.0,100,0.9295124709202693,0.0,0.0,232
100,Fixed_Norm,fixed,true,74,true,38,36,19,1.0,1.0,97,0.9265891199669211,0.0,0.0,238
100,Fixed_Norm,fixed,true,98,true,29,29,17,1.0,1.0,99,0.9287625957891231,0.0,0.0,229
100,Fixed_Norm,fixed,true,10,true,65,61,20,1.0,1.0,100,0.8832138437748314,0.0,0.0,265
100,Fixed_Norm,fixed,true,68,true,40,37,18,1.0,1.0,100,0.9196253383616617,0.0,0.0,240
100,Fixed_Norm,fixed,true,80,true,52,52,20,1.0,1.0,100,0.8881602222566123,0.0,0.0,252
100,Fixed_Norm,fixed,true,56,true,40,37,19,1.0,1.0,99,0.9085779500685461,0.0,0.0,240
100,Fixed_Norm,fixed,true,32,true,28,28,17,1.0,1.0,99,0.9286338647440722,0.0,0.0,228
100,Fixed_Norm,fixed,true,24,true,62,60,21,1.0,1.0,99,0.8693209810633218,0.0,0.0,262
100,Fixed_Norm,fixed,true,4,true,52,52,19,1.0,1.0,99,0.886562635443256,0.0,0.0,252
100,Fixed_Norm,fixed,true,45,true,45,45,20,1.0,1.0,99,0.9055819309047939,0.0,0.0,245
100,Fixed_Norm,fixed,true,87,true,32,32,20,1.0,1.0,100,0.9280275661845545,0.0,0.0,232
100,Fixed_Norm,fixed,true,19,true,41,38,18,1.0,1.0,100,0.9076199153820727,0.0,0.0,241
100,Fixed_Norm,fixed,true,93,true,32,29,17,1.0,1.0,98,0.9290833791217494,0.0,0.0,232
100,Fixed_Norm,fixed,true,36,true,28,28,17,1.0,1.0,100,0.9256946168963013,0.0,0.0,228
100,Fixed_Norm,fixed,true,11,true,27,27,18,1.0,1.0,100,0.928095148786873,0.0,0.0,227
100,Fixed_Norm,fixed,true,51,true,68,68,20,1.0,1.0,99,0.8750858706054669,0.0,0.0,268
100,Fixed_Norm,fixed,true,99,true,60,58,20,1.0,1.0,100,0.8720093878515417,0.0,0.0,260
100,Fixed_Norm,fixed,true,75,true,78,75,21,1.0,1.0,100,0.8941036382399433,0.0,0.0,278
100,Fixed_Norm,fixed,true,69,true,66,58,19,1.0,1.0,100,0.8706244147669144,0.0,0.0,266
100,Fixed_Norm,fixed,true,81,true,28,28,15,1.0,1.0,99,0.9288842450367768,0.0,0.0,228
100,Fixed_Norm,fixed,true,33,true,38,33,20,1.0,1.0,100,0.9268093214563834,0.0,0.0,238
100,Fixed_Norm,fixed,true,57,true,85,85,19,1.0,1.0,100,0.8945195917645,0.0,0.0,285
100,Fixed_Norm,fixed,true,5,true,45,43,19,1.0,1.0,98,0.9018425719375723,0.0,0.0,245
100,Fixed_Norm,fixed,true,25,true,39,34,20,1.0,1.0,99,0.9230511184946644,0.0,0.0,239
100,Fixed_Norm,fixed,true,46,true,37,37,18,1.0,1.0,99,0.9204285444750492,0.0,0.0,237
100,Fixed_Norm,fixed,true,88,true,63,57,23,1.0,1.0,100,0.8915849561613649,0.0,0.0,263
100,Fixed_Norm,fixed,true,37,true,29,29,15,1.0,1.0,99,0.9255918307778139,0.0,0.0,229
100,Fixed_Norm,fixed,true,12,true,36,33,17,1.0,1.0,99,0.9235108023143097,0.0,0.0,236
100,Fixed_Norm,fixed,true,20,true,63,59,20,1.0,1.0,100,0.872432008507566,0.0,0.0,263
100,Fixed_Norm,fixed,true,52,true,53,50,21,1.0,1.0,99,0.8939087979802842,0.0,0.0,253
100,Fixed_Norm,fixed,true,94,true,59,59,20,1.0,1.0,100,0.8708273072567634,0.0,0.0,259
100,Fixed_Norm,fixed,true,100,true,33,33,18,1.0,1.0,98,0.9207641233540461,0.0,0.0,233
100,Fixed_Norm,fixed,true,76,true,53,53,24,1.0,1.0,99,0.8872130760016671,0.0,0.0,253
100,Fixed_Norm,fixed,true,70,true,39,39,19,1.0,1.0,99,0.9122533366219054,0.0,0.0,239
100,Fixed_Norm,fixed,true,34,true,29,26,16,1.0,1.0,100,0.9287390252563605,0.0,0.0,229
100,Fixed_Norm,fixed,true,82,true,36,33,19,1.0,1.0,99,0.9290909035054707,0.0,0.0,236
100,Fixed_Norm,fixed,true,6,true,28,28,18,1.0,1.0,99,0.9282246477632083,0.0,0.0,228
100,Fixed_Norm,fixed,true,58,true,34,32,18,1.0,1.0,98,0.9272706464767719,0.0,0.0,234
100,Fixed_Norm,fixed,true,63,true,44,42,21,1.0,1.0,99,0.9141867173152433,0.0,0.0,244
100,Fixed_Norm,fixed,true,38,true,37,34,19,1.0,1.0,99,0.9252950574428175,0.0,0.0,237
100,Fixed_Norm,fixed,true,26,true,113,107,20,1.0,1.0,100,0.8949847329657041,0.0,0.0,313
100,Fixed_Norm,fixed,true,21,true,39,37,20,1.0,1.0,97,0.9226447385171088,0.0,0.0,239
100,Fixed_Norm,fixed,true,13,true,59,55,20,1.0,1.0,100,0.8866338693851513,0.0,0.0,259
100,Fixed_Norm,fixed,true,7,true,37,37,20,1.0,1.0,99,0.9197400577761652,0.0,0.0,237
100,Fixed_Norm,fixed,true,64,true,42,37,21,1.0,1.0,99,0.9167066944753584,0.0,0.0,242
100,Fixed_Norm,fixed,true,39,true,33,28,17,1.0,1.0,99,0.9257053040834047,0.0,0.0,233
