V,Phi,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
3,0.0,C_normative_only,6,79,true,28,30,27,30,0.0,0.9976002878692205,100,0.9092096114233157,1.0,79
3,0.0,C_normative_only,7,93,true,41,43,40,44,1.0,0.9975267179858992,100,0.8613253770555979,1.0,93
3,0.0,C_normative_only,8,122,true,71,71,72,73,0.0,0.9977485192941704,100,0.894005257004667,1.0,122
3,0.0,C_normative_only,9,81,true,31,32,29,32,0.0,0.9975115143961029,100,0.8933292516550309,1.0,81
3,0.0,C_normative_only,10,102,true,51,53,50,53,1.0,0.9971116745927933,100,0.865028061719882,1.0,102
3,0.0,C_normative_only,11,74,true,23,25,22,25,0.0,0.9975788848355495,100,0.9205515353097709,1.0,74
3,0.0,C_normative_only,12,92,true,42,43,41,43,1.0,0.99739402706782,99,0.8716060635691757,0.99,92
3,0.0,C_normative_only,13,76,true,25,27,23,27,0.0,0.9975479682177395,100,0.890841159043346,1.0,76
3,0.0,C_normative_only,14,87,true,36,38,35,38,1.0,0.9976983316011014,100,0.8893263534918254,1.0,87
3,0.0,C_normative_only,15,81,true,29,30,29,30,1.0,0.997568353106161,100,0.9124626687717173,1.0,81
3,0.0,C_normative_only,16,83,true,32,34,31,34,0.0,0.9977543742171597,100,0.9028305629641316,1.0,83
3,0.0,C_normative_only,17,92,true,41,41,39,41,0.0,0.9979432030728498,100,0.8633557479488598,1.0,92
3,0.0,C_normative_only,18,76,true,25,27,24,27,0.0,0.9970353600551977,100,0.9011089376441845,1.0,76
3,0.0,C_normative_only,19,74,true,23,25,23,25,0.0,0.9974792387666207,100,0.9183665592835283,1.0,74
3,0.0,C_normative_only,20,76,true,26,27,25,27,0.0,0.9974938208297348,100,0.8932326373040947,1.0,76
3,0.0,C_normative_only,21,82,true,33,33,28,33,0.0,0.997534179902954,100,0.8627425379887409,1.0,82
3,0.0,C_normative_only,22,109,true,60,60,59,60,1.0,0.9974799541647767,100,0.8906476255257322,1.0,109
3,0.0,C_normative_only,23,93,true,44,44,42,44,0.0,0.9973683139024352,100,0.8845575475124495,1.0,93
3,0.0,C_normative_only,24,85,true,30,32,29,32,1.0,0.9980833775582093,100,0.8980730196518373,1.0,85
3,0.0,C_normative_only,25,86,true,35,37,35,37,0.0,0.997523743240053,100,0.8785190079239185,1.0,86
3,0.0,C_normative_only,26,103,true,52,52,49,52,1.0,0.9977865373440195,100,0.876109379443572,1.0,103
3,0.0,C_normative_only,27,85,true,34,36,31,36,0.0,0.9975615944814556,100,0.8676726537116716,1.0,85
3,0.0,C_normative_only,28,91,true,39,39,37,39,0.0,0.9979823388878303,100,0.8793042953623617,1.0,91
3,0.0,C_normative_only,29,86,true,37,37,33,37,0.0,0.9976914679037492,99,0.8851955945043852,0.99,86
3,0.0,C_normative_only,30,134,true,80,82,79,82,0.0,0.9981168813027732,100,0.8826027078226483,1.0,134
3,0.0,D_full_model,1,67,true,18,18,17,18,1.0,0.9970648946715389,100,0.9274733883263315,1.0,67
3,0.0,D_full_model,2,70,true,20,21,20,21,1.0,0.9972566688702913,100,0.9287976374685681,1.0,70
3,0.0,D_full_model,3,80,true,30,31,30,31,0.0,0.9973584833217677,100,0.9138066153507183,1.0,80
3,0.0,D_full_model,4,86,true,35,35,36,37,0.0,0.9974775343466056,100,0.9053197564906935,1.0,86
3,0.0,D_full_model,5,80,true,31,31,31,31,0.0,0.9971303603225431,100,0.9085333865215177,1.0,80
3,0.0,D_full_model,6,86,true,37,37,35,37,0.0,0.9975350845821076,100,0.8962237496180206,1.0,86
3,0.0,D_full_model,7,79,true,29,29,30,30,1.0,0.9975881343898717,100,0.9267607620635371,1.0,79
3,0.0,D_full_model,8,85,true,36,36,36,36,1.0,0.9972945785203745,100,0.9136799159734288,1.0,85
3,0.0,D_full_model,9,87,true,36,37,38,38,0.0,0.9976123330839245,99,0.9037154154360526,0.99,87
3,0.0,D_full_model,10,69,true,19,20,18,20,1.0,0.9974851377866493,100,0.9267377302897853,1.0,69
3,0.0,D_full_model,11,91,true,40,40,42,42,1.0,0.9975761102234886,100,0.9027155353083657,1.0,91
3,0.0,D_full_model,12,87,true,38,38,38,38,1.0,0.9972827572082146,100,0.9087266567789279,1.0,87
3,0.0,D_full_model,13,74,true,25,25,25,25,0.0,0.9971993052200466,100,0.9067478200480528,1.0,74
3,0.0,D_full_model,14,98,true,49,49,49,49,1.0,0.9972591180598098,99,0.907585069778667,0.99,98
3,0.0,D_full_model,15,74,true,22,24,25,25,0.0,0.9973531320207968,99,0.9051400271008982,0.99,74
3,0.0,D_full_model,16,77,true,26,27,28,28,1.0,0.9973967123530459,100,0.9102312712538422,1.0,77
3,0.0,D_full_model,17,69,true,19,20,20,20,0.0,0.9972584562597541,100,0.9246633185069303,1.0,69
3,0.0,D_full_model,18,79,true,30,30,30,30,0.0,0.9973872696890547,100,0.905153526433156,1.0,79
3,0.0,D_full_model,19,67,true,17,17,18,18,1.0,0.9974579341272866,99,0.9297598968632775,0.99,67
3,0.0,D_full_model,20,88,true,37,38,39,39,1.0,0.9976941627234752,100,0.8978309783644671,1.0,88
3,0.0,D_full_model,21,95,true,44,45,46,46,0.0,0.9972643662340599,99,0.8948736625354049,0.99,95
3,0.0,D_full_model,22,65,true,16,16,16,16,1.0,0.9972305433671563,100,0.9266688835882788,1.0,65
3,0.0,D_full_model,23,77,true,28,28,27,28,1.0,0.9974045153702827,100,0.906107629064875,1.0,77
3,0.0,D_full_model,24,74,true,23,25,24,25,1.0,0.9975193223858524,100,0.9045572525274455,1.0,74
3,0.0,D_full_model,25,80,true,31,31,30,31,1.0,0.9975919990632263,100,0.9059128174643972,1.0,80
3,0.0,D_full_model,26,84,true,35,35,34,35,0.0,0.9972184170745833,100,0.8876084317903105,1.0,84
3,0.0,D_full_model,27,71,true,21,22,22,22,1.0,0.9971338642583789,100,0.9258976314225837,1.0,71
3,0.0,D_full_model,28,87,true,37,37,38,38,0.0,0.9967676887077669,100,0.8948874109216725,1.0,87
3,0.0,D_full_model,29,85,true,36,36,35,36,0.0,0.9972717381308019,100,0.9037430606651831,1.0,85
3,0.0,D_full_model,30,78,true,26,28,29,29,0.0,0.9975275112983532,100,0.9137941170374284,1.0,78
3,0.5,C_normative_only,1,118,true,69,69,68,69,0.0,0.9969561226300463,100,0.9007021935610993,1.0,118
3,0.5,C_normative_only,2,84,true,34,35,34,35,0.0,0.9973665869201668,100,0.915156693715577,1.0,84
3,0.5,C_normative_only,3,90,true,41,41,40,41,0.0,0.9973200394438702,100,0.8967111687142116,1.0,90
3,0.5,C_normative_only,4,93,true,42,44,44,44,0.0,0.9970759558485335,100,0.9034213948622904,1.0,93
3,0.5,C_normative_only,5,86,true,37,37,35,37,0.0,0.9971125943728942,100,0.9034558733505985,1.0,86
3,0.5,C_normative_only,6,72,true,23,23,20,23,0.0,0.9975618921753165,100,0.9221300915231025,1.0,72
3,0.5,C_normative_only,7,80,true,29,31,30,31,0.0,0.9969029431648031,99,0.9076614309292754,0.99,80
3,0.5,C_normative_only,8,74,true,23,25,21,25,1.0,0.9973427131314689,100,0.9185627954319456,1.0,74
3,0.5,C_normative_only,9,84,true,35,35,31,35,0.0,0.9974877451532591,100,0.9056310765893179,1.0,84
3,0.5,C_normative_only,10,82,true,31,31,28,31,1.0,0.9977059426019741,100,0.9061063247668624,1.0,82
3,0.5,C_normative_only,11,90,true,41,41,39,41,0.0,0.9972209598587887,100,0.9092139077033572,1.0,90
3,0.5,C_normative_only,12,83,true,34,34,32,34,0.0,0.9973905975721968,100,0.9043545120089413,1.0,83
3,0.5,C_normative_only,13,81,true,30,32,29,32,1.0,0.9974480986561344,100,0.9151990244995452,1.0,81
3,0.5,C_normative_only,14,75,true,24,25,23,26,1.0,0.9975434037668862,99,0.9132702367607398,0.99,75
3,0.5,C_normative_only,15,85,true,36,36,34,36,1.0,0.9974278035824322,100,0.8996613751100988,1.0,85
3,0.5,C_normative_only,16,76,true,25,27,24,27,1.0,0.997586830837056,100,0.9207152060057289,1.0,76
3,0.5,C_normative_only,17,76,true,26,27,23,27,1.0,0.997583285655319,100,0.9262186440103426,1.0,76
3,0.5,C_normative_only,18,75,true,25,26,23,26,1.0,0.9974835459022997,100,0.9160247570535528,1.0,75
3,0.5,C_normative_only,19,83,true,34,34,32,34,1.0,0.9966850162020999,100,0.8951764991956782,1.0,83
3,0.5,C_normative_only,20,88,true,37,37,35,37,1.0,0.9974420069025747,100,0.9130222258771736,1.0,88
3,0.5,C_normative_only,21,75,true,25,26,24,26,0.0,0.9973708651879438,100,0.9168896046721762,1.0,75
3,0.5,C_normative_only,22,94,true,42,44,43,45,0.0,0.9977983359755842,100,0.9100695411145979,1.0,94
3,0.5,C_normative_only,23,80,true,28,31,26,31,0.0,0.9977212890877064,100,0.9199387064269975,1.0,80
3,0.5,C_normative_only,24,86,true,37,37,35,37,1.0,0.9975269752043316,100,0.8822986010604162,1.0,86
3,0.5,C_normative_only,25,77,true,27,28,27,28,1.0,0.9971332525665271,100,0.9206696347681391,1.0,77
3,0.5,C_normative_only,26,80,true,30,31,28,31,1.0,0.9974235787636322,100,0.9238632997231621,1.0,80
3,0.5,C_normative_only,27,74,true,22,25,23,25,1.0,0.997507697821253,100,0.923117392070314,1.0,74
3,0.5,C_normative_only,28,95,true,45,46,44,46,1.0,0.9974231077528829,100,0.9127392478563524,1.0,95
3,0.5,C_normative_only,29,71,true,21,22,21,22,1.0,0.9973838182769488,100,0.9293594658607018,1.0,71
3,0.5,C_normative_only,30,71,true,20,22,19,22,1.0,0.997532586013521,100,0.924691593799183,1.0,71
3,0.5,D_full_model,1,77,true,28,28,28,28,1.0,0.9973713782616329,100,0.9227000436799767,1.0,77
3,0.5,D_full_model,2,66,true,16,16,17,17,1.0,0.9971863361018686,100,0.9288326444652778,1.0,66
3,0.5,D_full_model,3,77,true,26,27,26,28,1.0,0.9975453188342748,100,0.9220292093589672,1.0,77
3,0.5,D_full_model,4,85,true,35,35,36,36,0.0,0.9973348300124553,100,0.9156439409706869,1.0,85
3,0.5,D_full_model,5,73,true,23,24,23,24,0.0,0.9972721653861805,100,0.9300137857479153,1.0,73
3,0.5,D_full_model,6,73,true,22,23,24,24,1.0,0.9971877142620515,99,0.9299242004181942,0.99,73
3,0.5,D_full_model,7,68,true,17,17,17,17,0.0,0.9974906478300624,100,0.9314810389779162,1.0,68
3,0.5,D_full_model,8,90,true,41,41,39,41,0.0,0.9974963193116473,100,0.9076888194971725,1.0,90
3,0.5,D_full_model,9,73,true,23,24,23,24,1.0,0.9973632310448062,100,0.9253735796484419,1.0,73
3,0.5,D_full_model,10,73,true,24,24,24,24,1.0,0.9969425353667745,100,0.9260698013738866,1.0,73
3,0.5,D_full_model,11,67,true,17,18,18,18,1.0,0.9971933249086988,100,0.9302938935005283,1.0,67
3,0.5,D_full_model,12,75,true,25,26,26,26,0.0,0.9971777234715627,100,0.924774325251602,1.0,75
3,0.5,D_full_model,13,84,true,33,34,35,35,1.0,0.9974185542019725,100,0.9152269914172553,1.0,84
3,0.5,D_full_model,14,81,true,32,32,30,32,0.0,0.9974075505238832,99,0.9185874581332644,0.99,81
3,0.5,D_full_model,15,71,true,20,22,22,22,0.0,0.9972292832035117,100,0.9301976635293581,1.0,71
3,0.5,D_full_model,16,77,true,27,28,27,28,1.0,0.9973583201682529,100,0.9181289715807891,1.0,77
3,0.5,D_full_model,17,72,true,23,23,22,23,1.0,0.9970822464603326,99,0.9248286791108594,0.99,72
3,0.5,D_full_model,18,78,true,27,28,27,29,0.0,0.9974141037357643,100,0.9222627985237284,1.0,78
3,0.5,D_full_model,19,88,true,38,38,39,39,0.0,0.9973377044515354,100,0.9199735193949138,1.0,88
3,0.5,D_full_model,20,72,true,22,22,23,23,1.0,0.9972408507210468,99,0.926372912384197,0.99,72
3,0.5,D_full_model,21,77,true,28,28,26,28,0.0,0.9974344746555616,100,0.9208892740508806,1.0,77
3,0.5,D_full_model,22,76,true,27,27,25,27,1.0,0.9972748205666643,100,0.9122169693915567,1.0,76
3,0.5,D_full_model,23,74,true,25,25,24,25,0.0,0.9971225921490017,100,0.9112368037814812,1.0,74
3,0.5,D_full_model,24,71,true,20,20,20,20,0.0,0.9976026688907491,100,0.9320746977002089,1.0,71
3,0.5,D_full_model,25,92,true,42,42,43,43,1.0,0.9973917569557217,100,0.9176469700061834,1.0,92
3,0.5,D_full_model,26,70,true,20,21,20,21,1.0,0.9973294794715153,100,0.9301481611776551,1.0,70
3,0.5,D_full_model,27,71,true,22,22,22,22,0.0,0.9972613336197983,99,0.9281178828061033,0.99,71
3,0.5,D_full_model,28,75,true,26,26,25,26,1.0,0.9972401205657948,100,0.9254670315723413,1.0,75
3,0.5,D_full_model,29,70,true,21,21,21,21,1.0,0.9967577647004283,100,0.9252872966074649,1.0,70
3,0.5,D_full_model,30,91,true,42,42,41,42,1.0,0.9975576631348889,100,0.9145868367274875,1.0,91
3,1.0,C_normative_only,1,78,true,27,27,26,27,1.0,0.9976970118358532,100,0.9281724486598367,1.0,78
3,1.0,C_normative_only,2,85,true,33,36,33,36,1.0,0.997384866343234,100,0.9065599908848812,1.0,85
3,1.0,C_normative_only,3,85,true,36,36,33,36,1.0,0.9971658507868295,100,0.8997651833269223,1.0,85
3,1.0,C_normative_only,4,72,true,23,23,20,23,0.0,0.9971433882254159,100,0.9274101531539725,1.0,72
3,1.0,C_normative_only,5,82,true,33,33,29,33,1.0,0.9976258511554105,100,0.9024749555954129,1.0,82
3,1.0,C_normative_only,6,80,true,28,30,28,31,1.0,0.9976266136252768,100,0.9144847943933513,1.0,80
3,1.0,C_normative_only,7,82,true,32,33,30,33,0.0,0.9974723113885716,100,0.9172726280500555,1.0,82
3,1.0,C_normative_only,8,83,true,32,34,30,34,0.0,0.9977033817227736,100,0.9169029002036736,1.0,83
3,1.0,C_normative_only,9,79,true,30,30,28,30,1.0,0.9970723599227553,100,0.9176467676123374,1.0,79
3,1.0,C_normative_only,10,89,true,39,40,38,40,1.0,0.9970931489753234,100,0.8937987430433816,1.0,89
3,1.0,C_normative_only,11,72,true,22,23,20,23,1.0,0.9972174981793037,100,0.9207454431161772,1.0,72
3,1.0,C_normative_only,12,81,true,32,32,28,32,0.0,0.9975106862025518,100,0.9210405412984255,1.0,81
3,1.0,C_normative_only,13,90,true,40,41,36,41,1.0,0.9973206463811052,100,0.8904730578114868,1.0,90
3,1.0,C_normative_only,14,88,true,38,39,37,39,0.0,0.9974226643922833,100,0.8933611335474235,1.0,88
3,1.0,C_normative_only,15,83,true,34,34,33,34,1.0,0.99722389476613,100,0.8953645731749214,1.0,83
3,1.0,C_normative_only,16,75,true,24,26,23,26,1.0,0.99754050557868,100,0.92778352490735,1.0,75
3,1.0,C_normative_only,17,78,true,28,29,26,29,1.0,0.9973633374555324,100,0.9163238357594854,1.0,78
3,1.0,C_normative_only,18,76,true,25,27,24,27,0.0,0.9977065317206821,100,0.9141774882598507,1.0,76
3,1.0,C_normative_only,19,94,true,43,45,41,45,0.0,0.9975672289879044,100,0.9082815112601297,1.0,94
3,1.0,C_normative_only,20,82,true,30,30,27,30,0.0,0.9978480199202783,100,0.9094952832912219,1.0,82
3,1.0,C_normative_only,21,75,true,24,25,22,26,1.0,0.9977247145999414,100,0.9285356902343651,1.0,75
3,1.0,C_normative_only,22,80,true,31,31,28,31,1.0,0.9973493808742387,100,0.9064910558420601,1.0,80
3,1.0,C_normative_only,23,97,true,48,47,44,48,1.0,0.9977196105003272,100,0.8915035691091718,1.0,97
3,1.0,C_normative_only,24,81,true,32,32,27,32,0.0,0.9976584285625484,100,0.908770687321524,1.0,81
3,1.0,C_normative_only,25,80,true,31,31,26,31,1.0,0.9977069692719596,100,0.9082145497254029,1.0,80
3,1.0,C_normative_only,26,89,true,38,40,36,40,0.0,0.9975221507423621,100,0.8967486969395508,1.0,89
3,1.0,C_normative_only,27,82,true,33,33,31,33,0.0,0.9971415012081369,100,0.9048949477471585,1.0,82
3,1.0,C_normative_only,28,76,true,26,27,25,27,0.0,0.9972589564025758,100,0.9251057010181729,1.0,76
3,1.0,C_normative_only,29,93,true,42,42,37,42,0.0,0.9977395808803317,100,0.8949200853809487,1.0,93
3,1.0,C_normative_only,30,80,true,29,31,28,31,1.0,0.9971517485892604,100,0.9018866804415282,1.0,80
3,1.0,D_full_model,1,78,true,28,29,28,29,0.0,0.9972201609225141,100,0.9109444701782592,1.0,78
3,1.0,D_full_model,2,76,true,26,26,27,27,1.0,0.9974690565965318,99,0.9175240847299468,0.99,76
3,1.0,D_full_model,3,71,true,21,22,21,22,1.0,0.9972026815221665,100,0.9308076652679453,1.0,71
3,1.0,D_full_model,4,68,true,17,19,17,19,0.0,0.9974254681756876,100,0.9311459047298491,1.0,68
3,1.0,D_full_model,5,78,true,26,27,29,29,0.0,0.9976291845013456,100,0.9257235352163474,1.0,78
3,1.0,D_full_model,6,76,true,25,26,27,27,0.0,0.9971964530299096,100,0.9106965570661215,1.0,76
3,1.0,D_full_model,7,72,true,21,23,21,23,0.0,0.9974273246414072,99,0.9283397176591538,0.99,72
3,1.0,D_full_model,8,75,true,26,26,26,26,0.0,0.9970506606629896,100,0.9238538921539049,1.0,75
3,1.0,D_full_model,9,80,true,29,30,31,31,1.0,0.9973526048310473,99,0.9252602387473359,0.99,80
3,1.0,D_full_model,10,95,true,45,45,46,46,1.0,0.997276536149992,100,0.8984862654935972,1.0,95
3,1.0,D_full_model,11,70,true,21,21,20,21,0.0,0.9971668843255962,100,0.9274079970910951,1.0,70
3,1.0,D_full_model,12,75,true,26,26,25,26,0.0,0.9972488803830225,100,0.9256477295485539,1.0,75
3,1.0,D_full_model,13,67,true,18,18,18,18,1.0,0.9971665643008074,100,0.9290589651310844,1.0,67
3,1.0,D_full_model,14,75,true,26,26,26,26,1.0,0.997026658248767,100,0.9277173739622089,1.0,75
3,1.0,D_full_model,15,70,true,19,20,20,21,0.0,0.9973803985114199,100,0.9271509093938924,1.0,70
3,1.0,D_full_model,16,71,true,20,22,21,22,1.0,0.9971569878596465,100,0.9266081508358465,1.0,71
3,1.0,D_full_model,17,72,true,22,23,22,23,1.0,0.997260212567561,100,0.9308910860952478,1.0,72
3,1.0,D_full_model,18,72,true,22,23,22,23,1.0,0.9971418894711295,100,0.9262462512988064,1.0,72
3,1.0,D_full_model,19,74,true,24,25,24,25,0.0,0.9971769856227313,100,0.9229059356757358,1.0,74
3,1.0,D_full_model,20,75,true,26,26,25,26,0.0,0.9973659731619477,98,0.9302850666931642,0.98,75
3,1.0,D_full_model,21,72,true,23,23,21,23,1.0,0.9969259166916674,100,0.922912019014857,1.0,72
3,1.0,D_full_model,22,75,true,26,26,25,26,1.0,0.9973736133232063,100,0.9295138695878116,1.0,75
3,1.0,D_full_model,23,66,true,16,16,17,17,0.0,0.9973770270591333,100,0.9292874321767605,1.0,66
3,1.0,D_full_model,24,82,true,31,32,30,33,1.0,0.9976966307794103,100,0.9184877770359798,1.0,82
3,1.0,D_full_model,25,71,true,22,22,21,22,0.0,0.9970335678247075,100,0.9266853569843296,1.0,71
3,1.0,D_full_model,26,83,true,34,34,31,34,1.0,0.9973425567694126,100,0.9205323825485773,1.0,83
3,1.0,D_full_model,27,72,true,23,23,22,23,1.0,0.9971557825544163,100,0.9204087510473926,1.0,72
3,1.0,D_full_model,28,73,true,22,24,23,24,0.0,0.9972472852059863,100,0.9229667421572634,1.0,73
3,1.0,D_full_model,29,74,true,25,25,23,25,1.0,0.997318348201945,100,0.9272784567382655,1.0,74
3,1.0,D_full_model,30,81,true,32,32,32,32,1.0,0.9970539385902949,100,0.920312317789894,1.0,81
3,2.0,C_normative_only,1,75,true,26,25,19,26,0.0,0.9977936798250983,100,0.920536986578374,1.0,75
3,2.0,C_normative_only,2,77,true,27,28,26,28,1.0,0.9973527340116745,100,0.9161027221469695,1.0,77
3,2.0,C_normative_only,3,70,true,21,21,17,21,0.0,0.9974950460829614,100,0.9331472433541108,1.0,70
3,2.0,C_normative_only,4,76,true,26,27,25,27,1.0,0.9973528742421932,100,0.9285646337585463,1.0,76
3,2.0,C_normative_only,5,82,true,32,33,31,33,0.0,0.9974475535066124,100,0.8885309396098209,1.0,82
3,2.0,C_normative_only,6,87,true,36,38,35,38,1.0,0.9973337465099231,99,0.8849948429870973,0.99,87
3,2.0,C_normative_only,7,77,true,27,28,24,28,0.0,0.9973180485965912,100,0.9134944645594527,1.0,77
3,2.0,C_normative_only,8,82,true,30,33,29,33,0.0,0.9973357846000346,100,0.9079571864891826,1.0,82
3,2.0,C_normative_only,9,71,true,20,22,21,22,0.0,0.9973870218805966,100,0.931734327140824,1.0,71
3,2.0,C_normative_only,10,122,true,73,73,71,73,0.0,0.9972875518428055,100,0.8759148461593569,1.0,122
3,2.0,C_normative_only,11,69,true,20,20,17,20,0.0,0.9973621616271575,100,0.9302271913928272,1.0,69
3,2.0,C_normative_only,12,79,true,29,30,27,30,1.0,0.9973391263598482,100,0.9143192425067161,1.0,79
3,2.0,C_normative_only,13,75,true,25,26,23,26,0.0,0.9973398706857519,100,0.9215012294754237,1.0,75
3,2.0,C_normative_only,14,78,true,27,29,29,29,0.0,0.9971296318564795,100,0.9160972063834553,1.0,78
3,2.0,C_normative_only,15,73,true,24,24,21,24,0.0,0.9974380741780551,100,0.921499033856404,1.0,73
3,2.0,C_normative_only,16,94,true,41,44,44,45,1.0,0.9972028862729697,100,0.8661877081099361,1.0,94
3,2.0,C_normative_only,17,75,true,25,26,24,26,1.0,0.9972629522043952,100,0.9190542680815009,1.0,75
3,2.0,C_normative_only,18,74,true,25,25,22,25,0.0,0.9973885111020295,100,0.9211277383807385,1.0,74
3,2.0,C_normative_only,19,83,true,33,33,34,34,0.0,0.997527111986582,99,0.8967478030285732,0.99,83
3,2.0,C_normative_only,20,76,true,27,27,25,27,1.0,0.9972564507242532,99,0.9219181708644236,0.99,76
3,2.0,C_normative_only,21,72,true,22,23,20,23,0.0,0.9972356666475478,100,0.9240938446486292,1.0,72
3,2.0,C_normative_only,22,102,true,51,51,48,51,1.0,0.9963135496554643,100,0.8508452113211185,1.0,102
3,2.0,C_normative_only,23,78,true,29,29,24,29,1.0,0.9968598504996179,100,0.9053637163317108,1.0,78
3,2.0,C_normative_only,24,82,true,33,33,29,33,1.0,0.9976238871260645,100,0.9007250452883068,1.0,82
3,2.0,C_normative_only,25,83,true,33,34,32,34,1.0,0.9970575521117141,100,0.8907580770021154,1.0,83
3,2.0,C_normative_only,26,91,true,40,40,39,40,1.0,0.9979757147389862,100,0.8859686055383331,1.0,91
3,2.0,C_normative_only,27,80,true,29,29,29,29,0.0,0.9976205133666605,99,0.9038135933516864,0.99,80
3,2.0,C_normative_only,28,81,true,28,32,30,32,1.0,0.997396365625385,100,0.9161082324517673,1.0,81
3,2.0,C_normative_only,29,85,true,32,34,31,34,0.0,0.9977599887585318,100,0.9142029911713955,1.0,85
3,2.0,C_normative_only,30,81,true,31,32,30,32,1.0,0.9972404740807649,100,0.9065669057686604,1.0,81
3,2.0,D_full_model,1,66,true,17,17,17,17,0.0,0.9968963522929744,100,0.9292749739769575,1.0,66
3,2.0,D_full_model,2,74,true,24,25,24,25,0.0,0.9972106961133329,100,0.9216985563299656,1.0,74
3,2.0,D_full_model,3,69,true,20,20,20,20,0.0,0.9968405144438596,100,0.9286926667792895,1.0,69
3,2.0,D_full_model,4,69,true,20,20,20,20,1.0,0.9969637615294477,100,0.9248549397347774,1.0,69
3,2.0,D_full_model,5,78,true,29,29,28,29,1.0,0.9971995345106786,100,0.9028425805805391,1.0,78
3,2.0,D_full_model,6,100,true,49,50,51,51,0.0,0.9976341425107269,99,0.8918002136908663,0.99,100
3,2.0,D_full_model,7,83,true,33,33,34,34,0.0,0.9976783501038553,99,0.9185442570888375,0.99,83
3,2.0,D_full_model,8,77,true,27,28,28,28,1.0,0.9970073480171322,100,0.9108322800282965,1.0,77
3,2.0,D_full_model,9,70,true,19,20,21,21,1.0,0.9972359067826504,100,0.9283450942962631,1.0,70
3,2.0,D_full_model,10,88,true,36,37,39,39,1.0,0.9976395752829821,100,0.9159146965561868,1.0,88
3,2.0,D_full_model,11,68,true,18,19,18,19,1.0,0.9971777758678613,100,0.9283800202704765,1.0,68
3,2.0,D_full_model,12,87,true,34,35,38,38,1.0,0.9977237869104636,99,0.9013558177748345,0.99,87
3,2.0,D_full_model,13,73,true,23,24,24,24,1.0,0.997208307854507,100,0.9186032217493714,1.0,73
3,2.0,D_full_model,14,74,true,24,24,25,25,1.0,0.9972380000302088,100,0.924149184589855,1.0,74
3,2.0,D_full_model,15,74,true,24,25,25,25,1.0,0.997020107662864,100,0.9163877888296499,1.0,74
3,2.0,D_full_model,16,84,true,31,31,35,35,0.0,0.9978318834633079,100,0.9121567576639091,1.0,84
3,2.0,D_full_model,17,68,true,19,19,19,19,1.0,0.9970707653887148,100,0.9274046189757429,1.0,68
3,2.0,D_full_model,18,83,true,34,33,32,34,0.0,0.9976102123800519,100,0.9115611100643376,1.0,83
3,2.0,D_full_model,19,68,true,19,19,18,19,0.0,0.997130163601865,100,0.9303996114714614,1.0,68
3,2.0,D_full_model,20,80,true,31,31,31,31,1.0,0.9971120439758837,100,0.9242943729586848,1.0,80
3,2.0,D_full_model,21,67,true,17,18,18,18,1.0,0.997446660528052,100,0.9304634326954749,1.0,67
3,2.0,D_full_model,22,75,true,26,26,24,26,1.0,0.9971237272509776,100,0.915734654474722,1.0,75
3,2.0,D_full_model,23,70,true,21,21,21,21,1.0,0.9967877322206058,100,0.9235563239896045,1.0,70
3,2.0,D_full_model,24,76,true,27,27,26,27,0.0,0.9970119935630436,100,0.9246103083629741,1.0,76
3,2.0,D_full_model,25,67,true,18,18,18,18,1.0,0.9970750835142108,100,0.9285844344431673,1.0,67
3,2.0,D_full_model,26,72,true,21,23,22,23,1.0,0.9973347942823386,100,0.9296343090349659,1.0,72
3,2.0,D_full_model,27,74,true,24,25,24,25,0.0,0.9970219733413017,100,0.9229702204276772,1.0,74
3,2.0,D_full_model,28,78,true,29,29,28,29,0.0,0.9970214845306471,100,0.9196936014594975,1.0,78
3,2.0,D_full_model,29,69,true,20,20,19,20,0.0,0.9969541321165846,100,0.9286959922995157,1.0,69
3,2.0,D_full_model,30,69,true,20,20,18,20,1.0,0.9972807319405088,100,0.9313162113614929,1.0,69
5,0.0,C_normative_only,1,70,true,17,20,17,21,0.0,0.9977337056969258,100,0.9516464084373315,1.0,70
5,0.0,C_normative_only,2,148,true,99,99,98,99,1.0,0.9974029892413178,100,0.9185427718991014,1.0,148
5,0.0,C_normative_only,3,90,true,39,41,39,41,1.0,0.9972765919195448,100,0.924498168625172,1.0,90
5,0.0,C_normative_only,4,94,true,41,41,35,41,0.0,0.99776610473511,100,0.8930922016637269,1.0,94
5,0.0,C_normative_only,5,81,true,31,32,31,32,0.0,0.9973821512975526,100,0.930959731864937,1.0,81
5,0.0,C_normative_only,6,93,true,40,40,26,40,0.0,0.994148117307613,100,0.8331644120882903,1.0,93
5,0.0,C_normative_only,7,95,true,44,46,41,46,1.0,0.9976160772161237,100,0.9107872643588746,1.0,95
5,0.0,C_normative_only,8,88,true,36,39,35,39,0.0,0.9974866063872594,100,0.9135430188129395,1.0,88
5,0.0,C_normative_only,9,73,true,24,24,21,24,1.0,0.9970794175834462,100,0.9317058905137843,1.0,73
5,0.0,C_normative_only,10,102,true,47,50,45,51,0.0,0.9967534891686485,100,0.8673651344002932,1.0,102
5,0.0,C_normative_only,11,79,true,28,29,25,30,1.0,0.9976098790814758,100,0.9207002308023736,1.0,79
