N,condition,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
4,Dyn_Norm,true,81,true,1,1,11,1.0,1.0,4,0.9233133694753679,0.0,0.0,201
4,Dyn_Norm,true,82,true,14,3,13,1.0,1.0,4,0.9267900705448922,0.0,0.0,214
4,Dyn_Norm,true,83,true,20,13,14,1.0,1.0,4,0.9277006282052274,0.0,0.0,220
4,Dyn_Norm,true,84,true,17,3,10,1.0,1.0,4,0.9280612281283465,0.0,0.0,217
4,Dyn_Norm,true,85,true,12,7,12,1.0,1.0,4,0.9251027866635897,0.0,0.0,212
4,Dyn_Norm,true,86,true,1,1,6,1.0,1.0,4,0.9237908464440421,0.0,0.0,201
4,Dyn_Norm,true,87,true,10,10,11,1.0,1.0,4,0.926146041081281,0.0,0.0,210
4,Dyn_Norm,true,88,true,9,9,12,1.0,1.0,4,0.9254950594013598,0.0,0.0,209
4,Dyn_Norm,true,89,true,8,5,10,1.0,1.0,4,0.9257739866935774,0.0,0.0,208
4,Dyn_Norm,true,90,true,21,10,11,1.0,1.0,4,0.9294033274674574,0.0,0.0,221
4,Dyn_Norm,true,91,true,6,6,8,1.0,1.0,4,0.9259616424940763,0.0,0.0,206
4,Dyn_Norm,true,92,true,16,16,11,1.0,1.0,4,0.9275176216496394,0.0,0.0,216
4,Dyn_Norm,true,93,true,13,3,8,1.0,1.0,4,0.927792367660659,0.0,0.0,213
4,Dyn_Norm,true,94,true,1,1,6,1.0,1.0,4,0.9237908464440421,0.0,0.0,201
4,Dyn_Norm,true,95,true,19,19,17,1.0,1.0,4,0.9248938377059914,0.0,0.0,219
4,Dyn_Norm,true,96,true,7,7,9,1.0,1.0,4,0.9255891224592541,0.0,0.0,207
4,Dyn_Norm,true,97,true,1,1,11,1.0,1.0,4,0.9233133694753678,0.0,0.0,201
4,Dyn_Norm,true,98,true,15,5,14,1.0,1.0,4,0.9262308375405062,0.0,0.0,215
4,Dyn_Norm,true,99,true,1,1,6,1.0,1.0,4,0.9242683234127164,0.0,0.0,201
4,Dyn_Norm,true,100,true,9,9,11,1.0,1.0,4,0.9248200204557667,0.0,0.0,209
