N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
5000,Dyn_noNorm,dynamic,false,1,true,763,234,0,0.9072,0.9516,0,0.0,0.07868312000000033,0.0,963
5000,Dyn_noNorm,dynamic,false,8,true,338,148,0,0.9008,0.9488,0,0.0,0.08070058666666313,0.0,538
5000,Dyn_noNorm,dynamic,false,30,true,598,179,0,0.9208,0.9596,0,0.0,0.06964298666666477,0.0,798
5000,Dyn_noNorm,dynamic,false,9,true,539,131,0,0.888,0.9404,0,0.0,0.09169309333332844,0.0,739
5000,Dyn_noNorm,dynamic,false,13,true,1358,184,0,0.9028,0.947,0,0.0,0.08429039999999798,0.0,1558
5000,Dyn_noNorm,dynamic,false,3,true,974,271,0,0.9068,0.9518,0,0.0,0.0795238933333364,0.0,1174
5000,Dyn_noNorm,dynamic,false,19,true,1059,151,0,0.8896,0.9408,0,0.0,0.09104138666666192,0.0,1259
5000,Dyn_noNorm,dynamic,false,5,true,975,142,0,0.8872,0.938,0,0.0,0.093068533333338,0.0,1175
5000,Dyn_noNorm,dynamic,false,11,true,1279,160,0,0.898,0.9474,0,0.0,0.08458879999999855,0.0,1479
5000,Dyn_noNorm,dynamic,false,15,true,1333,246,0,0.8676,0.927,0,0.0,0.10579519999999441,0.0,1533
5000,Dyn_noNorm,dynamic,false,14,true,298,170,0,0.8856,0.9412,0,0.0,0.0909894400000054,0.0,498
5000,Dyn_noNorm,dynamic,false,27,true,1603,209,0,0.9156,0.9554,0,0.0,0.07658576000000097,0.0,1803
5000,Dyn_noNorm,dynamic,false,17,true,1078,165,0,0.9068,0.9514,0,0.0,0.07980205333333695,0.0,1278
5000,Dyn_noNorm,dynamic,false,4,true,409,160,0,0.8932,0.9434,0,0.0,0.08839461333333488,0.0,609
5000,Dyn_noNorm,dynamic,false,10,true,475,210,0,0.8876,0.9414,0,0.0,0.0918297600000055,0.0,675
5000,Dyn_noNorm,dynamic,false,25,true,2031,152,0,0.894,0.9442,0,0.0,0.08779135999999549,0.0,2231
5000,Dyn_noNorm,dynamic,false,6,true,835,233,0,0.9004,0.9482,0,0.0,0.08247632000000044,0.0,1035
5000,Dyn_noNorm,dynamic,false,26,true,443,336,0,0.9024,0.9504,0,0.0,0.08178527999999846,0.0,643
5000,Dyn_noNorm,dynamic,false,2,true,2724,165,0,0.9064,0.9524,0,0.0,0.08022767999999511,0.0,2924
5000,Dyn_noNorm,dynamic,false,20,true,1429,152,0,0.9096,0.9516,0,0.0,0.07837914666666711,0.0,1629
5000,Dyn_noNorm,dynamic,false,12,true,1867,199,0,0.89,0.9418,0,0.0,0.09052634666666574,0.0,2067
5000,Dyn_noNorm,dynamic,false,16,true,2316,198,0,0.9092,0.953,0,0.0,0.07452813333333788,0.0,2516
5000,Dyn_noNorm,dynamic,false,28,true,2034,215,0,0.9076,0.9522,0,0.0,0.07639645333333026,0.0,2234
5000,Dyn_noNorm,dynamic,false,21,true,3067,175,0,0.8896,0.9384,0,0.0,0.09407197333333193,0.0,3267
5000,Dyn_noNorm,dynamic,false,18,true,2029,190,0,0.9036,0.9466,0,0.0,0.08492714666667127,0.0,2229
5000,Dyn_noNorm,dynamic,false,23,true,3569,185,0,0.9152,0.9564,0,0.0,0.07308096000000514,0.0,3769
5000,Dyn_noNorm,dynamic,false,29,true,3917,152,0,0.8896,0.9428,0,0.0,0.08670296000000534,0.0,4117
5000,Dyn_noNorm,dynamic,false,24,true,1915,224,0,0.9004,0.947,0,0.0,0.08420626666666467,0.0,2115
5000,Dyn_noNorm,dynamic,false,22,true,5781,249,0,0.8908,0.9410000000000001,0,0.0,0.09145480000000737,0.0,5981
5000,Dyn_Norm,dynamic,true,13,true,44,44,21,1.0,1.0,4882,0.9025464578372743,0.0,0.0,244
5000,Dyn_Norm,dynamic,true,30,true,54,54,21,1.0,1.0,4936,0.8826096562731368,0.0,0.0,254
5000,Dyn_Norm,dynamic,true,9,true,71,71,20,1.0,1.0,4955,0.8897724931640197,0.0,0.0,271
5000,Dyn_Norm,dynamic,true,21,true,44,44,21,1.0,1.0,4877,0.9050729342670861,0.0,0.0,244
5000,Dyn_Norm,dynamic,true,15,true,68,68,21,1.0,1.0,4964,0.8826400279620057,0.0,0.0,268
5000,Dyn_Norm,dynamic,true,7,true,51,51,21,1.0,1.0,4925,0.8899170514044271,0.0,0.0,251
5000,Dyn_Norm,dynamic,true,3,true,42,42,20,1.0,1.0,4872,0.9068354249677706,0.0,0.0,242
5000,Dyn_Norm,dynamic,true,17,true,48,48,21,1.0,1.0,4881,0.8965754547537979,0.0,0.0,248
5000,Dyn_Norm,dynamic,true,11,true,60,60,21,1.0,1.0,4948,0.8758760031292262,0.0,0.0,260
5000,Dyn_Norm,dynamic,true,1,true,41,41,20,1.0,1.0,4861,0.9138488294939298,0.0,0.0,241
5000,Dyn_Norm,dynamic,true,23,true,46,46,21,1.0,1.0,4880,0.8995925423050831,0.0,0.0,246
5000,Dyn_Norm,dynamic,true,19,true,51,51,21,1.0,1.0,4909,0.885722467846607,0.0,0.0,251
