theta_crystal,Phi,trial,N,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
7.0,0.0,22,1000,false,0,5000,1.0,0.9999999999999999,835,0.9999999999960847,0.835,62,62,0,0,52,0,13,1,1.0,21
7.0,2.0,25,1000,false,0,5000,0.0,0.9999999999999999,825,0.9999999999965601,0.825,68,67,0,0,123,5434,4,0,1.0,20
7.0,2.0,8,1000,false,0,5000,1.0,0.9999999999999999,864,0.9999999999967035,0.864,58,57,0,0,65,3322,0,0,1.0,13
7.0,5.0,13,1000,false,0,5000,1.0,0.9999999999999999,772,0.9999999999961086,0.772,66,66,0,0,321,8836,95,4,1.0,30
7.0,1.0,19,1000,false,0,5000,0.0,0.9999999999999999,847,0.9999999999963985,0.847,77,77,0,0,110,5978,5,0,1.0,19
7.0,0.5,30,1000,false,0,5000,0.0,0.9999999999999999,897,0.999999999996745,0.897,49,47,0,0,22,1690,0,0,1.0,10
7.0,0.0,1,1000,false,0,5000,1.0,0.9999999999999999,894,0.9999999999967873,0.894,42,42,0,0,4,0,0,0,1.0,4
7.0,0.0,4,1000,false,0,5000,0.0,0.9999999999999999,835,0.9999999999965152,0.835,53,52,0,0,29,0,0,0,1.0,14
7.0,0.5,12,1000,false,0,5000,0.0,0.9999999999999999,867,0.9999999999962955,0.867,80,79,0,0,93,5553,3,0,1.0,18
7.0,0.0,23,1000,false,0,5000,1.0,0.9999999999999999,852,0.9999999999965985,0.852,52,52,0,0,30,0,4,0,1.0,16
7.0,2.0,9,1000,false,0,5000,0.0,0.9999999999999999,868,0.9999999999966253,0.868,64,63,0,0,87,4282,4,0,1.0,18
7.0,2.0,26,1000,false,0,5000,0.0,0.9999999999999999,866,0.9999999999966555,0.866,59,58,0,0,59,3173,0,0,1.0,11
7.0,5.0,14,1000,false,0,5000,1.0,0.9999999999999999,819,0.9999999999967817,0.819,57,57,0,0,159,4896,19,0,1.0,21
7.0,0.0,2,1000,false,0,5000,0.0,0.9999999999999999,834,0.9999999999959394,0.834,64,63,0,0,65,0,19,1,1.0,23
7.0,1.0,20,1000,false,0,5000,1.0,0.9999999999999999,890,0.9999999999967083,0.89,52,50,0,0,27,1993,0,0,1.0,11
7.0,1.0,1,1000,false,0,5000,0.0,0.9999999999999999,880,0.9999999999965833,0.88,64,63,0,0,54,3533,0,0,1.0,11
7.0,0.0,5,1000,false,0,5000,0.0,0.9999999999999999,881,0.9999999999947854,0.881,93,92,0,0,243,0,120,61,1.0,47
7.0,0.5,13,1000,false,0,5000,1.0,0.9999999999999999,862,0.9999999999964542,0.862,72,71,0,0,77,4597,0,0,1.0,20
7.0,0.5,14,1000,true,142,142,0.0,0.9999574768270316,901,0.875211432036303,0.901,54,52,93,93,27,2051,0,0,1.0,12
7.0,0.0,24,1000,false,0,5000,1.0,0.9999999999999999,877,0.9999999999965274,0.877,54,53,0,0,28,0,4,0,1.0,12
7.0,2.0,10,1000,false,0,5000,0.0,0.9999999999999999,829,0.9999999999965491,0.829,70,68,0,0,132,5820,16,0,1.0,17
7.0,2.0,11,1000,true,115,115,1.0,0.9996716201143353,916,0.8629003778154306,0.916,44,43,66,66,16,1502,0,0,1.0,5
7.0,2.0,27,1000,false,0,5000,0.0,0.9999999999999999,897,0.9999999999967695,0.897,47,47,0,0,20,1605,0,0,1.0,8
7.0,5.0,15,1000,false,0,5000,1.0,0.9999999999999999,885,0.999999999996882,0.885,40,40,0,0,18,1275,0,0,1.0,3
7.0,2.0,28,1000,true,127,127,0.0,0.9997887521989204,905,0.8664505409009875,0.905,52,51,78,78,32,2249,0,0,1.0,11
7.0,1.0,21,1000,false,0,5000,1.0,0.9999999999999999,895,0.9999999999966249,0.895,59,57,0,0,31,2401,0,0,1.0,13
7.0,0.0,6,1000,false,0,5000,0.0,0.9999999999999999,870,0.9999999999966956,0.87,47,47,0,0,13,0,0,0,1.0,9
7.0,1.0,2,1000,false,0,5000,1.0,0.9999999999999999,841,0.9999999999963626,0.841,77,77,0,0,109,5901,6,0,1.0,19
7.0,0.5,15,1000,false,0,5000,1.0,0.9999999999999999,856,0.9999999999963423,0.856,78,78,0,0,96,5766,4,0,1.0,20
7.0,2.0,12,1000,false,0,5000,1.0,0.9999999999999999,863,0.9999999999966654,0.863,60,60,0,0,59,3282,1,0,1.0,15
7.0,0.0,25,1000,false,0,5000,0.0,0.9999999999999999,829,0.9999999999962951,0.829,58,58,0,0,49,0,7,0,1.0,20
7.0,0.0,7,1000,false,0,5000,0.0,0.9999999999999999,866,0.9999999999943436,0.866,105,104,0,0,314,0,149,99,1.0,62
7.0,5.0,16,1000,false,0,5000,0.0,0.9999999999999999,890,0.9999999999968666,0.89,43,42,0,0,32,1741,0,0,1.0,10
7.0,2.0,29,1000,false,0,5000,0.0,0.9999999999999999,823,0.999999999996563,0.823,70,69,0,0,127,5603,8,0,1.0,20
7.0,1.0,22,1000,false,0,5000,0.0,0.9999999999999999,872,0.9999999999964485,0.872,73,73,0,0,78,4624,4,0,1.0,14
7.0,0.5,16,1000,false,0,5000,0.0,0.9999999999999999,886,0.9999999999966547,0.886,56,55,0,0,26,2072,0,0,1.0,12
7.0,1.0,3,1000,false,0,5000,1.0,0.9999999999999999,885,0.9999999999965433,0.885,66,66,0,0,58,3718,0,0,1.0,15
7.0,2.0,13,1000,false,0,5000,1.0,0.9999999999999999,890,0.9999999999967456,0.89,50,49,0,0,27,1978,0,0,1.0,11
